"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","comp_per_10kpop"
"5893","2010-4","0340",1,1,"December 31, 2010","EDMONTON",1667,NA,NA,1667,1,0,7.4306658521686,0.409090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"1201957.3800000001",13.8690441752602
"5894","2010-4","0610",2,1,"December 31, 2010","HAMILTON",72,NA,NA,36,2,0,5.82352941176471,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"741260.781",0.971318081915358
"5895","2010-4","1060",4,1,"December 31, 2010","MONTRÉAL",241,NA,NA,47,5.12765957446809,0.574468085106383,6.88636363636364,-1.27777777777778,NA,NA,31,NA,NA,31,0,0,231612.903225806,2e+05,315000,2010,4,"3989735.5",0.604050067980697
"5896","2010-4","1265",2,1,"December 31, 2010","OTTAWA",104,NA,NA,52,2,0,6.3921568627451,0.480769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"952773",1.09155066316951
"5897","2010-4","1265",5,2,"December 31, 2010","OTTAWA",110,NA,NA,2,55,0,11.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"952773",1.15452473989082
"5898","2010-4","1490",1,2,"December 31, 2010","REGINA",3,NA,NA,3,1,0,5.33333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"217910.062",0.137671476592944
"5899","2010-4","1490",2,3,"December 31, 2010","REGINA",6,NA,NA,3,2,0,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"217910.062",0.275342953185888
"5900","2010-4","1700",1,1,"December 31, 2010","SASKATOON",499,NA,NA,499,1,0,6.85860655737705,0.774390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"270660.06299999997",18.4364103986778
"5901","2010-4","2270",4,2,"December 31, 2010","TORONTO",4,NA,NA,1,4,0,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"5757332.41",0.00694766206837795
"5902","2010-4","2270",4,3,"December 31, 2010","TORONTO",270,NA,NA,44,6.13636363636364,0,9.31818181818182,4.11627906976744,NA,NA,NA,133,9,142,15.9507042253521,171.691785211268,326821.830985915,246990,400900,2010,4,"5757332.41",0.468967189615512
"5903","2010-4","2270",5,1,"December 31, 2010","TORONTO",4,NA,NA,2,2,0,14,3,NA,NA,NA,4,NA,4,0,0,977490,969990,984990,2010,4,"5757332.41",0.00694766206837795
"5904","2010-4","2410",1,2,"December 31, 2010","VANCOUVER",28,NA,NA,28,1,0,7,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"2369558.16",0.118165489552702
"5905","2010-4","2440",1,3,"December 31, 2010","VICTORIA",1,NA,NA,1,1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"351424.125",0.0284556445861536
"5906","2010-4","2440",2,2,"December 31, 2010","VICTORIA",29,NA,NA,29,1,0,6.03703703703704,0.241379310344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"351424.125",0.825213692998453
"5907","2010-4","2440",5,2,"December 31, 2010","VICTORIA",2,NA,NA,1,2,3,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,4,"351424.125",0.0569112891723071
"5908","2010-4","2680",4,3,"December 31, 2010","WINNIPEG",55,NA,NA,8,6.875,0,10.625,0,NA,NA,33,7,NA,40,11.725,126.2067275,322759.3,224900,404900,2010,4,"744413.4380000001",0.738836743030423
"5909","2011-1","0140",5,2,"March 31, 2011","CALGARY",124,NA,NA,3,41.3333333333333,0,20,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"1267266.22",0.97848422093978
"5910","2011-1","0140",5,3,"March 31, 2011","CALGARY",123,NA,NA,5,24.6,1.2,12,5.4,NA,51,65,7,NA,123,82.1138211382114,883.864959349594,287862.634146341,2e+05,529900,2011,1,"1267266.22",0.970593219158008
"5911","2011-1","0340",1,1,"March 31, 2011","EDMONTON",1476,NA,NA,1476,1,0,7.35213204951857,0.387474191328286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"1208254.63",12.215968086131
"5912","2011-1","0340",2,3,"March 31, 2011","EDMONTON",42,NA,NA,21,2,0,13.95,1.78571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"1208254.63",0.347608847979337
"5913","2011-1","0580",2,1,"March 31, 2011","HALIFAX",34,NA,NA,17,2,0,8.76470588235294,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"402494.5",0.844732039816693
"5914","2011-1","1060",5,3,"March 31, 2011","MONTRÉAL",1362,NA,NA,121,11.2561983471074,1.67768595041322,8.22033898305085,-0.485714285714286,NA,NA,21,9,NA,30,0,0,522500,425000,750000,2011,1,"3999470.75",3.40545058368035
"5915","2011-1","1265",2,2,"March 31, 2011","OTTAWA",2,NA,NA,1,2,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"956480.9596782071",0.0209099823657009
"5916","2011-1","1265",4,1,"March 31, 2011","OTTAWA",521,NA,NA,112,4.65178571428571,0,8.35779816513761,1.75892857142857,NA,NA,33,449,7,489,92.0490797546012,990.807089570552,294628.278118609,1,444900,2011,1,"956480.9596782071",5.44705040626509
"5917","2011-1","1490",5,3,"March 31, 2011","REGINA",36,NA,NA,4,9,1.5,7.25,0,NA,NA,36,NA,NA,36,78.0833333333333,840.481191666667,198228.277777778,179900,226937,2011,1,"219254.062",1.6419308117539
"5918","2011-1","1700",1,1,"March 31, 2011","SASKATOON",418,NA,NA,418,1,0,6.9855421686747,1.09535452322738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"272672.563",15.3297418486509
"5919","2011-1","1700",1,2,"March 31, 2011","SASKATOON",3,NA,NA,3,1,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"272672.563",0.110022070684097
"5920","2011-1","1700",5,2,"March 31, 2011","SASKATOON",8,NA,NA,1,8,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1,"272672.563",0.293392188490926
"5921","2011-1","2410",4,3,"March 31, 2011","VANCOUVER",328,NA,NA,67,4.8955223880597,0.149253731343284,8.2089552238806,2.61194029850746,NA,NA,100,185,43,328,47.7378048780488,513.844957926829,435181.457317073,289900,998000,2011,1,"2378819.5300000003",1.37883515694862
"5922","2011-1","2410",5,3,"March 31, 2011","VANCOUVER",692,NA,NA,7,98.8571428571429,11.4285714285714,16.8571428571429,2.14285714285714,61,216,394,21,NA,692,25.0722543352601,269.875238439306,436650.867052023,199900,875000,2011,1,"2378819.5300000003",2.9090058799038
"5923","2011-2","0140",1,1,"June 30, 2011","CALGARY",1236,NA,NA,1236,1,0,5.88831615120275,0.511779041429732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"1275546.53",9.68996403447548
"5924","2011-2","0140",2,1,"June 30, 2011","CALGARY",198,NA,NA,99,2,0,8.36842105263158,0.353535353535354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"1275546.53",1.55227579193054
"5925","2011-2","0140",5,3,"June 30, 2011","CALGARY",39,NA,NA,4,9.75,2.25,11.25,4.5,NA,NA,36,NA,NA,36,15.5,166.84045,249295.777777778,230032,275000,2011,2,"1275546.53",0.305751292349955
"5926","2011-2","0580",5,3,"June 30, 2011","HALIFAX",56,NA,NA,1,56,6,33,0,11,45,NA,NA,NA,56,0,0,240821.428571429,136000,269000,2011,2,"403158.5",1.3890318571976
"5927","2011-2","1060",5,3,"June 30, 2011","MONTRÉAL",2082,NA,NA,184,11.3152173913043,1.20108695652174,7.99435028248588,-0.863636363636364,NA,11,96,6,NA,113,80.5309734513274,866.827345132743,215766.371681416,152900,395000,2011,2,"4008983.75",5.1933360917215
"5928","2011-2","1265",2,1,"June 30, 2011","OTTAWA",70,NA,NA,35,2,0,5.22857142857143,0.657142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"959970.229393287",0.729189279590898
"5929","2011-2","1265",5,2,"June 30, 2011","OTTAWA",22,NA,NA,1,22,0,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"959970.229393287",0.229173773585711
"5930","2011-2","1400",4,3,"June 30, 2011","QUÉBEC",3,NA,NA,1,3,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"780713.813",0.0384263727635622
"5931","2011-2","1400",5,2,"June 30, 2011","QUÉBEC",543,NA,NA,48,11.3125,1.1875,7.34883720930233,1.59574468085106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"780713.813",6.95517347020476
"5932","2011-2","1490",5,2,"June 30, 2011","REGINA",75,NA,NA,1,75,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"220747.937",3.39754024518924
"5933","2011-2","1490",5,3,"June 30, 2011","REGINA",99,NA,NA,8,12.375,0.5,12.875,0.2,NA,6,93,NA,NA,99,76.7171717171717,825.775964646465,301032.323232323,188753,533400,2011,2,"220747.937",4.4847531236498
"5934","2011-2","1700",4,3,"June 30, 2011","SASKATOON",103,NA,NA,21,4.90476190476191,0,9.05555555555556,1.9047619047619,NA,NA,5,73,NA,78,0,0,284862.179487179,239900,338850,2011,2,"274808.438",3.74806540692903
"5935","2011-2","1700",5,2,"June 30, 2011","SASKATOON",71,NA,NA,1,71,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"274808.438",2.5836179018637
"5936","2011-2","2270",2,1,"June 30, 2011","TORONTO",402,NA,NA,201,2,0,6.65656565656566,1.84577114427861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"5800133.97",0.693087439150996
"5937","2011-2","2410",4,3,"June 30, 2011","VANCOUVER",778,NA,NA,141,5.5177304964539,0.0851063829787234,7.87234042553191,3.28368794326241,NA,16,193,481,88,778,81.1670951156812,873.674495115681,418121.777634961,266900,1248000,2011,2,"2388987.22",3.25661013791443
"5938","2011-2","2440",5,2,"June 30, 2011","VICTORIA",112,NA,NA,12,9.33333333333333,0.666666666666667,5.77777777777778,2.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"353585.375",3.16755182535477
"5939","2011-2","2680",2,1,"June 30, 2011","WINNIPEG",8,NA,NA,4,2,0,4.66666666666667,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2,"749757.063",0.106701228901928
"5940","2011-3","0140",1,1,"September 30, 2011","CALGARY",1210,NA,NA,1210,1,0,5.76975945017182,0.437344398340249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"1285402.34",9.41339503085081
"5941","2011-3","0140",2,3,"September 30, 2011","CALGARY",4,NA,NA,2,2,0,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"1285402.34",0.0311186612590109
"5942","2011-3","0140",5,3,"September 30, 2011","CALGARY",214,NA,NA,8,26.75,1.25,16.25,5.57142857142857,NA,60,127,2,NA,189,15.2751322751323,164.419996296296,389482.174603175,179900,1044500,2011,3,"1285402.34",1.66484837735709
"5943","2011-3","0580",1,2,"September 30, 2011","HALIFAX",2,NA,NA,2,1,0,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"403681.5",0.0495440093241826
"5944","2011-3","0580",4,1,"September 30, 2011","HALIFAX",29,NA,NA,5,5.8,0,11,0.2,NA,NA,NA,20,NA,20,0,0,315015.45,315000,315309,2011,3,"403681.5",0.718388135200647
"5945","2011-3","0580",4,3,"September 30, 2011","HALIFAX",6,NA,NA,1,6,2,4,NA,NA,NA,NA,6,NA,6,0,0,343133.333333333,340000,345900,2011,3,"403681.5",0.148632027972548
"5946","2011-3","0580",5,2,"September 30, 2011","HALIFAX",212,NA,NA,3,70.6666666666667,2,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"403681.5",5.25166498836335
"5947","2011-3","0610",4,3,"September 30, 2011","HAMILTON",51,NA,NA,11,4.63636363636364,0,11.6,0.0909090909090909,NA,NA,NA,29,NA,29,0,0,255151.068965517,223000,314000,2011,3,"745680.6880000001",0.683938860436198
"5948","2011-3","1060",2,1,"September 30, 2011","MONTRÉAL",418,NA,NA,209,2,0,5.55357142857143,-1.2212389380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"4018107.31",1.04029078307518
"5949","2011-3","1060",5,3,"September 30, 2011","MONTRÉAL",3172,NA,NA,292,10.8630136986301,1.10958904109589,7.57971014492754,-0.701086956521739,NA,20,48,8,NA,76,66.8947368421053,720.048257894737,244459.210526316,180000,359000,2011,3,"4018107.31",7.89426402850351
"5950","2011-3","2270",4,1,"September 30, 2011","TORONTO",674,NA,NA,120,5.61666666666667,0,9.09243697478992,1.30252100840336,NA,NA,NA,591,6,597,73.3752093802345,789.803416247906,374721.725293132,214990,1895000,2011,3,"5821961",1.15768552898242
"5951","2011-3","2410",4,1,"September 30, 2011","VANCOUVER",4,NA,NA,1,4,0,4,5,NA,NA,NA,NA,4,4,200.5,2158.16195,544098,525999,572343,2011,3,"2402922",0.0166463996750623
"5952","2011-3","2440",1,1,"September 30, 2011","VICTORIA",257,NA,NA,257,1,0,10.3787878787879,0.513618677042802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"356029.531",7.21850233260566
"5953","2011-3","2440",5,3,"September 30, 2011","VICTORIA",65,NA,NA,3,21.6666666666667,0,7.66666666666667,1,3,41,21,NA,NA,65,20.0461538461538,215.774795384615,279130.769230769,178700,399900,2011,3,"356029.531",1.82569125143723
"5954","2011-3","2680",5,2,"September 30, 2011","WINNIPEG",24,NA,NA,2,12,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,3,"753109.156",0.318678903433754
"5955","2011-3","2680",5,3,"September 30, 2011","WINNIPEG",112,NA,NA,5,22.4,1.8,11.5,2.2,NA,39,47,NA,NA,86,73.1860465116279,787.767286046511,223837.709302326,149900,385171,2011,3,"753109.156",1.48716821602419
"5956","2011-4","0340",2,3,"December 31, 2011","EDMONTON",54,NA,NA,27,2,0,13.3846153846154,6.35714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"1229889.41",0.439063866726034
"5957","2011-4","0580",2,1,"December 31, 2011","HALIFAX",46,NA,NA,23,2,0,6.04347826086957,0.521739130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"404189.5",1.13808003424136
"5958","2011-4","0580",5,3,"December 31, 2011","HALIFAX",80,NA,NA,1,80,0,26,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"404189.5",1.97926962476759
"5959","2011-4","0610",2,1,"December 31, 2011","HAMILTON",6,NA,NA,3,2,0,11.6666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"747051.8130000001",0.0803157143264975
"5960","2011-4","1060",5,2,"December 31, 2011","MONTRÉAL",251,NA,NA,41,6.1219512195122,0.24390243902439,6.775,-2.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"4027242.69",0.623255212861284
"5961","2011-4","1265",2,2,"December 31, 2011","OTTAWA",2,NA,NA,1,2,0,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"966571",0.0206917029374976
"5962","2011-4","1265",5,2,"December 31, 2011","OTTAWA",6,NA,NA,2,3,1.5,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"966571",0.0620751088124928
"5963","2011-4","1400",1,1,"December 31, 2011","QUÉBEC",375,NA,NA,375,1,0,5.13698630136986,0.550724637681159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"783099.2810000001",4.78866484874221
"5964","2011-4","1400",4,1,"December 31, 2011","QUÉBEC",53,NA,NA,11,4.81818181818182,0.181818181818182,5.75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"783099.2810000001",0.676797965288899
"5965","2011-4","2270",1,3,"December 31, 2011","TORONTO",22,NA,NA,22,1,0,11.0952380952381,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"5842797",0.0376531993153279
"5966","2011-4","2270",4,1,"December 31, 2011","TORONTO",1029,NA,NA,172,5.98255813953488,0,7.75471698113208,5.03614457831325,NA,NA,1,350,14,365,139.347945205479,1499.92734739726,390215.178082192,246990,810000,2011,4,"5842797",1.76114282252147
"5967","2011-4","2270",5,1,"December 31, 2011","TORONTO",28,NA,NA,2,14,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"5842797",0.0479222536740537
"5968","2011-4","2270",5,2,"December 31, 2011","TORONTO",15,NA,NA,4,3.75,0,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"5842797",0.0256726358968145
"5969","2011-4","2410",1,3,"December 31, 2011","VANCOUVER",2,NA,NA,2,1,0,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"2413758",0.00828583478542588
"5970","2011-4","2440",1,2,"December 31, 2011","VICTORIA",7,NA,NA,7,1,0,7,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"357625.719",0.19573536320524
"5971","2011-4","2680",2,3,"December 31, 2011","WINNIPEG",2,NA,NA,1,2,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"755814.594",0.0264615160368285
"5972","2011-4","2680",5,2,"December 31, 2011","WINNIPEG",372,NA,NA,6,62,3.66666666666667,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,4,"755814.594",4.9218419828501
"5973","2012-1","0340",1,1,"March 31, 2012","EDMONTON",1212,NA,NA,1212,1,0,7.63590604026846,0.346887966804979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"1238193.28",9.78845564401706
"5974","2012-1","0340",2,1,"March 31, 2012","EDMONTON",304,NA,NA,152,2,0,7.87248322147651,0.436241610738255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"1238193.28",2.45519019453893
"5975","2012-1","0610",2,1,"March 31, 2012","HAMILTON",4,NA,NA,2,2,0,9.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"748363.563",0.053449956648945
"5976","2012-1","0610",4,1,"March 31, 2012","HAMILTON",217,NA,NA,35,6.2,0,10.1034482758621,0.344827586206897,NA,NA,4,102,NA,106,43.7452830188679,470.869851886792,262698.066037736,209900,336000,2012,1,"748363.563",2.89966014820526
"5977","2012-1","1060",5,3,"March 31, 2012","MONTRÉAL",1555,NA,NA,117,13.2905982905983,1.60683760683761,8.15315315315315,-0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"4036222.69",3.8526120073915
"5978","2012-1","1400",5,1,"March 31, 2012","QUÉBEC",22,NA,NA,11,2,0,5.66666666666667,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"784516.406",0.280427532576036
"5979","2012-1","1400",5,2,"March 31, 2012","QUÉBEC",189,NA,NA,11,17.1818181818182,0.909090909090909,6.36363636363636,3.09090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"784516.406",2.40912743894868
"5980","2012-1","1700",2,1,"March 31, 2012","SASKATOON",18,NA,NA,9,2,0,7.66666666666667,1.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"281837.063",0.638666888179998
"5981","2012-1","1700",4,3,"March 31, 2012","SASKATOON",147,NA,NA,38,3.86842105263158,0,10.5526315789474,2.18918918918919,NA,NA,10,123,NA,133,5.93984962406015,63.9359473684211,288451.879699248,245000,414900,2012,1,"281837.063",5.21577958680331
"5982","2012-1","2270",2,1,"March 31, 2012","TORONTO",548,NA,NA,274,2,0,10.0890688259109,2.21323529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"5863259",0.934633793253888
"5983","2012-1","2270",4,2,"March 31, 2012","TORONTO",4,NA,NA,1,4,0,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"5863259",0.00682214447630575
"5984","2012-1","2270",4,3,"March 31, 2012","TORONTO",103,NA,NA,15,6.86666666666667,0.4,11.8,4.6,NA,NA,5,59,1,65,50.0153846153846,538.360598461539,488143,296580,879000,2012,1,"5863259",0.175670220264873
"5985","2012-1","2440",1,3,"March 31, 2012","VICTORIA",1,NA,NA,1,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"359224.094",0.0278377763825608
"5986","2012-1","2680",1,3,"March 31, 2012","WINNIPEG",4,NA,NA,4,1,0,6.33333333333333,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"758405.7189999999",0.052742218311252
"5987","2012-2","0610",4,1,"June 30, 2012","HAMILTON",122,NA,NA,21,5.80952380952381,0,7.90476190476191,0.523809523809524,NA,NA,NA,52,NA,52,57.5384615384615,619.338246153846,263323.076923077,239900,386000,2012,2,"749615.9380000001",1.62750008124827
"5988","2012-2","0610",5,3,"June 30, 2012","HAMILTON",62,NA,NA,1,62,1,49,0,NA,10,50,NA,NA,60,0,0,442242.5,237000,493490,2012,2,"749615.9380000001",0.827090205224532
"5989","2012-2","1060",5,2,"June 30, 2012","MONTRÉAL",349,NA,NA,55,6.34545454545455,1.05454545454545,7.70588235294118,-0.282051282051282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"4045047.31",0.862783481264154
"5990","2012-2","1265",4,1,"June 30, 2012","OTTAWA",337,NA,NA,67,5.02985074626866,0,8.16417910447761,2.7910447761194,NA,NA,29,301,1,331,96.0815709969789,1034.21242205438,312571.456193353,222900,799900,2012,2,"972944.342279357",3.46371303429851
"5991","2012-2","1265",5,2,"June 30, 2012","OTTAWA",78,NA,NA,4,19.5,2,7.75,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"972944.342279357",0.801690257196688
"5992","2012-2","1400",5,2,"June 30, 2012","QUÉBEC",153,NA,NA,17,9,1.88235294117647,6.6,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"785909.844",1.94678818655947
"5993","2012-2","1490",2,2,"June 30, 2012","REGINA",4,NA,NA,2,2,0,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"227530.719",0.175800437742211
"5994","2012-2","2270",1,1,"June 30, 2012","TORONTO",2983,NA,NA,2983,1,0,8.67324333679474,1.52397029034436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"5883347",5.07024317960508
"5995","2012-2","2410",1,2,"June 30, 2012","VANCOUVER",68,NA,NA,68,1,0,7.59016393442623,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"2434716",0.279293354953925
"5996","2012-2","2440",1,2,"June 30, 2012","VICTORIA",1,NA,NA,1,1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"360824.656",0.0277142923403771
"5997","2012-2","2680",1,1,"June 30, 2012","WINNIPEG",596,NA,NA,596,1,0,6.83154121863799,0.74453781512605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"760882.531",7.83300937684427
"5998","2012-2","2680",5,2,"June 30, 2012","WINNIPEG",133,NA,NA,2,66.5,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"760882.531",1.74797021328907
"5999","2012-3","0580",1,3,"September 30, 2012","HALIFAX",2,NA,NA,2,1,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"405102.09400000004",0.0493702705965277
"6000","2012-3","0580",5,2,"September 30, 2012","HALIFAX",350,NA,NA,3,116.666666666667,5.66666666666667,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"405102.09400000004",8.63979735439235
"6001","2012-3","0610",1,3,"September 30, 2012","HAMILTON",2,NA,NA,2,1,0,8,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"750706.4380000001",0.0266415725077344
"6002","2012-3","0610",4,3,"September 30, 2012","HAMILTON",100,NA,NA,16,6.25,0,12.0625,2.6875,NA,2,12,NA,NA,14,168.5,1813.71715,600539.285714286,345900,833270,2012,3,"750706.4380000001",1.33207862538672
"6003","2012-3","1060",5,3,"September 30, 2012","MONTRÉAL",3502,NA,NA,267,13.1161048689139,2.91760299625468,7.964,-0.743169398907104,11,56,83,33,NA,183,18.6885245901639,201.161409836065,234370.928961749,143723,360000,2012,3,"4054501.25",8.63731389896599
"6004","2012-3","1400",1,1,"September 30, 2012","QUÉBEC",470,NA,NA,470,1,0,4.62745098039216,0.621621621621622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"787273.9689999999",5.96996748917022
"6005","2012-3","1400",2,1,"September 30, 2012","QUÉBEC",156,NA,NA,78,2,0,4.88888888888889,1.0958904109589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"787273.9689999999",1.98152112406501
"6006","2012-3","1400",4,1,"September 30, 2012","QUÉBEC",132,NA,NA,33,4,0.636363636363636,4.5,1.12903225806452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"787273.9689999999",1.6766717203627
"6007","2012-3","1490",1,1,"September 30, 2012","REGINA",283,NA,NA,283,1,0,9.59363957597173,0.218106995884774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"229017.625",12.3571275354899
"6008","2012-3","1490",1,3,"September 30, 2012","REGINA",1,NA,NA,1,1,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"229017.625",0.0436647616095049
"6009","2012-3","1700",2,1,"September 30, 2012","SASKATOON",18,NA,NA,9,2,0,7.55555555555556,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"285408.594",0.630674772182929
"6010","2012-3","2410",1,1,"September 30, 2012","VANCOUVER",978,NA,NA,978,1,0,10.894519131334,0.605316973415133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"2443071.13",4.00315810698479
"6011","2012-3","2410",2,1,"September 30, 2012","VANCOUVER",86,NA,NA,43,2,0,11.046511627907,1.27906976744186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"2443071.13",0.352015948057968
"6012","2012-3","2410",2,3,"September 30, 2012","VANCOUVER",48,NA,NA,24,2,0,7.45833333333333,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"2443071.13",0.196474017520726
