"reference_period_qq","metcode","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","ref_qq","ref_yy","population","comp_per_10kpop"
"2009-4","2270","December 31, 2009","TORONTO",7106,NA,NA,2456,2.89332247557003,0.102605863192182,8.52483713355049,"4","2009",5670081.03,12.5324487646696
"2009-4","2440","December 31, 2009","VICTORIA",443,NA,NA,242,1.83057851239669,0.128099173553719,10.0289256198347,"4","2009",350969.188,12.6221906408491
"2009-4","1400","December 31, 2009","QUÉBEC",1339,NA,NA,659,2.03186646433991,0.21092564491654,3.50986342943854,"4","2009",767163.969,17.45389583071
"2009-4","0340","December 31, 2009","EDMONTON",1849,NA,NA,1046,1.76768642447419,0.0200764818355641,9.0678776290631,NA,NA,NA,NA
"2009-4","2680","December 31, 2009","WINNIPEG",816,NA,NA,462,1.76623376623377,0.0367965367965368,5.25324675324675,"4","2009",734956.375,11.1026998031006
"2009-4","1060","December 31, 2009","MONTRÉAL",4667,NA,NA,1897,2.46020031628888,0.206642066420664,4.54507116499736,"4","2009",3948512.59,11.8196406713243
"2009-4","1700","December 31, 2009","SASKATOON",562,NA,NA,349,1.61031518624642,0.0114613180515759,7.14040114613181,"4","2009",263793.313,21.3045582395032
"2009-4","0140","December 31, 2009","CALGARY",1875,NA,NA,1415,1.32508833922261,0.00777385159010601,6.19575971731449,NA,NA,NA,NA
"2009-4","1490","December 31, 2009","REGINA",376,NA,NA,201,1.87064676616915,0.0149253731343284,12.0845771144279,"4","2009",213962.906,17.5731395235397
"2009-4","0580","December 31, 2009","HALIFAX",686,NA,NA,371,1.84905660377358,0.0188679245283019,6.51212938005391,NA,NA,NA,NA
"2009-4","1265","December 31, 2009","OTTAWA",1457,NA,NA,795,1.83270440251572,0.00377358490566038,6.86163522012579,"4","2009",921500,15.8111774281063
"2010-1","1060","March 31, 2010","MONTRÉAL",3391,NA,NA,1448,2.34185082872928,0.166436464088398,4.66229281767956,"1","2010",3959374.47,8.56448417721903
"2010-1","1700","March 31, 2010","SASKATOON",406,NA,NA,296,1.37162162162162,0,6.74662162162162,"1","2010",265514.313,15.2910777356097
"2010-1","1490","March 31, 2010","REGINA",192,NA,NA,184,1.04347826086957,0,12.25,"1","2010",214987.031,8.93077127057027
"2010-1","0610","March 31, 2010","HAMILTON",623,NA,NA,331,1.8821752265861,0,8.50755287009063,NA,NA,NA,NA
"2010-1","0340","March 31, 2010","EDMONTON",1936,NA,NA,1225,1.58040816326531,0.0285714285714286,6.76408163265306,NA,NA,NA,NA
"2010-1","2270","March 31, 2010","TORONTO",5230,NA,NA,2254,2.32031943212067,0.0709849157054126,7.80700976042591,"1","2010",5692542.16,9.18745940390189
"2010-1","2440","March 31, 2010","VICTORIA",372,NA,NA,223,1.66816143497758,0.0538116591928251,6.65022421524664,"1","2010",351467.438,10.5841952846852
"2010-1","0140","March 31, 2010","CALGARY",2215,NA,NA,1221,1.81408681408681,0.0106470106470106,6.7985257985258,NA,NA,NA,NA
"2010-1","1400","March 31, 2010","QUÉBEC",783,NA,NA,464,1.6875,0.219827586206897,3.89870689655172,"1","2010",769613.094,10.1739433243063
"2010-1","2680","March 31, 2010","WINNIPEG",467,NA,NA,210,2.22380952380952,0.0666666666666667,5.69047619047619,"1","2010",736997.625,6.33651974115927
"2010-1","2410","March 31, 2010","VANCOUVER",4796,NA,NA,1031,4.65179437439379,0.702230843840931,10.2386032977692,"1","2010",2349844.78,20.4098587311797
"2010-1","0580","March 31, 2010","HALIFAX",302,NA,NA,236,1.27966101694915,0.0211864406779661,6.75423728813559,NA,NA,NA,NA
"2010-1","1265","March 31, 2010","OTTAWA",1357,NA,NA,637,2.13029827315542,0.00313971742543171,7.13343799058085,"1","2010",925573.372,14.661182365994
"2010-2","0340","June 30, 2010","EDMONTON",2293,NA,NA,1399,1.63902787705504,0.00714796283059328,6.46461758398856,NA,NA,NA,NA
"2010-2","2440","June 30, 2010","VICTORIA",389,NA,NA,281,1.38434163701068,0.0142348754448399,6.71886120996441,"2","2010",351829.063,11.0565055849295
"2010-2","1060","June 30, 2010","MONTRÉAL",5166,NA,NA,2222,2.32493249324932,0.111611161116112,4.67686768676868,"2","2010",3969895.28,13.0129377115459
"2010-2","1490","June 30, 2010","REGINA",286,NA,NA,217,1.31797235023041,0,9.86635944700461,"2","2010",216021.219,13.2394401496272
"2010-2","0140","June 30, 2010","CALGARY",2535,NA,NA,1809,1.40132669983416,0.00221116639027087,5.67053620784964,NA,NA,NA,NA
"2010-2","2410","June 30, 2010","VANCOUVER",4592,NA,NA,1323,3.47089947089947,0.490551776266062,8.26228269085412,"2","2010",2358142.47,19.4729540662571
"2010-2","0610","June 30, 2010","HAMILTON",920,NA,NA,429,2.14452214452214,0,5.9044289044289,NA,NA,NA,NA
"2010-2","0580","June 30, 2010","HALIFAX",462,NA,NA,293,1.57679180887372,0,6.68259385665529,NA,NA,NA,NA
"2010-2","1400","June 30, 2010","QUÉBEC",1777,NA,NA,674,2.63649851632047,0.27299703264095,3.41839762611276,"2","2010",772033.156,23.0171461703388
"2010-2","2270","June 30, 2010","TORONTO",8358,NA,NA,3216,2.59888059701493,0.0845771144278607,7.33675373134328,"2","2010",5714632.09,14.6256134574711
"2010-2","1265","June 30, 2010","OTTAWA",1608,NA,NA,986,1.63083164300203,0.00405679513184584,6.40060851926978,"2","2010",929707.589,17.2957607211701
"2010-2","1700","June 30, 2010","SASKATOON",440,NA,NA,375,1.17333333333333,0,6.26133333333333,"2","2010",267257.688,16.4635114257218
"2010-2","2680","June 30, 2010","WINNIPEG",510,NA,NA,492,1.03658536585366,0,5.3150406504065,"2","2010",739230.875,6.89906248842758
"2010-3","0580","September 30, 2010","HALIFAX",712,NA,NA,316,2.25316455696203,0.0126582278481013,5.82594936708861,NA,NA,NA,NA
"2010-3","2270","September 30, 2010","TORONTO",10512,NA,NA,3194,3.29117094552286,0.135566687539136,8.01127113337508,"3","2010",5735740.84,18.3271878790116
"2010-3","0340","September 30, 2010","EDMONTON",2458,NA,NA,1766,1.39184597961495,0,7.26896942242356,NA,NA,NA,NA
"2010-3","2680","September 30, 2010","WINNIPEG",820,NA,NA,622,1.31832797427653,0.00803858520900321,5.35691318327974,"3","2010",741889.563,11.0528580114289
"2010-3","2410","September 30, 2010","VANCOUVER",3319,NA,NA,1540,2.15519480519481,0.322727272727273,8.46688311688312,"3","2010",2361203.09,14.0563935989089
"2010-3","1490","September 30, 2010","REGINA",345,NA,NA,201,1.71641791044776,0.0497512437810945,10.2537313432836,"3","2010",216715.937,15.9194568141059
"2010-3","1400","September 30, 2010","QUÉBEC",2111,NA,NA,972,2.17181069958848,0.20679012345679,3.15123456790123,"3","2010",774930.563,27.2411503790437
"2010-3","2440","September 30, 2010","VICTORIA",389,NA,NA,327,1.18960244648318,0,6.32110091743119,"3","2010",350856.875,11.0871420148173
"2010-3","1265","September 30, 2010","OTTAWA",2088,NA,NA,996,2.09638554216867,0.00200803212851406,6.27510040160643,"3","2010",933785.2615,22.3606013725887
"2010-3","0140","September 30, 2010","CALGARY",3271,NA,NA,1865,1.75388739946381,0.0772117962466488,5.85951742627346,NA,NA,NA,NA
"2010-3","1700","September 30, 2010","SASKATOON",522,NA,NA,359,1.45403899721448,0.0167130919220056,6.60724233983287,"3","2010",268770.938,19.421742688564
"2010-3","0610","September 30, 2010","HAMILTON",699,NA,NA,437,1.59954233409611,0,5.96338672768879,NA,NA,NA,NA
"2010-3","1060","September 30, 2010","MONTRÉAL",6676,NA,NA,2546,2.62215239591516,0.183424980361351,4.57227022780833,"3","2010",3979778,16.7748050268131
"2010-4","2270","December 31, 2010","TORONTO",7293,NA,NA,2710,2.69114391143911,0.147232472324723,8.43726937269373,"4","2010",5757332.41,12.6673248661701
"2010-4","2680","December 31, 2010","WINNIPEG",591,NA,NA,520,1.13653846153846,0,5.425,"4","2010",744413.438,7.93913663874509
"2010-4","1700","December 31, 2010","SASKATOON",632,NA,NA,514,1.2295719844358,0.00583657587548638,6.77626459143969,"4","2010",270660.063,23.3503233907102
"2010-4","2440","December 31, 2010","VICTORIA",634,NA,NA,238,2.66386554621849,0.159663865546218,10.7605042016807,"4","2010",351424.125,18.0408786676214
"2010-4","0340","December 31, 2010","EDMONTON",2756,NA,NA,1941,1.4198866563627,0.00463678516228748,7.59247810407007,NA,NA,NA,NA
"2010-4","1400","December 31, 2010","QUÉBEC",1748,NA,NA,704,2.48295454545455,0.237215909090909,3.80113636363636,"4","2010",777089.938,22.4941787883502
"2010-4","0140","December 31, 2010","CALGARY",2970,NA,NA,2067,1.43686502177068,0.0290275761973875,6.30237058538945,NA,NA,NA,NA
"2010-4","2410","December 31, 2010","VANCOUVER",3767,NA,NA,1520,2.47828947368421,0.338157894736842,9.50723684210526,"4","2010",2369558.16,15.8974785408939
"2010-4","1060","December 31, 2010","MONTRÉAL",4689,NA,NA,1974,2.37537993920973,0.170719351570415,5.03191489361702,"4","2010",3989735.5,11.7526587915414
"2010-4","0610","December 31, 2010","HAMILTON",936,NA,NA,509,1.83889980353635,0.00785854616895874,6.25540275049116,NA,NA,NA,NA
"2010-4","1265","December 31, 2010","OTTAWA",1731,NA,NA,789,2.19391634980989,0.00506970849176172,6.22813688212928,"4","2010",937689,18.460278407873
"2010-4","0580","December 31, 2010","HALIFAX",568,NA,NA,280,2.02857142857143,0.0642857142857143,5.99642857142857,NA,NA,NA,NA
"2010-4","1490","December 31, 2010","REGINA",334,NA,NA,204,1.63725490196078,0.0245098039215686,9.76470588235294,"4","2010",217910.062,15.3274243940144
"2011-1","1265","March 31, 2011","OTTAWA",1531,NA,NA,632,2.42246835443038,0,6.45569620253165,"1","2011",941342.4021,16.2640076191677
"2011-1","2410","March 31, 2011","VANCOUVER",2344,NA,NA,1076,2.17843866171004,0.281598513011152,9.17936802973978,"1","2011",2378819.53,9.85362685331577
"2011-1","0340","March 31, 2011","EDMONTON",2389,NA,NA,1685,1.41780415430267,0.0154302670623145,7.48486646884273,NA,NA,NA,NA
"2011-1","1400","March 31, 2011","QUÉBEC",854,NA,NA,311,2.7459807073955,0.292604501607717,3.90675241157556,"1","2011",779017.688,10.9625238701897
"2011-1","2440","March 31, 2011","VICTORIA",417,NA,NA,209,1.99521531100478,0.0382775119617225,8.85645933014354,"1","2011",352333.625,11.835373362392
"2011-1","2680","March 31, 2011","WINNIPEG",171,NA,NA,152,1.125,0,5.44736842105263,"1","2011",747035.938,2.2890465009998
"2011-1","2270","March 31, 2011","TORONTO",7446,NA,NA,2276,3.27152899824253,0.131810193321617,8.64235500878735,"1","2011",5778796.78,12.8850352131608
"2011-1","1700","March 31, 2011","SASKATOON",592,NA,NA,446,1.32735426008969,0.00896860986547085,6.99775784753363,"1","2011",272672.563,21.7110219483286
"2011-1","0580","March 31, 2011","HALIFAX",256,NA,NA,216,1.18518518518519,0,6.69444444444444,NA,NA,NA,NA
"2011-1","0610","March 31, 2011","HAMILTON",552,NA,NA,381,1.4488188976378,0,6.29396325459318,NA,NA,NA,NA
"2011-1","0140","March 31, 2011","CALGARY",1556,NA,NA,1081,1.43940795559667,0.00555041628122109,6.57261794634598,NA,NA,NA,NA
"2011-1","1060","March 31, 2011","MONTRÉAL",3597,NA,NA,1365,2.63516483516484,0.210989010989011,5.71501831501832,"1","2011",3999470.75,8.99368997760516
"2011-1","1490","March 31, 2011","REGINA",168,NA,NA,127,1.32283464566929,0.047244094488189,10.8425196850394,"1","2011",219254.062,7.66234378818487
"2011-2","2270","June 30, 2011","TORONTO",10311,NA,NA,2632,3.91755319148936,0.211626139817629,7.85714285714286,"2","2011",5800133.97,17.7771755847908
"2011-2","0340","June 30, 2011","EDMONTON",2008,NA,NA,1478,1.35859269282815,0.0216508795669824,7.69756427604871,NA,NA,NA,NA
"2011-2","0580","June 30, 2011","HALIFAX",364,NA,NA,238,1.52941176470588,0.0252100840336134,6.5,NA,NA,NA,NA
"2011-2","2440","June 30, 2011","VICTORIA",380,NA,NA,181,2.09944751381215,0.104972375690608,12.4254143646409,"2","2011",353585.375,10.7470508360251
"2011-2","1490","June 30, 2011","REGINA",411,NA,NA,186,2.20967741935484,0.021505376344086,9.80645161290323,"2","2011",220747.937,18.6185205436371
"2011-2","1700","June 30, 2011","SASKATOON",593,NA,NA,386,1.53626943005181,0,6.77720207253886,"2","2011",274808.438,21.5786678282419
"2011-2","2680","June 30, 2011","WINNIPEG",1058,NA,NA,595,1.7781512605042,0.0117647058823529,6.14117647058824,"2","2011",749757.063,14.1112375222799
"2011-2","2410","June 30, 2011","VANCOUVER",4009,NA,NA,1317,3.04403948367502,0.390280941533789,9.13211845102506,"2","2011",2388987.22,16.7811697209498
"2011-2","1060","June 30, 2011","MONTRÉAL",4585,NA,NA,1728,2.65335648148148,0.171296296296296,5.03125,"2","2011",4008983.75,11.4368136313848
"2011-2","1400","June 30, 2011","QUÉBEC",1472,NA,NA,563,2.6145648312611,0.275310834813499,3.57904085257549,"2","2011",780713.813,18.8545402359879
"2011-2","0140","June 30, 2011","CALGARY",1831,NA,NA,1406,1.3022759601707,0.00640113798008535,5.95732574679943,NA,NA,NA,NA
"2011-2","0610","June 30, 2011","HAMILTON",620,NA,NA,429,1.44522144522145,0.0186480186480186,6.63170163170163,NA,NA,NA,NA
"2011-2","1265","June 30, 2011","OTTAWA",1314,NA,NA,698,1.88252148997135,0.00429799426934097,5.70343839541547,"2","2011",944833.0139,13.9072193781225
"2011-3","2270","September 30, 2011","TORONTO",9010,NA,NA,2782,3.23867721063983,0.0956146657081237,8.68583752695902,"3","2011",5821961,15.4758851871388
"2011-3","1400","September 30, 2011","QUÉBEC",2053,NA,NA,738,2.78184281842818,0.140921409214092,3.20867208672087,"3","2011",781658.469,26.264667772697
"2011-3","1265","September 30, 2011","OTTAWA",1749,NA,NA,761,2.29829172141919,0.00788436268068331,5.86990801576873,"3","2011",948289.3688,18.443737297332
"2011-3","1490","September 30, 2011","REGINA",346,NA,NA,221,1.56561085972851,0.0361990950226244,9.66968325791855,"3","2011",222885.594,15.5236591917197
"2011-3","2410","September 30, 2011","VANCOUVER",3053,NA,NA,1467,2.08111792774369,0.337423312883436,10.0068166325835,"3","2011",2402922,12.7053645519913
"2011-3","2440","September 30, 2011","VICTORIA",470,NA,NA,319,1.47335423197492,0.00940438871473354,26.5266457680251,"3","2011",356029.531,13.2011521257769
"2011-3","0340","September 30, 2011","EDMONTON",2204,NA,NA,1431,1.54018169112509,0.00489168413696716,8.15024458420685,NA,NA,NA,NA
"2011-3","1700","September 30, 2011","SASKATOON",657,NA,NA,405,1.62222222222222,0.00987654320987654,6.92592592592593,"3","2011",277663.938,23.6616971124281
"2011-3","1060","September 30, 2011","MONTRÉAL",6704,NA,NA,2311,2.90090869753354,0.183470359151882,4.83600173085244,"3","2011",4018107.31,16.6844722720957
"2011-3","0140","September 30, 2011","CALGARY",1992,NA,NA,1386,1.43722943722944,0.00937950937950938,5.95598845598846,NA,NA,NA,NA
"2011-3","0580","September 30, 2011","HALIFAX",567,NA,NA,264,2.14772727272727,0.0303030303030303,6.11742424242424,NA,NA,NA,NA
"2011-3","0610","September 30, 2011","HAMILTON",616,NA,NA,393,1.56743002544529,0,7.21882951653944,NA,NA,NA,NA
"2011-3","2680","September 30, 2011","WINNIPEG",802,NA,NA,607,1.32125205930807,0.0247116968698517,5.99011532125206,"3","2011",753109.156,10.6491866897446
"2011-4","2680","December 31, 2011","WINNIPEG",1148,NA,NA,599,1.91652754590985,0.0500834724540902,5.41068447412354,"4","2011",755814.594,15.1889102051395
"2011-4","1400","December 31, 2011","QUÉBEC",1288,NA,NA,562,2.29181494661922,0.140569395017794,3.72064056939502,"4","2011",783099.281,16.4474675338132
"2011-4","1490","December 31, 2011","REGINA",289,NA,NA,235,1.22978723404255,0.0340425531914894,9.52340425531915,"4","2011",224481.656,12.874103173936
"2011-4","2440","December 31, 2011","VICTORIA",375,NA,NA,185,2.02702702702703,0.0432432432432432,8.17837837837838,"4","2011",357625.719,10.4858230288521
"2011-4","2270","December 31, 2011","TORONTO",7064,NA,NA,3026,2.33443489755453,0.0608063450099141,8.27164573694646,"4","2011",5842797,12.0900999983398
"2011-4","0140","December 31, 2011","CALGARY",2310,NA,NA,1613,1.43211407315561,0.00867947923124613,6.26410415375078,NA,NA,NA,NA
"2011-4","1700","December 31, 2011","SASKATOON",678,NA,NA,526,1.28897338403042,0.00380228136882129,6.68821292775665,"4","2011",279808.063,24.2308957336944
"2011-4","0340","December 31, 2011","EDMONTON",2340,NA,NA,1511,1.54864328259431,0.00330906684315023,7.59232296492389,NA,NA,NA,NA
"2011-4","1060","December 31, 2011","MONTRÉAL",4980,NA,NA,1666,2.98919567827131,0.199279711884754,5.41596638655462,"4","2011",4027242.69,12.3657807173275
"2011-4","1265","December 31, 2011","OTTAWA",1360,NA,NA,661,2.05748865355522,0.037821482602118,5.96369137670197,"4","2011",951840,14.288115649689
"2011-4","0610","December 31, 2011","HAMILTON",929,NA,NA,455,2.04175824175824,0,7.51868131868132,NA,NA,NA,NA
"2011-4","0580","December 31, 2011","HALIFAX",723,NA,NA,303,2.38613861386139,0.0066006600660066,6.96369636963696,NA,NA,NA,NA
"2011-4","2410","December 31, 2011","VANCOUVER",3513,NA,NA,1051,3.34253092293054,0.40627973358706,9.10941960038059,"4","2011",2413758,14.5540688006006
"2012-1","0580","March 31, 2012","HALIFAX",400,NA,NA,229,1.74672489082969,0.0174672489082969,6.49344978165939,NA,NA,NA,NA
"2012-1","2680","March 31, 2012","WINNIPEG",312,NA,NA,173,1.80346820809249,0.0289017341040462,5.97687861271676,"1","2012",758405.719,4.11389302827765
"2012-1","1265","March 31, 2012","OTTAWA",1592,NA,NA,505,3.15247524752475,0.0336633663366337,5.86732673267327,"1","2012",955567.5197,16.6602565196001
"2012-1","0610","March 31, 2012","HAMILTON",567,NA,NA,322,1.76086956521739,0,7.3695652173913,NA,NA,NA,NA
"2012-1","2410","March 31, 2012","VANCOUVER",4093,NA,NA,1216,3.36595394736842,0.472861842105263,9.41447368421053,"1","2012",2424356,16.8828340392253
"2012-1","0340","March 31, 2012","EDMONTON",2230,NA,NA,1432,1.5572625698324,0.0104748603351955,7.80097765363128,NA,NA,NA,NA
"2012-1","1700","March 31, 2012","SASKATOON",738,NA,NA,418,1.76555023923445,0.00717703349282297,7.13636363636364,"1","2012",281837.063,26.1853424153799
"2012-1","1400","March 31, 2012","QUÉBEC",773,NA,NA,330,2.34242424242424,0.0757575757575758,3.53333333333333,"1","2012",784516.406,9.85320375823982
"2012-1","0140","March 31, 2012","CALGARY",2042,NA,NA,1290,1.58294573643411,0.0201550387596899,6.99147286821705,NA,NA,NA,NA
"2012-1","1490","March 31, 2012","REGINA",532,NA,NA,234,2.27350427350427,0.0726495726495727,9.77777777777778,"1","2012",226030.031,23.5366954402621
"2012-1","1060","March 31, 2012","MONTRÉAL",3451,NA,NA,1206,2.86152570480929,0.203980099502488,5.61691542288557,"1","2012",4036222.69,8.55007333601804
"2012-1","2270","March 31, 2012","TORONTO",8674,NA,NA,3086,2.81075826312378,0.0758263123784835,9.14452365521711,"1","2012",5863259,14.793820296869
"2012-1","2440","March 31, 2012","VICTORIA",439,NA,NA,169,2.59763313609467,0.0710059171597633,8.34319526627219,"1","2012",359224.094,12.2207838319442
"2012-2","0580","June 30, 2012","HALIFAX",436,NA,NA,218,2,0.0917431192660551,7.38073394495413,NA,NA,NA,NA
"2012-2","0140","June 30, 2012","CALGARY",2463,NA,NA,1598,1.54130162703379,0.0300375469336671,6.23654568210263,NA,NA,NA,NA
"2012-2","2270","June 30, 2012","TORONTO",7776,NA,NA,3427,2.26903997665597,0.0618616866063613,8.68485555879778,"2","2012",5883347,13.2169664648371
"2012-2","1490","June 30, 2012","REGINA",407,NA,NA,265,1.53584905660377,0.0792452830188679,10.0528301886792,"2","2012",227530.719,17.88769454027
"2012-2","2680","June 30, 2012","WINNIPEG",925,NA,NA,617,1.49918962722853,0.0291734197730956,6.58995137763371,"2","2012",760882.531,12.1569356939278
"2012-2","2410","June 30, 2012","VANCOUVER",3531,NA,NA,1088,3.24540441176471,0.579044117647059,9.50367647058824,"2","2012",2434716,14.5027181815045
"2012-2","1700","June 30, 2012","SASKATOON",905,NA,NA,443,2.04288939051919,0.103837471783296,7.04740406320542,"2","2012",283750.938,31.8941676943461
"2012-2","1265","June 30, 2012","OTTAWA",1062,NA,NA,603,1.76119402985075,0.0398009950248756,6.7379767827529,"2","2012",959370.8554,11.0697546628849
"2012-2","1060","June 30, 2012","MONTRÉAL",4535,NA,NA,1551,2.92392005157963,0.372662798194713,5.5183752417795,"2","2012",4045047.31,11.2112409384898
"2012-2","1400","June 30, 2012","QUÉBEC",1340,NA,NA,457,2.93216630196937,0.312910284463895,4.0437636761488,"2","2012",785909.844,17.0503017646385
"2012-2","0610","June 30, 2012","HAMILTON",790,NA,NA,352,2.24431818181818,0.0596590909090909,7.23295454545455,NA,NA,NA,NA
