"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2015-4","0340","T6M","December 31, 2015","EDMONTON",35,NA,NA,23,1.52173913043478,0,9.21739130434783
"2015-4","1060","H4L","December 31, 2015","MONTRÉAL",1,NA,NA,1,1,0,4
"2015-4","0340","T8H","December 31, 2015","EDMONTON",149,NA,NA,79,1.88607594936709,0.0506329113924051,7.15189873417722
"2015-4","0610","L8T","December 31, 2015","HAMILTON",1,NA,NA,1,1,0,6
"2015-4","1060","H1K","December 31, 2015","MONTRÉAL",10,NA,NA,7,1.42857142857143,0,10.1428571428571
"2015-4","1060","J7E","December 31, 2015","MONTRÉAL",58,NA,NA,4,14.5,1,5
"2015-4","2270","M2R","December 31, 2015","TORONTO",10,NA,NA,10,1,0,12.8
"2015-4","2270","M4S","December 31, 2015","TORONTO",4,NA,NA,4,1,0,13.25
"2015-4","2410","V3V","December 31, 2015","VANCOUVER",33,23,10,24,1.375,0,10.0416666666667
"2015-4","1060","J6R","December 31, 2015","MONTRÉAL",10,NA,NA,6,1.66666666666667,0,4.83333333333333
"2015-4","2270","M5R","December 31, 2015","TORONTO",20,NA,NA,1,20,8,28
"2015-4","2410","V5W","December 31, 2015","VANCOUVER",51,36,15,51,1,0,9.52941176470588
"2015-4","2680","R2W","December 31, 2015","WINNIPEG",31,NA,NA,7,4.42857142857143,0,10.2857142857143
"2015-4","1060","J4N","December 31, 2015","MONTRÉAL",92,NA,NA,1,92,4,12
"2015-4","1400","G2L","December 31, 2015","QUÉBEC",27,NA,NA,13,2.07692307692308,0.615384615384615,6.53846153846154
"2015-4","2270","M4V","December 31, 2015","TORONTO",2,NA,NA,2,1,0,18
"2015-4","2680","R0G","December 31, 2015","WINNIPEG",13,NA,NA,13,1,0,6.53846153846154
"2015-4","0140","T2V","December 31, 2015","CALGARY",8,NA,NA,7,1.14285714285714,0,14.2857142857143
"2015-4","1060","H1E","December 31, 2015","MONTRÉAL",27,NA,NA,10,2.7,0.5,5.5
"2015-4","2270","M1S","December 31, 2015","TORONTO",3,NA,NA,3,1,0,12.3333333333333
"2015-4","2270","M4G","December 31, 2015","TORONTO",5,NA,NA,5,1,0,15.8
"2015-4","0140","T0M","December 31, 2015","CALGARY",11,NA,NA,10,1.1,0,8.7
"2015-4","1060","H4V","December 31, 2015","MONTRÉAL",1,NA,NA,1,1,0,12
"2015-4","1060","J5T","December 31, 2015","MONTRÉAL",11,10,1,11,1,0,6.63636363636364
"2015-4","2270","M6L","December 31, 2015","TORONTO",5,NA,NA,5,1,0,11.6
"2015-4","2410","V5J","December 31, 2015","VANCOUVER",13,9,4,12,1.08333333333333,0,10.8333333333333
"2015-4","2410","V6H","December 31, 2015","VANCOUVER",1,NA,NA,1,1,0,9
"2015-4","2680","R3W","December 31, 2015","WINNIPEG",82,NA,NA,55,1.49090909090909,0,6.47272727272727
"2015-4","1060","H7M","December 31, 2015","MONTRÉAL",2,NA,NA,2,1,0,7
"2015-4","1060","H8Y","December 31, 2015","MONTRÉAL",3,NA,NA,3,1,0,4.33333333333333
"2015-4","2270","L4A","December 31, 2015","TORONTO",8,NA,NA,8,1,0,7
"2015-4","2410","V6K","December 31, 2015","VANCOUVER",67,63,4,18,3.72222222222222,0.277777777777778,12.1111111111111
"2015-4","2680","R2R","December 31, 2015","WINNIPEG",6,NA,NA,6,1,0,7.83333333333333
"2015-4","0140","T2E","December 31, 2015","CALGARY",32,NA,NA,22,1.45454545454545,0,11.0909090909091
"2015-4","0140","T2X","December 31, 2015","CALGARY",327,NA,NA,209,1.56459330143541,0.0143540669856459,7.87081339712919
"2015-4","0610","L9H","December 31, 2015","HAMILTON",20,NA,NA,6,3.33333333333333,0,5.16666666666667
"2015-4","1060","J7J","December 31, 2015","MONTRÉAL",87,84,3,38,2.28947368421053,0.289473684210526,4.55263157894737
"2015-4","1700","S7T","December 31, 2015","SASKATOON",88,NA,NA,27,3.25925925925926,0.111111111111111,6.88888888888889
"2015-4","2270","L6S","December 31, 2015","TORONTO",2,NA,NA,2,1,0,8
"2015-4","2270","M2L","December 31, 2015","TORONTO",6,NA,NA,6,1,0,13.5
"2015-4","1060","H1H","December 31, 2015","MONTRÉAL",26,NA,NA,3,8.66666666666667,1.66666666666667,6.66666666666667
"2015-4","1060","H9K","December 31, 2015","MONTRÉAL",1,NA,NA,1,1,0,5
"2015-4","2410","V3B","December 31, 2015","VANCOUVER",204,202,2,9,22.6666666666667,3.11111111111111,13.2222222222222
"2015-4","0140","T4C","December 31, 2015","CALGARY",300,NA,NA,164,1.82926829268293,0,6.90243902439024
"2015-4","1265","K1K","December 31, 2015","OTTAWA",9,NA,NA,4,2.25,0.75,10.25
"2015-4","1265","K4P","December 31, 2015","OTTAWA",7,NA,NA,7,1,0,5.42857142857143
"2015-4","1490","S0G","December 31, 2015","REGINA",5,NA,NA,3,1.66666666666667,0,15.6666666666667
"2015-4","2270","M9A","December 31, 2015","TORONTO",11,NA,NA,11,1,0,14.7272727272727
"2015-4","2680","R4H","December 31, 2015","WINNIPEG",2,NA,NA,2,1,0,6.5
"2015-4","1265","K1T","December 31, 2015","OTTAWA",107,NA,NA,44,2.43181818181818,0.0681818181818182,6
"2015-4","1700","S7M","December 31, 2015","SASKATOON",23,NA,NA,11,2.09090909090909,0,5.81818181818182
"2015-4","2270","M5V","December 31, 2015","TORONTO",640,NA,NA,2,320,23,33.5
"2015-4","2410","V4R","December 31, 2015","VANCOUVER",54,NA,NA,50,1.08,0,7.04
"2015-4","0140","T3C","December 31, 2015","CALGARY",23,NA,NA,15,1.53333333333333,0,12.0666666666667
"2015-4","0340","T5Z","December 31, 2015","EDMONTON",317,NA,NA,75,4.22666666666667,0.16,7.13333333333333
"2015-4","1400","G6W","December 31, 2015","QUÉBEC",334,NA,NA,8,41.75,1.25,7.125
"2015-4","2270","M6B","December 31, 2015","TORONTO",12,NA,NA,12,1,0,15.1666666666667
"2015-4","2410","V2Y","December 31, 2015","VANCOUVER",249,232,17,67,3.71641791044776,0.0895522388059701,7.64179104477612
"2015-4","2410","V3W","December 31, 2015","VANCOUVER",59,52,7,41,1.4390243902439,0,7.92682926829268
"2015-4","0140","T2A","December 31, 2015","CALGARY",5,NA,NA,3,1.66666666666667,0,11.6666666666667
"2015-4","0340","T4X","December 31, 2015","EDMONTON",49,NA,NA,37,1.32432432432432,0,9.2972972972973
"2015-4","1060","J3N","December 31, 2015","MONTRÉAL",10,9,1,5,2,0.4,3.8
"2015-4","1400","G3G","December 31, 2015","QUÉBEC",10,9,1,6,1.66666666666667,0.333333333333333,3.16666666666667
"2015-4","2270","L4L","December 31, 2015","TORONTO",243,NA,NA,10,24.3,1,11.3
"2015-4","2270","M6E","December 31, 2015","TORONTO",2,NA,NA,2,1,0,10.5
"2015-4","0340","T0B","December 31, 2015","EDMONTON",2,NA,NA,2,1,0,7.5
"2015-4","0140","T3N","December 31, 2015","CALGARY",345,NA,NA,79,4.36708860759494,0.10126582278481,7.15189873417722
"2015-4","1060","H1B","December 31, 2015","MONTRÉAL",14,NA,NA,5,2.8,1.2,10
"2015-4","1060","H7A","December 31, 2015","MONTRÉAL",23,NA,NA,12,1.91666666666667,0.75,4.91666666666667
"2015-4","1060","H8R","December 31, 2015","MONTRÉAL",2,NA,NA,1,2,0,6
"2015-4","1060","J7N","December 31, 2015","MONTRÉAL",6,NA,NA,3,2,0.666666666666667,11
"2015-4","0340","T6W","December 31, 2015","EDMONTON",3,NA,NA,3,1,0,5
"2015-4","0580","B3K","December 31, 2015","HALIFAX",72,NA,NA,1,72,5,32
"2015-4","2270","L6H","December 31, 2015","TORONTO",1,NA,NA,1,1,0,23
"2015-4","2270","M1E","December 31, 2015","TORONTO",3,NA,NA,3,1,0,10
"2015-4","2410","V3J","December 31, 2015","VANCOUVER",60,45,15,39,1.53846153846154,0,9.53846153846154
"2015-4","2410","V5L","December 31, 2015","VANCOUVER",11,NA,NA,6,1.83333333333333,0.5,12.6666666666667
"2015-4","0140","T2M","December 31, 2015","CALGARY",87,NA,NA,37,2.35135135135135,0.108108108108108,12.3243243243243
"2015-4","1400","G1V","December 31, 2015","QUÉBEC",2,NA,NA,1,2,0,11
"2015-4","2270","nan","December 31, 2015","TORONTO",1674,NA,NA,642,2.60747663551402,0.149532710280374,8.56230529595016
"2015-4","0140","T3E","December 31, 2015","CALGARY",176,NA,NA,68,2.58823529411765,0.0735294117647059,11.4852941176471
"2015-4","1060","J6W","December 31, 2015","MONTRÉAL",40,NA,NA,18,2.22222222222222,0.333333333333333,3.77777777777778
"2015-4","2680","R3G","December 31, 2015","WINNIPEG",1,NA,NA,1,1,0,6
"2015-4","1265","K4A","December 31, 2015","OTTAWA",48,NA,NA,26,1.84615384615385,0,4.88461538461539
"2015-4","1400","G1H","December 31, 2015","QUÉBEC",10,NA,NA,6,1.66666666666667,0.333333333333333,5
"2015-4","0340","nan","December 31, 2015","EDMONTON",2293,NA,NA,1182,1.93993231810491,0.0439932318104907,7.34263959390863
"2015-4","1060","H7N","December 31, 2015","MONTRÉAL",1,NA,NA,1,1,0,10
"2015-4","1060","H7P","December 31, 2015","MONTRÉAL",13,NA,NA,2,6.5,0,4
"2015-4","2270","L1V","December 31, 2015","TORONTO",46,NA,NA,35,1.31428571428571,0,9.22857142857143
"2015-4","2410","V5A","December 31, 2015","VANCOUVER",12,8,4,11,1.09090909090909,0,11.3636363636364
"2015-4","1265","K1V","December 31, 2015","OTTAWA",12,NA,NA,6,2,0.5,6.66666666666667
"2015-4","1400","G1G","December 31, 2015","QUÉBEC",7,6,1,5,1.4,0.4,3.2
"2015-4","0580","B3H","December 31, 2015","HALIFAX",3,NA,NA,3,1,0,7.66666666666667
"2015-4","1265","K1Y","December 31, 2015","OTTAWA",13,NA,NA,8,1.625,0,8.75
"2015-4","2410","V3C","December 31, 2015","VANCOUVER",31,29,2,8,3.875,0.5,12.25
"2015-4","2680","R2P","December 31, 2015","WINNIPEG",45,NA,NA,33,1.36363636363636,0,6.54545454545455
"2015-4","1060","H7R","December 31, 2015","MONTRÉAL",24,23,1,17,1.41176470588235,0.352941176470588,4.88235294117647
"2015-4","2270","M4C","December 31, 2015","TORONTO",6,NA,NA,6,1,0,16
"2015-4","1265","K2M","December 31, 2015","OTTAWA",85,NA,NA,63,1.34920634920635,0,7.66666666666667
"2015-4","2270","M6S","December 31, 2015","TORONTO",5,NA,NA,5,1,0,8.8
"2015-4","2270","M8W","December 31, 2015","TORONTO",5,NA,NA,5,1,0,11
"2015-4","0140","T3R","December 31, 2015","CALGARY",366,NA,NA,170,2.15294117647059,0.0411764705882353,6.30588235294118
"2015-4","0340","T5P","December 31, 2015","EDMONTON",7,NA,NA,6,1.16666666666667,0,8
"2015-4","1060","H9S","December 31, 2015","MONTRÉAL",2,NA,NA,2,1,0,5
"2015-4","1060","H7H","December 31, 2015","MONTRÉAL",8,NA,NA,3,2.66666666666667,0.666666666666667,10
"2015-4","1060","H9C","December 31, 2015","MONTRÉAL",7,NA,NA,7,1,0,3.42857142857143
"2015-4","1400","G1W","December 31, 2015","QUÉBEC",4,NA,NA,3,1.33333333333333,0,4
"2015-4","2270","L3Z","December 31, 2015","TORONTO",34,NA,NA,34,1,0,6.67647058823529
"2015-4","2270","L4K","December 31, 2015","TORONTO",351,NA,NA,2,175.5,18.5,17.5
"2015-4","2440","nan","December 31, 2015","VICTORIA",58,53,5,51,1.13725490196078,0,6.92156862745098
"2015-4","1060","H1Y","December 31, 2015","MONTRÉAL",179,NA,NA,1,179,8,15
"2015-4","1400","nan","December 31, 2015","QUÉBEC",20,NA,NA,15,1.33333333333333,0.133333333333333,3.4
"2015-4","2270","L3Y","December 31, 2015","TORONTO",3,NA,NA,3,1,0,6
"2015-4","2270","L4T","December 31, 2015","TORONTO",1,NA,NA,1,1,0,9
"2015-4","0140","T3B","December 31, 2015","CALGARY",26,NA,NA,14,1.85714285714286,0,11.1428571428571
"2015-4","0140","T3Z","December 31, 2015","CALGARY",22,NA,NA,22,1,0,7.81818181818182
"2015-4","2410","V5K","December 31, 2015","VANCOUVER",29,21,8,29,1,0,7.44827586206897
"2015-4","1265","K4B","December 31, 2015","OTTAWA",6,NA,NA,1,6,0,9
"2015-4","2270","L9P","December 31, 2015","TORONTO",40,NA,NA,30,1.33333333333333,0,7.13333333333333
"2015-4","2270","M2K","December 31, 2015","TORONTO",8,NA,NA,8,1,0,14.875
"2015-4","2410","V3R","December 31, 2015","VANCOUVER",26,19,7,18,1.44444444444444,0,12.1666666666667
"2015-4","2270","M8V","December 31, 2015","TORONTO",132,NA,NA,3,44,3.33333333333333,20.3333333333333
"2015-4","2410","V3K","December 31, 2015","VANCOUVER",27,19,8,22,1.22727272727273,0,13.2272727272727
"2015-4","2410","V6Y","December 31, 2015","VANCOUVER",38,35,3,19,2,0,15.5789473684211
"2015-4","2680","nan","December 31, 2015","WINNIPEG",6,NA,NA,6,1,0,9.83333333333333
"2015-4","1490","S4R","December 31, 2015","REGINA",7,NA,NA,6,1.16666666666667,0,7.83333333333333
"2015-4","1700","S7N","December 31, 2015","SASKATOON",17,NA,NA,13,1.30769230769231,0,11.7692307692308
"2015-4","1060","J4Z","December 31, 2015","MONTRÉAL",23,22,1,7,3.28571428571429,0.857142857142857,5
"2015-4","1265","K1M","December 31, 2015","OTTAWA",3,NA,NA,2,1.5,0,10
"2015-4","2680","R3R","December 31, 2015","WINNIPEG",4,NA,NA,4,1,0,9.5
"2015-4","1060","H2P","December 31, 2015","MONTRÉAL",6,NA,NA,3,2,2,5.33333333333333
"2015-4","1400","G2K","December 31, 2015","QUÉBEC",78,NA,NA,3,26,2.66666666666667,6.66666666666667
"2015-4","2270","L5R","December 31, 2015","TORONTO",218,NA,NA,2,109,12,22.5
"2015-4","2270","M6M","December 31, 2015","TORONTO",8,NA,NA,6,1.33333333333333,0,12
"2015-4","2680","R2Y","December 31, 2015","WINNIPEG",1,NA,NA,1,1,0,6
"2015-4","0340","T6A","December 31, 2015","EDMONTON",9,NA,NA,6,1.5,0,8.66666666666667
"2015-4","2270","L4H","December 31, 2015","TORONTO",5,NA,NA,5,1,0,10.4
"2015-4","2410","V4B","December 31, 2015","VANCOUVER",27,17,10,26,1.03846153846154,0,13.6538461538462
"2015-4","2410","V6M","December 31, 2015","VANCOUVER",7,6,1,7,1,0,14.5714285714286
"2015-4","0340","T5T","December 31, 2015","EDMONTON",225,NA,NA,169,1.33136094674556,0,6.31360946745562
"2015-4","1060","H7Y","December 31, 2015","MONTRÉAL",2,NA,NA,2,1,0,10.5
"2015-4","2270","L4J","December 31, 2015","TORONTO",2,NA,NA,2,1,0,22
"2015-4","2410","V7A","December 31, 2015","VANCOUVER",40,32,8,40,1,0,11.275
"2015-4","0340","T5V","December 31, 2015","EDMONTON",97,NA,NA,71,1.36619718309859,0,7.30985915492958
"2015-4","1060","J6J","December 31, 2015","MONTRÉAL",6,5,1,6,1,0,5.33333333333333
"2015-4","1265","K2S","December 31, 2015","OTTAWA",32,NA,NA,25,1.28,0.12,5.72
"2015-4","2270","L5H","December 31, 2015","TORONTO",7,NA,NA,7,1,0,12.7142857142857
"2015-4","2410","V4N","December 31, 2015","VANCOUVER",34,18,16,34,1,0,9
"2015-4","1060","H2A","December 31, 2015","MONTRÉAL",27,NA,NA,4,6.75,2.75,11.75
"2015-4","2270","M4W","December 31, 2015","TORONTO",3,NA,NA,3,1,0,13
"2015-4","1060","H9R","December 31, 2015","MONTRÉAL",32,NA,NA,1,32,4,10
"2015-4","0340","T0C","December 31, 2015","EDMONTON",17,NA,NA,17,1,0,7.47058823529412
"2015-4","0610","L7L","December 31, 2015","HAMILTON",7,NA,NA,3,2.33333333333333,0.666666666666667,12.6666666666667
"2015-4","1060","J7K","December 31, 2015","MONTRÉAL",17,16,1,17,1,0,4
"2015-4","2270","L9N","December 31, 2015","TORONTO",9,NA,NA,9,1,0,9
"2015-4","1490","S4V","December 31, 2015","REGINA",322,NA,NA,82,3.92682926829268,0.182926829268293,11.3292682926829
"2015-4","2440","V8L","December 31, 2015","VICTORIA",26,NA,NA,13,2,0,6.53846153846154
"2015-4","1060","J3H","December 31, 2015","MONTRÉAL",7,NA,NA,7,1,0,4.28571428571429
"2015-4","2270","L5A","December 31, 2015","TORONTO",1,NA,NA,1,1,0,6
"2015-4","1060","H1R","December 31, 2015","MONTRÉAL",4,NA,NA,3,1.33333333333333,0,6.66666666666667
"2015-4","2410","V5G","December 31, 2015","VANCOUVER",33,25,8,28,1.17857142857143,0.0714285714285714,9.92857142857143
"2015-4","2440","V8N","December 31, 2015","VICTORIA",4,NA,NA,4,1,0,9.5
"2015-4","1060","J3L","December 31, 2015","MONTRÉAL",134,NA,NA,61,2.19672131147541,0.426229508196721,4.68852459016393
"2015-4","1400","G6Z","December 31, 2015","QUÉBEC",39,NA,NA,14,2.78571428571429,1,4.78571428571429
"2015-4","2410","V4P","December 31, 2015","VANCOUVER",7,6,1,7,1,0,12.4285714285714
"2015-4","1060","J3Y","December 31, 2015","MONTRÉAL",69,65,4,50,1.38,0.16,4.66
"2015-4","2270","M2J","December 31, 2015","TORONTO",1,NA,NA,1,1,0,11
"2015-4","1400","G2A","December 31, 2015","QUÉBEC",3,NA,NA,3,1,0,2.33333333333333
"2015-4","2440","V9B","December 31, 2015","VICTORIA",234,219,15,72,3.25,0.25,7.43055555555556
"2015-4","1060","H4W","December 31, 2015","MONTRÉAL",45,NA,NA,2,22.5,1.5,10
"2015-4","2680","R5A","December 31, 2015","WINNIPEG",47,NA,NA,19,2.47368421052632,0.210526315789474,7.21052631578947
"2015-4","1700","S7L","December 31, 2015","SASKATOON",71,NA,NA,55,1.29090909090909,0.0363636363636364,7.12727272727273
"2015-4","2410","V3L","December 31, 2015","VANCOUVER",204,203,1,9,22.6666666666667,2.22222222222222,10.5555555555556
"2015-4","0610","L9A","December 31, 2015","HAMILTON",24,NA,NA,24,1,0,5.125
"2015-4","2270","M9C","December 31, 2015","TORONTO",1,NA,NA,1,1,0,11
"2015-4","2680","R2K","December 31, 2015","WINNIPEG",11,NA,NA,8,1.375,0,6.875
"2015-4","0580","B3G","December 31, 2015","HALIFAX",17,NA,NA,5,3.4,0.6,8.2
"2015-4","1060","J0N","December 31, 2015","MONTRÉAL",41,39,2,37,1.10810810810811,0.0540540540540541,3.54054054054054
"2015-4","2410","V2Z","December 31, 2015","VANCOUVER",19,NA,NA,19,1,0,6.26315789473684
"2015-4","2410","V4A","December 31, 2015","VANCOUVER",30,26,4,30,1,0,13.6
"2015-4","0140","T3H","December 31, 2015","CALGARY",114,NA,NA,42,2.71428571428571,0.0714285714285714,9.59523809523809
"2015-4","0580","B0J","December 31, 2015","HALIFAX",13,NA,NA,12,1.08333333333333,0,5.91666666666667
"2015-4","1060","J7Z","December 31, 2015","MONTRÉAL",22,NA,NA,6,3.66666666666667,1,5.5
"2015-4","1400","G1S","December 31, 2015","QUÉBEC",59,NA,NA,2,29.5,2.5,8
"2015-4","2680","R0A","December 31, 2015","WINNIPEG",11,NA,NA,11,1,0,5.90909090909091
"2015-4","0340","T8C","December 31, 2015","EDMONTON",2,NA,NA,2,1,0,11
"2015-4","1060","H3M","December 31, 2015","MONTRÉAL",6,NA,NA,1,6,3,11
"2015-4","1060","H7K","December 31, 2015","MONTRÉAL",6,NA,NA,5,1.2,0,4.8
"2015-4","1060","J4V","December 31, 2015","MONTRÉAL",2,NA,NA,2,1,0,2
"2015-4","2410","V4L","December 31, 2015","VANCOUVER",4,NA,NA,4,1,0,16
"2015-4","2410","V5Y","December 31, 2015","VANCOUVER",16,13,3,13,1.23076923076923,0.153846153846154,10.5384615384615
"2015-4","2410","V7N","December 31, 2015","VANCOUVER",5,3,2,5,1,0,14.6
"2015-4","0140","T2H","December 31, 2015","CALGARY",5,NA,NA,4,1.25,0,11.25
"2015-4","2270","M5T","December 31, 2015","TORONTO",97,NA,NA,1,97,11,26
"2015-4","1060","H1L","December 31, 2015","MONTRÉAL",81,NA,NA,6,13.5,2.33333333333333,11.6666666666667
"2015-4","1060","H7V","December 31, 2015","MONTRÉAL",1,NA,NA,1,1,0,15
"2015-4","1060","J7C","December 31, 2015","MONTRÉAL",114,113,1,32,3.5625,0.28125,5.90625
"2015-4","2270","L9W","December 31, 2015","TORONTO",16,NA,NA,14,1.14285714285714,0,12.3571428571429
"2015-4","2680","R3P","December 31, 2015","WINNIPEG",84,NA,NA,1,84,5,17
"2015-4","1060","H8Z","December 31, 2015","MONTRÉAL",7,NA,NA,4,1.75,0,8.75
"2015-4","1265","K1S","December 31, 2015","OTTAWA",15,NA,NA,4,3.75,1,10
"2015-4","1490","S4T","December 31, 2015","REGINA",268,NA,NA,135,1.98518518518519,0.155555555555556,10.1703703703704
"2015-4","2270","M3A","December 31, 2015","TORONTO",3,NA,NA,3,1,0,16.6666666666667
"2015-4","2270","M3B","December 31, 2015","TORONTO",6,NA,NA,6,1,0,13.1666666666667
"2015-4","2270","M4N","December 31, 2015","TORONTO",16,NA,NA,16,1,0,13.5625
"2015-4","0580","B2T","December 31, 2015","HALIFAX",8,NA,NA,8,1,0,7.625
"2015-4","1060","H1C","December 31, 2015","MONTRÉAL",13,NA,NA,7,1.85714285714286,0.285714285714286,16.2857142857143
"2015-4","1400","G1K","December 31, 2015","QUÉBEC",17,NA,NA,3,5.66666666666667,2.33333333333333,6.66666666666667
"2015-4","2270","M9P","December 31, 2015","TORONTO",5,NA,NA,5,1,0,15
"2015-4","0140","T3K","December 31, 2015","CALGARY",8,NA,NA,4,2,0,11
"2015-4","0340","T7X","December 31, 2015","EDMONTON",60,NA,NA,42,1.42857142857143,0,7.5
"2015-4","2410","V4K","December 31, 2015","VANCOUVER",4,3,1,4,1,0,8.75
"2015-4","2410","V6X","December 31, 2015","VANCOUVER",417,416,1,6,69.5,3.66666666666667,14.1666666666667
"2015-4","0340","T5X","December 31, 2015","EDMONTON",59,NA,NA,50,1.18,0,6.88
"2015-4","1060","H1X","December 31, 2015","MONTRÉAL",1,NA,NA,1,1,0,0
"2015-4","0610","L7T","December 31, 2015","HAMILTON",3,NA,NA,3,1,0,10
"2015-4","0610","nan","December 31, 2015","HAMILTON",152,NA,NA,131,1.16030534351145,0,6.40458015267176
"2015-4","1060","H1Z","December 31, 2015","MONTRÉAL",36,NA,NA,2,18,1.5,18
"2015-4","1265","K2T","December 31, 2015","OTTAWA",40,NA,NA,38,1.05263157894737,0,6.57894736842105
"2015-4","1700","S7V","December 31, 2015","SASKATOON",31,NA,NA,30,1.03333333333333,0,7.1
"2015-4","2680","R3S","December 31, 2015","WINNIPEG",2,NA,NA,2,1,0,11.5
"2015-4","0580","B4E","December 31, 2015","HALIFAX",8,NA,NA,6,1.33333333333333,0,8.83333333333333
"2015-4","1060","J6A","December 31, 2015","MONTRÉAL",46,NA,NA,5,9.2,1,5
"2015-4","2270","L6P","December 31, 2015","TORONTO",57,NA,NA,57,1,0,8.10526315789474
"2015-4","2410","V5E","December 31, 2015","VANCOUVER",12,9,3,10,1.2,0,10.3
"2015-4","2440","V9A","December 31, 2015","VICTORIA",16,NA,NA,9,1.77777777777778,0,9.88888888888889
"2015-4","0140","T3A","December 31, 2015","CALGARY",32,NA,NA,8,4,0,9.5
"2015-4","1060","J4J","December 31, 2015","MONTRÉAL",1,NA,NA,1,1,0,2
"2015-4","1060","J5X","December 31, 2015","MONTRÉAL",5,4,1,5,1,0,4.2
"2015-4","1400","G2M","December 31, 2015","QUÉBEC",12,11,1,9,1.33333333333333,0.222222222222222,3.22222222222222
"2015-4","2270","L3P","December 31, 2015","TORONTO",17,NA,NA,15,1.13333333333333,0,9
"2015-4","2270","M8X","December 31, 2015","TORONTO",7,NA,NA,7,1,0,13.4285714285714
"2015-4","2270","M8Y","December 31, 2015","TORONTO",11,NA,NA,11,1,0,12.1818181818182
"2015-4","0580","B3A","December 31, 2015","HALIFAX",1,NA,NA,1,1,0,0
"2015-4","0340","T6C","December 31, 2015","EDMONTON",9,NA,NA,7,1.28571428571429,0,8.85714285714286
"2015-4","0340","T8B","December 31, 2015","EDMONTON",9,NA,NA,9,1,0,19.3333333333333
"2015-4","2410","V4W","December 31, 2015","VANCOUVER",22,17,5,21,1.04761904761905,0,4.71428571428571
"2015-4","0340","T5B","December 31, 2015","EDMONTON",3,NA,NA,2,1.5,0,8.5
"2015-4","2410","V7H","December 31, 2015","VANCOUVER",9,NA,NA,2,4.5,0,12
"2015-4","0340","T9G","December 31, 2015","EDMONTON",3,NA,NA,3,1,0,7.66666666666667
"2015-4","1060","H4T","December 31, 2015","MONTRÉAL",8,NA,NA,1,8,3,9
"2015-4","1400","G3N","December 31, 2015","QUÉBEC",27,25,2,27,1,0,3.62962962962963
"2015-4","0580","B3R","December 31, 2015","HALIFAX",1,NA,NA,1,1,0,6
"2015-4","2270","M6J","December 31, 2015","TORONTO",10,NA,NA,2,5,0,14
"2015-4","1060","J3V","December 31, 2015","MONTRÉAL",16,NA,NA,10,1.6,0.3,5.6
"2015-4","2270","M3C","December 31, 2015","TORONTO",3,NA,NA,3,1,0,22.3333333333333
"2015-4","1060","H4A","December 31, 2015","MONTRÉAL",3,NA,NA,2,1.5,1,10
"2015-4","1060","H7X","December 31, 2015","MONTRÉAL",19,NA,NA,15,1.26666666666667,0,8.53333333333333
"2015-4","2270","M1N","December 31, 2015","TORONTO",7,NA,NA,7,1,0,11
