"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"1614","2008","2410","V7C","June 30, 2008","VANCOUVER",82,NA,NA,70,1.17142857142857,0.228571428571429,9.14285714285714,0.171428571428571
"1615","2008","2410","V7E","June 30, 2008","VANCOUVER",36,NA,NA,29,1.24137931034483,0.137931034482759,9.48275862068965,0.310344827586207
"1616","2008","2410","V7G","September 30, 2008","VANCOUVER",6,NA,NA,6,1,0,18.5,0
"1617","2008","2410","V7H","September 30, 2008","VANCOUVER",4,NA,NA,4,1,0,15.75,0.25
"1618","2008","2410","V7J","September 30, 2008","VANCOUVER",8,NA,NA,8,1,0,9.375,0
"1619","2008","2410","V7K","June 30, 2008","VANCOUVER",5,NA,NA,5,1,0,10.5,0.2
"1620","2008","2410","V7L","June 30, 2008","VANCOUVER",102,NA,NA,35,2.91428571428571,0.2,11.0571428571429,0.142857142857143
"1621","2008","2410","V7M","June 30, 2008","VANCOUVER",3,NA,NA,3,1,0,12,0
"1622","2008","2410","V7N","March 31, 2008","VANCOUVER",4,NA,NA,4,1,0,6,0
"1623","2008","2410","V7P","June 30, 2008","VANCOUVER",3,NA,NA,3,1,0,12,0
"1624","2008","2410","V7R","June 30, 2008","VANCOUVER",45,NA,NA,41,1.09756097560976,0,12.1951219512195,0.0487804878048781
"1625","2008","2410","V7S","June 30, 2008","VANCOUVER",69,NA,NA,62,1.11290322580645,0.0483870967741935,20.6229508196721,0.467741935483871
"1626","2008","2410","V7T","June 30, 2008","VANCOUVER",24,NA,NA,24,1,0,12.25,0.0833333333333333
"1627","2008","2410","V7V","September 30, 2008","VANCOUVER",25,NA,NA,16,1.5625,0.5625,16.4375,0.25
"1628","2008","2410","V7W","June 30, 2008","VANCOUVER",44,NA,NA,22,2,0,18.5909090909091,1.31818181818182
"1629","2008","2410","nan","June 30, 2008","VANCOUVER",7487,NA,NA,1907,3.92606187729418,0.432616675406397,9.1424774056353,0.797063450445726
"1630","2008","0340","T0B","June 30, 2008","EDMONTON",19,NA,NA,19,1,0,7.57894736842105,0.631578947368421
"1631","2008","0340","T0C","June 30, 2008","EDMONTON",82,NA,NA,82,1,0,9.2875,0.963414634146341
"1632","2008","0340","T5A","June 30, 2008","EDMONTON",351,NA,NA,52,6.75,0.307692307692308,13.5957446808511,0
"1633","2008","0340","T5B","June 30, 2008","EDMONTON",43,NA,NA,33,1.3030303030303,0,10.1212121212121,0.636363636363636
"1634","2008","0340","T5E","June 30, 2008","EDMONTON",76,NA,NA,53,1.43396226415094,0,10.9622641509434,0.346153846153846
"1635","2008","0340","T5G","June 30, 2008","EDMONTON",43,NA,NA,16,2.6875,0.125,13.1875,0.0769230769230769
"1636","2008","0340","T5H","September 30, 2008","EDMONTON",101,NA,NA,12,8.41666666666667,0,15.75,0
"1637","2008","0340","T5L","June 30, 2008","EDMONTON",56,NA,NA,9,6.22222222222222,0,9.44444444444444,1.375
"1638","2008","0340","T5M","June 30, 2008","EDMONTON",18,NA,NA,11,1.63636363636364,0,11.9090909090909,0.181818181818182
"1639","2008","0340","T5N","June 30, 2008","EDMONTON",139,NA,NA,6,23.1666666666667,0.666666666666667,15.6666666666667,0.4
"1640","2008","0340","T5P","June 30, 2008","EDMONTON",95,NA,NA,12,7.91666666666667,0,15.0833333333333,0.545454545454545
"1641","2008","0340","T5R","June 30, 2008","EDMONTON",18,NA,NA,12,1.5,0,15.25,0.666666666666667
"1642","2008","0340","T5W","June 30, 2008","EDMONTON",20,NA,NA,8,2.5,0,8.25,0.285714285714286
"1643","2008","0340","T5X","June 30, 2008","EDMONTON",66,NA,NA,8,8.25,0.5,9.42857142857143,1.42857142857143
"1644","2008","0340","T5Y","June 30, 2008","EDMONTON",108,NA,NA,103,1.04854368932039,0,9.76699029126214,0.786407766990291
"1645","2008","0340","T5Z","March 31, 2008","EDMONTON",1,NA,NA,1,1,0,4,4
"1646","2008","0340","T6A","September 30, 2008","EDMONTON",13,NA,NA,7,1.85714285714286,0,12.5714285714286,0.285714285714286
"1647","2008","0340","T6B","December 31, 2008","EDMONTON",2,NA,NA,1,2,0,10,0
"1648","2008","0340","T6C","June 30, 2008","EDMONTON",216,NA,NA,40,5.4,0.4,11.525,0.307692307692308
"1649","2008","0340","T6E","September 30, 2008","EDMONTON",56,NA,NA,18,3.11111111111111,0,13.9411764705882,0.117647058823529
"1650","2008","0340","T6G","September 30, 2008","EDMONTON",43,NA,NA,11,3.90909090909091,0,14.8181818181818,0.0909090909090909
"1651","2008","0340","T6H","September 30, 2008","EDMONTON",17,NA,NA,13,1.30769230769231,0,11,0.692307692307692
"1652","2008","0340","T6L","September 30, 2008","EDMONTON",9,NA,NA,8,1.125,0,9.125,0
"1653","2008","0340","T6M","June 30, 2008","EDMONTON",50,NA,NA,44,1.13636363636364,0,12.5952380952381,5.675
"1654","2008","0340","T6R","June 30, 2008","EDMONTON",7,NA,NA,7,1,0,18.8571428571429,3
"1655","2008","0340","T7Y","June 30, 2008","EDMONTON",32,NA,NA,32,1,0,13.1,0.625
"1656","2008","0340","T7Z","June 30, 2008","EDMONTON",10,NA,NA,5,2,0,10.8,0.6
"1657","2008","0340","T8A","September 30, 2008","EDMONTON",125,NA,NA,48,2.60416666666667,0.125,11.4166666666667,0.708333333333333
"1658","2008","0340","T8B","June 30, 2008","EDMONTON",65,NA,NA,65,1,0,14.1538461538462,0.646153846153846
"1659","2008","0340","T8E","June 30, 2008","EDMONTON",9,NA,NA,9,1,0,9.375,1.44444444444444
"1660","2008","0340","T8G","June 30, 2008","EDMONTON",30,NA,NA,28,1.07142857142857,0,9.11538461538461,1.21428571428571
"1661","2008","0340","T8N","June 30, 2008","EDMONTON",34,NA,NA,23,1.47826086956522,0,15.8636363636364,0.956521739130435
"1662","2008","0340","T8R","June 30, 2008","EDMONTON",157,NA,NA,142,1.1056338028169,0,10.7394366197183,0.925925925925926
"1663","2008","0340","T8T","June 30, 2008","EDMONTON",96,NA,NA,96,1,0,10.7368421052632,0.59375
"1664","2008","0340","T9E","June 30, 2008","EDMONTON",273,NA,NA,241,1.13278008298755,0,9.06666666666667,0.672199170124481
"1665","2008","0340","T9G","September 30, 2008","EDMONTON",41,NA,NA,27,1.51851851851852,0,10.64,1.30769230769231
"1666","2008","0340","nan","June 30, 2008","EDMONTON",8696,NA,NA,5895,1.47514843087362,0.00712468193384224,10.3672520661157,0.835680751173709
"1667","2008","2680","R0A","June 30, 2008","WINNIPEG",74,NA,NA,74,1,0,6.22222222222222,0.575342465753425
"1668","2008","2680","R0E","June 30, 2008","WINNIPEG",12,NA,NA,12,1,0,6.375,0
"1669","2008","2680","R0G","September 30, 2008","WINNIPEG",58,NA,NA,58,1,0,5.48717948717949,1.01724137931034
"1670","2008","2680","R0H","December 31, 2008","WINNIPEG",3,NA,NA,3,1,0,14,1.66666666666667
"1671","2008","2680","R1A","June 30, 2008","WINNIPEG",66,NA,NA,66,1,0,8.08620689655172,2.34848484848485
"1672","2008","2680","R2C","June 30, 2008","WINNIPEG",181,NA,NA,141,1.28368794326241,0.0425531914893617,6.28571428571429,0.617021276595745
"1673","2008","2680","R2G","June 30, 2008","WINNIPEG",51,NA,NA,46,1.10869565217391,0,6.925,0.608695652173913
"1674","2008","2680","R2H","September 30, 2008","WINNIPEG",65,NA,NA,5,13,0.8,12,1.4
"1675","2008","2680","R2J","September 30, 2008","WINNIPEG",251,NA,NA,9,27.8888888888889,0,14.4444444444444,0.375
"1676","2008","2680","R2K","June 30, 2008","WINNIPEG",106,NA,NA,4,26.5,0,10,0.666666666666667
"1677","2008","2680","R2L","December 31, 2008","WINNIPEG",4,NA,NA,4,1,0,3.66666666666667,0
"1678","2008","2680","R2M","June 30, 2008","WINNIPEG",64,NA,NA,17,3.76470588235294,0.176470588235294,8.78571428571429,0.529411764705882
"1679","2008","2680","R2N","June 30, 2008","WINNIPEG",488,NA,NA,193,2.52849740932642,0,5.28484848484849,1.14814814814815
"1680","2008","2680","R2P","June 30, 2008","WINNIPEG",494,NA,NA,283,1.74558303886926,0.0141342756183746,5.49795918367347,0.826241134751773
"1681","2008","2680","R2R","September 30, 2008","WINNIPEG",4,NA,NA,4,1,0,12,0.25
"1682","2008","2680","R2V","June 30, 2008","WINNIPEG",77,NA,NA,77,1,0,6.52702702702703,1.41558441558442
"1683","2008","2680","R2W","September 30, 2008","WINNIPEG",8,NA,NA,7,1.14285714285714,0,6.25,2.28571428571429
"1684","2008","2680","R2X","December 31, 2008","WINNIPEG",2,NA,NA,2,1,0,NA,1
"1685","2008","2680","R2Y","June 30, 2008","WINNIPEG",33,NA,NA,33,1,0,6.27586206896552,1.06060606060606
"1686","2008","2680","R3A","December 31, 2008","WINNIPEG",4,NA,NA,4,1,0,3.5,0.5
"1687","2008","2680","R3B","June 30, 2008","WINNIPEG",48,NA,NA,6,8,1,9.16666666666667,0.4
"1688","2008","2680","R3C","December 31, 2008","WINNIPEG",13,NA,NA,13,1,0,5.09090909090909,0.461538461538462
"1689","2008","2680","R3E","March 31, 2008","WINNIPEG",3,NA,NA,3,1,0,5.5,0.333333333333333
"1690","2008","2680","R3G","September 30, 2008","WINNIPEG",9,NA,NA,6,1.5,0,3.66666666666667,0.5
"1691","2008","2680","R3J","September 30, 2008","WINNIPEG",12,NA,NA,12,1,0,10.7,0.416666666666667
"1692","2008","2680","R3K","December 31, 2008","WINNIPEG",2,NA,NA,2,1,0,5,0
"1693","2008","2680","R3L","September 30, 2008","WINNIPEG",83,NA,NA,4,20.75,1.5,17,0.333333333333333
"1694","2008","2680","R3M","September 30, 2008","WINNIPEG",22,NA,NA,9,2.44444444444444,0.444444444444444,14.4285714285714,0.777777777777778
"1695","2008","2680","R3N","September 30, 2008","WINNIPEG",4,NA,NA,4,1,0,7.25,0.5
"1696","2008","2680","R3P","June 30, 2008","WINNIPEG",3,NA,NA,3,1,0,6,0.666666666666667
"1697","2008","2680","R3R","September 30, 2008","WINNIPEG",5,NA,NA,5,1,0,11.75,1.6
"1698","2008","2680","R3S","June 30, 2008","WINNIPEG",31,NA,NA,31,1,0,5.63636363636364,2.90322580645161
"1699","2008","2680","R3T","September 30, 2008","WINNIPEG",76,NA,NA,15,5.06666666666667,0.466666666666667,7.78571428571429,1
"1700","2008","2680","R3V","December 31, 2008","WINNIPEG",1,NA,NA,1,1,0,12,0
"1701","2008","2680","R3W","June 30, 2008","WINNIPEG",153,NA,NA,151,1.01324503311258,0,5.34285714285714,0.695364238410596
"1702","2008","2680","R3Y","June 30, 2008","WINNIPEG",216,NA,NA,96,2.25,0,6.24358974358974,0.864583333333333
"1703","2008","2680","R4A","June 30, 2008","WINNIPEG",58,NA,NA,58,1,0,8.48214285714286,0.741379310344828
"1704","2008","2680","R4H","June 30, 2008","WINNIPEG",39,NA,NA,39,1,0,7.43243243243243,1.1025641025641
"1705","2008","2680","R4L","September 30, 2008","WINNIPEG",4,NA,NA,4,1,0,10.25,0.5
"1706","2008","2680","R5A","June 30, 2008","WINNIPEG",39,NA,NA,38,1.02631578947368,0,8.71428571428571,0.394736842105263
"1707","2008","2680","nan","June 30, 2008","WINNIPEG",677,NA,NA,441,1.53514739229025,0.0090702947845805,6.43276283618582,0.593824228028504
"1708","2008","0580","B0J","June 30, 2008","HALIFAX",103,NA,NA,102,1.00980392156863,0,7.82222222222222,2.68627450980392
"1709","2008","0580","B2R","June 30, 2008","HALIFAX",43,NA,NA,43,1,0,4.28947368421053,0.651162790697674
"1710","2008","0580","B2T","June 30, 2008","HALIFAX",42,NA,NA,42,1,0,4.18518518518519,0.857142857142857
"1711","2008","0580","B2W","June 30, 2008","HALIFAX",290,NA,NA,70,4.14285714285714,0,12.1714285714286,0.128571428571429
"1712","2008","0580","B2X","June 30, 2008","HALIFAX",31,NA,NA,31,1,0,11.6666666666667,0.193548387096774
"1713","2008","0580","B2Y","June 30, 2008","HALIFAX",2,NA,NA,2,1,0,7,0.5
"1714","2008","0580","B2Z","June 30, 2008","HALIFAX",65,NA,NA,65,1,0,10.484375,0.169230769230769
"1715","2008","0580","B3A","June 30, 2008","HALIFAX",171,NA,NA,4,42.75,0,20.6666666666667,0.5
"1716","2008","0580","B3G","June 30, 2008","HALIFAX",101,NA,NA,80,1.2625,0,11.5762711864407,0.1
"1717","2008","0580","B3H","June 30, 2008","HALIFAX",137,NA,NA,7,19.5714285714286,1.42857142857143,10.1428571428571,1.71428571428571
"1718","2008","0580","B3K","September 30, 2008","HALIFAX",215,NA,NA,5,43,0,12.8,0.2
"1719","2008","0580","B3L","June 30, 2008","HALIFAX",1,NA,NA,1,1,0,6,0
"1720","2008","0580","B3M","June 30, 2008","HALIFAX",244,NA,NA,50,4.88,0,7.71428571428571,0.224489795918367
"1721","2008","0580","B3N","June 30, 2008","HALIFAX",301,NA,NA,59,5.10169491525424,0,5.18181818181818,0.305084745762712
"1722","2008","0580","B3P","June 30, 2008","HALIFAX",92,NA,NA,74,1.24324324324324,0,5.015625,0.864864864864865
"1723","2008","0580","B3R","September 30, 2008","HALIFAX",11,NA,NA,11,1,0,4.125,0.454545454545455
"1724","2008","0580","B3T","June 30, 2008","HALIFAX",25,NA,NA,24,1.04166666666667,0,4.80952380952381,0.916666666666667
"1725","2008","0580","B3V","September 30, 2008","HALIFAX",32,NA,NA,31,1.03225806451613,0,5,0.387096774193548
"1726","2008","0580","B3Z","June 30, 2008","HALIFAX",122,NA,NA,122,1,0,4.1,0.434426229508197
"1727","2008","0580","B4A","June 30, 2008","HALIFAX",86,NA,NA,82,1.04878048780488,0,7.20779220779221,0.463414634146341
"1728","2008","0580","B4B","June 30, 2008","HALIFAX",23,NA,NA,23,1,0,4.05,0.652173913043478
"1729","2008","0580","B4C","September 30, 2008","HALIFAX",94,NA,NA,35,2.68571428571429,0,4.24,0.4
"1730","2008","0580","B4E","June 30, 2008","HALIFAX",85,NA,NA,81,1.04938271604938,0,3.84848484848485,0.592592592592593
"1731","2008","0580","nan","June 30, 2008","HALIFAX",277,NA,NA,257,1.07782101167315,0,5.66019417475728,0.470817120622568
"1732","2008","1490","S4N","June 30, 2008","REGINA",53,NA,NA,53,1,0,9.47169811320755,0.12
"1733","2008","1490","S4P","June 30, 2008","REGINA",74,NA,NA,64,1.15625,0,9.9375,0.172413793103448
"1734","2008","1490","S4R","June 30, 2008","REGINA",37,NA,NA,35,1.05714285714286,0,10.6571428571429,0.32258064516129
"1735","2008","1490","S4S","June 30, 2008","REGINA",37,NA,NA,10,3.7,0,11.4,0
"1736","2008","1490","S4T","September 30, 2008","REGINA",68,NA,NA,20,3.4,0,12.45,1.2
"1737","2008","1490","S4V","June 30, 2008","REGINA",327,NA,NA,274,1.19343065693431,0,10.3113553113553,0.480314960629921
"1738","2008","1490","S4X","June 30, 2008","REGINA",317,NA,NA,205,1.54634146341463,0.0292682926829268,9.39512195121951,0.102564102564103
"1739","2008","1490","nan","June 30, 2008","REGINA",160,NA,NA,155,1.03225806451613,0,11.7124183006536,-0.384615384615385
"1740","2008","1400","G0A","June 30, 2008","QUÉBEC",448,NA,NA,374,1.19786096256684,0.0588235294117647,4.62903225806452,0.326704545454545
"1741","2008","1400","G0R","June 30, 2008","QUÉBEC",71,NA,NA,56,1.26785714285714,0.0714285714285714,3.875,0.25
"1742","2008","1400","G1B","September 30, 2008","QUÉBEC",36,NA,NA,30,1.2,0.266666666666667,4.04347826086957,0.5
"1743","2008","1400","G1C","June 30, 2008","QUÉBEC",619,NA,NA,94,6.58510638297872,1.32978723404255,4.43283582089552,0.376344086021505
"1744","2008","1400","G1E","June 30, 2008","QUÉBEC",48,NA,NA,28,1.71428571428571,0.571428571428571,4.4,0.428571428571429
"1745","2008","1400","G1G","September 30, 2008","QUÉBEC",18,NA,NA,5,3.6,2.4,4,3.2
"1746","2008","1400","G1H","June 30, 2008","QUÉBEC",63,NA,NA,11,5.72727272727273,0.909090909090909,6.28571428571429,1
"1747","2008","1400","G1K","September 30, 2008","QUÉBEC",84,NA,NA,5,16.8,3.6,7.8,0.8
"1748","2008","1400","G1L","September 30, 2008","QUÉBEC",95,NA,NA,4,23.75,3,7.75,0
"1749","2008","1400","G1M","June 30, 2008","QUÉBEC",3,NA,NA,1,3,2,NA,1
"1750","2008","1400","G1N","September 30, 2008","QUÉBEC",50,NA,NA,5,10,2.4,5.75,0
"1751","2008","1400","G1P","September 30, 2008","QUÉBEC",309,NA,NA,6,51.5,1.33333333333333,6.5,1.5
"1752","2008","1400","G1R","September 30, 2008","QUÉBEC",4,NA,NA,1,4,2,NA,0
"1753","2008","1400","G1S","June 30, 2008","QUÉBEC",4,NA,NA,2,2,1,7,1
"1754","2008","1400","G1T","June 30, 2008","QUÉBEC",75,NA,NA,5,15,0,6.4,0
"1755","2008","1400","G1W","September 30, 2008","QUÉBEC",124,NA,NA,16,7.75,0.625,4.35714285714286,0.142857142857143
"1756","2008","1400","G1X","June 30, 2008","QUÉBEC",31,NA,NA,29,1.06896551724138,0.0689655172413793,3.70833333333333,0.142857142857143
"1757","2008","1400","G1Y","September 30, 2008","QUÉBEC",14,NA,NA,10,1.4,0,6,0.3
"1758","2008","1400","G2A","June 30, 2008","QUÉBEC",72,NA,NA,27,2.66666666666667,0.444444444444444,5.47058823529412,0.481481481481481
"1759","2008","1400","G2B","September 30, 2008","QUÉBEC",146,NA,NA,112,1.30357142857143,0.0982142857142857,3.75471698113208,0.428571428571429
"1760","2008","1400","G2C","June 30, 2008","QUÉBEC",389,NA,NA,92,4.22826086956522,1.02173913043478,5.14864864864865,0.863636363636364
"1761","2008","1400","G2E","September 30, 2008","QUÉBEC",6,NA,NA,1,6,3,9,0
"1762","2008","1400","G2G","June 30, 2008","QUÉBEC",26,NA,NA,26,1,0,4.5,0.0769230769230769
"1763","2008","1400","G2J","June 30, 2008","QUÉBEC",283,NA,NA,16,17.6875,0.625,5.66666666666667,1.57142857142857
"1764","2008","1400","G2K","September 30, 2008","QUÉBEC",11,NA,NA,11,1,0,3.88888888888889,0.727272727272727
"1765","2008","1400","G2L","June 30, 2008","QUÉBEC",42,NA,NA,21,2,0.142857142857143,3.75,0.761904761904762
"1766","2008","1400","G2M","September 30, 2008","QUÉBEC",241,NA,NA,177,1.36158192090395,0.344632768361582,3.34722222222222,0.101694915254237
"1767","2008","1400","G2N","September 30, 2008","QUÉBEC",53,NA,NA,48,1.10416666666667,0,3.42857142857143,0.3125
"1768","2008","1400","G3A","June 30, 2008","QUÉBEC",80,NA,NA,65,1.23076923076923,0.0923076923076923,4.46153846153846,0.4
"1769","2008","1400","G3B","September 30, 2008","QUÉBEC",40,NA,NA,40,1,0,7.2,0.4
"1770","2008","1400","G3E","June 30, 2008","QUÉBEC",127,NA,NA,113,1.12389380530973,0.15929203539823,4.32,0.212389380530973
"1771","2008","1400","G3G","June 30, 2008","QUÉBEC",63,NA,NA,55,1.14545454545455,0.145454545454545,4.0625,0.345454545454545
"1772","2008","1400","G3J","June 30, 2008","QUÉBEC",72,NA,NA,37,1.94594594594595,0.189189189189189,4,0.513513513513513
"1773","2008","1400","G3K","June 30, 2008","QUÉBEC",170,NA,NA,136,1.25,0.0735294117647059,3.97435897435897,0.426470588235294
"1774","2008","1400","G6C","June 30, 2008","QUÉBEC",70,NA,NA,23,3.04347826086957,0.521739130434783,5.26315789473684,0.523809523809524
"1775","2008","1400","G6K","June 30, 2008","QUÉBEC",22,NA,NA,12,1.83333333333333,0.666666666666667,4.88888888888889,1
"1776","2008","1400","G6V","June 30, 2008","QUÉBEC",137,NA,NA,40,3.425,0.6,4.64516129032258,0.837837837837838
"1777","2008","1400","G6W","June 30, 2008","QUÉBEC",96,NA,NA,36,2.66666666666667,0.694444444444444,5.76,0.608695652173913
"1778","2008","1400","G6X","September 30, 2008","QUÉBEC",1,NA,NA,1,1,0,4,0
"1779","2008","1400","G6Z","June 30, 2008","QUÉBEC",113,NA,NA,93,1.21505376344086,0.021505376344086,3.97435897435897,0.118279569892473
"1780","2008","1400","G7A","September 30, 2008","QUÉBEC",1,NA,NA,1,1,0,NA,1
"1781","2008","1400","nan","June 30, 2008","QUÉBEC",1129,NA,NA,699,1.61516452074392,0.210300429184549,4.9,0.524256651017214
"1782","2008","2270","L0E","June 30, 2008","TORONTO",19,NA,NA,19,1,0,7.75,7.52631578947368
"1783","2008","2270","L0G","June 30, 2008","TORONTO",68,NA,NA,38,1.78947368421053,0,12.3513513513514,1.39473684210526
"1784","2008","2270","L0H","June 30, 2008","TORONTO",12,NA,NA,12,1,0,5.27272727272727,0.0833333333333333
"1785","2008","2270","L0P","June 30, 2008","TORONTO",86,NA,NA,86,1,0,7.78313253012048,1.36046511627907
"1786","2008","2270","L1S","June 30, 2008","TORONTO",186,NA,NA,44,4.22727272727273,0,10.5909090909091,2.13636363636364
"1787","2008","2270","L1T","June 30, 2008","TORONTO",267,NA,NA,236,1.13135593220339,0,7.02631578947368,0.11864406779661
"1788","2008","2270","L1V","June 30, 2008","TORONTO",100,NA,NA,59,1.69491525423729,0,7.55932203389831,0.0847457627118644
"1789","2008","2270","L1W","December 31, 2008","TORONTO",9,NA,NA,4,2.25,0,5.5,0
"1790","2008","2270","L1Z","June 30, 2008","TORONTO",62,NA,NA,25,2.48,0,10.0833333333333,1.8
"1791","2008","2270","L3P","June 30, 2008","TORONTO",10,NA,NA,10,1,0,4.9,3.8
"1792","2008","2270","L3R","June 30, 2008","TORONTO",61,NA,NA,13,4.69230769230769,0,6.23076923076923,2.46153846153846
"1793","2008","2270","L3S","June 30, 2008","TORONTO",70,NA,NA,19,3.68421052631579,0,4.52631578947368,3.15789473684211
"1794","2008","2270","L3T","June 30, 2008","TORONTO",8,NA,NA,8,1,0,5.375,3.25
"1795","2008","2270","L3X","June 30, 2008","TORONTO",141,NA,NA,92,1.53260869565217,0.0326086956521739,6.72826086956522,1.05434782608696
"1796","2008","2270","L3Y","June 30, 2008","TORONTO",68,NA,NA,24,2.83333333333333,0,10.5,0.833333333333333
"1797","2008","2270","L3Z","June 30, 2008","TORONTO",251,NA,NA,248,1.01209677419355,0,7.11353711790393,0.504032258064516
"1798","2008","2270","L4A","June 30, 2008","TORONTO",114,NA,NA,114,1,0,6.26168224299065,3
"1799","2008","2270","L4C","June 30, 2008","TORONTO",64,NA,NA,61,1.04918032786885,0.0327868852459016,9.88,4.37704918032787
"1800","2008","2270","L4E","June 30, 2008","TORONTO",46,NA,NA,25,1.84,0,6.58333333333333,3.3
"1801","2008","2270","L4G","June 30, 2008","TORONTO",61,NA,NA,22,2.77272727272727,0,10.0952380952381,1.54545454545455
"1802","2008","2270","L4J","June 30, 2008","TORONTO",51,NA,NA,51,1,0,12.6,4.94117647058824
"1803","2008","2270","L4K","June 30, 2008","TORONTO",208,NA,NA,145,1.43448275862069,0,8.76551724137931,1.3448275862069
"1804","2008","2270","L4L","June 30, 2008","TORONTO",128,NA,NA,60,2.13333333333333,0.2,9.8135593220339,2.61666666666667
"1805","2008","2270","L4P","June 30, 2008","TORONTO",163,NA,NA,163,1,0,6.90849673202614,0.601226993865031
"1806","2008","2270","L4S","June 30, 2008","TORONTO",88,NA,NA,71,1.23943661971831,0,7.83582089552239,1.02816901408451
"1807","2008","2270","L4T","December 31, 2008","TORONTO",2,NA,NA,2,1,0,13,1
"1808","2008","2270","L4W","September 30, 2008","TORONTO",93,NA,NA,15,6.2,0,6.6,1.26666666666667
"1809","2008","2270","L4Y","September 30, 2008","TORONTO",117,NA,NA,38,3.07894736842105,0,6.03225806451613,0.0789473684210526
