"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"1616","2004","1700",2,3,"December 31, 2004","SASKATOON",0,1,0,0,4,"239407.135",0
"1617","2004","1700",4,3,"December 31, 2004","SASKATOON",19,9,2.11111111111111,0,4,"239407.135",0.793627140644743
"1618","2004","1700",5,3,"December 31, 2004","SASKATOON",40,5,8,0,4,"239407.135",1.67079398030472
"1619","2004","2270",1,1,"December 31, 2004","TORONTO",593,2256,0.262854609929078,0,4,"5237275.800000001",1.13226803904427
"1620","2004","2270",1,3,"December 31, 2004","TORONTO",1,10,0.1,0,4,"5237275.800000001",0.00190938961052996
"1621","2004","2270",2,1,"December 31, 2004","TORONTO",127,286,0.444055944055944,0,4,"5237275.800000001",0.242492480537305
"1622","2004","2270",2,3,"December 31, 2004","TORONTO",0,1,0,0,4,"5237275.800000001",0
"1623","2004","2270",4,1,"December 31, 2004","TORONTO",184,48,3.83333333333333,0,4,"5237275.800000001",0.351327688337513
"1624","2004","2270",4,3,"December 31, 2004","TORONTO",67,27,2.48148148148148,0,4,"5237275.800000001",0.127929103905507
"1625","2004","2270",5,3,"December 31, 2004","TORONTO",815,52,15.6730769230769,4.51923076923077,4,"5237275.800000001",1.55615253258192
"1626","2004","2410",1,1,"December 31, 2004","VANCOUVER",580,991,0.585267406659939,0,4,"2155314.48",2.69102261123398
"1627","2004","2410",1,3,"December 31, 2004","VANCOUVER",22,36,0.611111111111111,0,4,"2155314.48",0.102073271460599
"1628","2004","2410",2,1,"December 31, 2004","VANCOUVER",116,91,1.27472527472527,0,4,"2155314.48",0.538204522246795
"1629","2004","2410",2,3,"December 31, 2004","VANCOUVER",49,56,0.875,0,4,"2155314.48",0.227345013707698
"1630","2004","2410",4,3,"December 31, 2004","VANCOUVER",128,58,2.20689655172414,0.155172413793103,4,"2155314.48",0.593880852134395
"1631","2004","2410",5,1,"December 31, 2004","VANCOUVER",54,27,2,2,4,"2155314.48",0.250543484494198
"1632","2004","2410",5,3,"December 31, 2004","VANCOUVER",124,24,5.16666666666667,4.04166666666667,4,"2155314.48",0.575322075505195
"1633","2004","2440",1,1,"December 31, 2004","VICTORIA",35,114,0.307017543859649,0,4,"336460.359",1.04024141518556
"1634","2004","2440",1,3,"December 31, 2004","VICTORIA",2,2,1,0,4,"336460.359",0.0594423665820317
"1635","2004","2440",2,1,"December 31, 2004","VICTORIA",6,7,0.857142857142857,0,4,"336460.359",0.178327099746095
"1636","2004","2440",2,3,"December 31, 2004","VICTORIA",13,10,1.3,0,4,"336460.359",0.386375382783206
"1637","2004","2440",4,3,"December 31, 2004","VICTORIA",23,6,3.83333333333333,0,4,"336460.359",0.683587215693365
"1638","2004","2440",5,3,"December 31, 2004","VICTORIA",15,6,2.5,5.83333333333333,4,"336460.359",0.445817749365238
"1639","2004","2680",1,1,"December 31, 2004","WINNIPEG",165,292,0.565068493150685,0,4,"712822.295",2.31474241416649
"1640","2004","2680",1,3,"December 31, 2004","WINNIPEG",4,5,0.8,0,4,"712822.295",0.0561149676161574
"1641","2004","2680",2,1,"December 31, 2004","WINNIPEG",2,1,2,0,4,"712822.295",0.0280574838080787
"1642","2004","2680",2,3,"December 31, 2004","WINNIPEG",12,11,1.09090909090909,0,4,"712822.295",0.168344902848472
"1643","2004","2680",5,3,"December 31, 2004","WINNIPEG",40,4,10,0,4,"712822.295",0.561149676161574
"1644","2005","0340",1,1,"December 31, 2005","EDMONTON",570,1150,0.495652173913044,0,4,"1070187.23",5.32617082339882
"1645","2005","0340",1,3,"December 31, 2005","EDMONTON",1,2,0.5,0,4,"1070187.23",0.00934415933929617
"1646","2005","0340",2,1,"December 31, 2005","EDMONTON",56,73,0.767123287671233,0,4,"1070187.23",0.523272923000586
"1647","2005","0340",2,3,"December 31, 2005","EDMONTON",49,70,0.7,0,4,"1070187.23",0.457863807625512
"1648","2005","0340",4,3,"December 31, 2005","EDMONTON",33,20,1.65,0,4,"1070187.23",0.308357258196774
"1649","2005","0340",5,3,"December 31, 2005","EDMONTON",436,33,13.2121212121212,4,4,"1070187.23",4.07405347193313
"1650","2005","0580",1,1,"December 31, 2005","HALIFAX",29,220,0.131818181818182,0,4,"384407.296",0.754408157747349
"1651","2005","0580",2,1,"December 31, 2005","HALIFAX",6,9,0.666666666666667,0,4,"384407.296",0.156084446430486
"1652","2005","0580",4,1,"December 31, 2005","HALIFAX",2,1,2,0,4,"384407.296",0.052028148810162
"1653","2005","1400",1,1,"December 31, 2005","QUÉBEC",61,225,0.271111111111111,0,4,"728580.059",0.837244984219366
"1654","2005","1400",2,1,"December 31, 2005","QUÉBEC",30,37,0.810810810810811,0,4,"728580.059",0.411759828304606
"1655","2005","1400",4,1,"December 31, 2005","QUÉBEC",18,8,2.25,0,4,"728580.059",0.247055896982764
"1656","2005","1400",4,3,"December 31, 2005","QUÉBEC",1,1,1,0,4,"728580.059",0.0137253276101535
"1657","2005","1400",5,3,"December 31, 2005","QUÉBEC",234,48,4.875,0.958333333333333,4,"728580.059",3.21172666077593
"1658","2005","1490",1,1,"December 31, 2005","REGINA",35,96,0.364583333333333,0,4,"200878.489",1.74234683734603
"1659","2005","1490",2,3,"December 31, 2005","REGINA",4,4,1,0,4,"200878.489",0.199125352839547
"1660","2005","1490",4,3,"December 31, 2005","REGINA",29,21,1.38095238095238,0,4,"200878.489",1.44365880808671
"1661","2005","1490",5,3,"December 31, 2005","REGINA",7,3,2.33333333333333,1,4,"200878.489",0.348469367469207
"1662","2005","1700",1,1,"December 31, 2005","SASKATOON",17,74,0.22972972972973,0,4,"241473.908",0.704009809622993
"1663","2005","1700",1,3,"December 31, 2005","SASKATOON",1,3,0.333333333333333,0,4,"241473.908",0.041412341742529
"1664","2005","1700",2,1,"December 31, 2005","SASKATOON",4,5,0.8,0,4,"241473.908",0.165649366970116
"1665","2005","1700",4,3,"December 31, 2005","SASKATOON",1,1,1,0,4,"241473.908",0.041412341742529
"1666","2005","1700",5,3,"December 31, 2005","SASKATOON",110,5,22,0,4,"241473.908",4.55535759167819
"1667","2005","2270",1,1,"December 31, 2005","TORONTO",354,1660,0.213253012048193,0,4,"5324050.69",0.664907268191318
"1668","2005","2270",1,3,"December 31, 2005","TORONTO",1,16,0.0625,0,4,"5324050.69",0.00187826911918451
"1669","2005","2270",2,1,"December 31, 2005","TORONTO",93,293,0.31740614334471,0,4,"5324050.69",0.17467902808416
"1670","2005","2270",2,3,"December 31, 2005","TORONTO",14,22,0.636363636363636,0,4,"5324050.69",0.0262957676685832
"1671","2005","2270",4,1,"December 31, 2005","TORONTO",149,45,3.31111111111111,0,4,"5324050.69",0.279862098758492
"1672","2005","2270",4,3,"December 31, 2005","TORONTO",14,7,2,0,4,"5324050.69",0.0262957676685832
"1673","2005","2270",5,3,"December 31, 2005","TORONTO",550,61,9.01639344262295,6.72131147540984,4,"5324050.69",1.03304801555148
"1674","2005","2410",1,1,"December 31, 2005","VANCOUVER",463,837,0.553166069295102,0,4,"2185166.7",2.11883148319989
"1675","2005","2410",1,3,"December 31, 2005","VANCOUVER",19,64,0.296875,0,4,"2185166.7",0.086949888079477
"1676","2005","2410",2,1,"December 31, 2005","VANCOUVER",59,53,1.11320754716981,0,4,"2185166.7",0.270002284036271
"1677","2005","2410",2,3,"December 31, 2005","VANCOUVER",18,22,0.818181818181818,0,4,"2185166.7",0.0823735781805571
"1678","2005","2410",4,3,"December 31, 2005","VANCOUVER",118,37,3.18918918918919,1.35135135135135,4,"2185166.7",0.540004568072541
"1679","2005","2410",5,1,"December 31, 2005","VANCOUVER",28,14,2,2,4,"2185166.7",0.128136677169755
"1680","2005","2410",5,3,"December 31, 2005","VANCOUVER",133,12,11.0833333333333,4.91666666666667,4,"2185166.7",0.608649216556339
"1681","2005","2440",1,1,"December 31, 2005","VICTORIA",40,126,0.317460317460317,0,4,"339382.63",1.1786107026161
"1682","2005","2440",1,3,"December 31, 2005","VICTORIA",1,3,0.333333333333333,0,4,"339382.63",0.0294652675654025
"1683","2005","2440",2,1,"December 31, 2005","VICTORIA",2,4,0.5,0,4,"339382.63",0.058930535130805
"1684","2005","2440",2,3,"December 31, 2005","VICTORIA",8,7,1.14285714285714,0,4,"339382.63",0.23572214052322
"1685","2005","2440",4,3,"December 31, 2005","VICTORIA",9,6,1.5,0,4,"339382.63",0.265187408088623
"1686","2005","2440",5,3,"December 31, 2005","VICTORIA",13,6,2.16666666666667,6.33333333333333,4,"339382.63",0.383048478350233
"1687","2005","2680",1,1,"December 31, 2005","WINNIPEG",180,323,0.557275541795666,0,4,"715651.017",2.51519240138242
"1688","2005","2680",1,3,"December 31, 2005","WINNIPEG",1,2,0.5,0,4,"715651.017",0.0139732911187912
"1689","2005","2680",2,1,"December 31, 2005","WINNIPEG",2,1,2,0,4,"715651.017",0.0279465822375824
"1690","2005","2680",2,3,"December 31, 2005","WINNIPEG",3,2,1.5,0,4,"715651.017",0.0419198733563736
"1691","2005","2680",4,3,"December 31, 2005","WINNIPEG",3,2,1.5,0,4,"715651.017",0.0419198733563736
"1692","2005","2680",5,3,"December 31, 2005","WINNIPEG",15,3,5,1,4,"715651.017",0.209599366781868
"1693","2006","0340",1,1,"December 31, 2006","EDMONTON",475,1023,0.464320625610948,0,4,"1100795.81",4.31506002916199
"1694","2006","0340",2,1,"December 31, 2006","EDMONTON",92,100,0.92,0,4,"1100795.81",0.835758995121902
"1695","2006","0340",2,3,"December 31, 2006","EDMONTON",31,42,0.738095238095238,0,4,"1100795.81",0.281614444008467
"1696","2006","0340",4,3,"December 31, 2006","EDMONTON",15,6,2.5,0.333333333333333,4,"1100795.81",0.136265053552484
"1697","2006","0340",5,3,"December 31, 2006","EDMONTON",96,10,9.6,4.1,4,"1100795.81",0.872096342735898
"1698","2006","0580",1,1,"December 31, 2006","HALIFAX",48,176,0.272727272727273,0,4,"386017.781",1.24346603608915
"1699","2006","0580",2,1,"December 31, 2006","HALIFAX",14,16,0.875,0,4,"386017.781",0.362677593859336
"1700","2006","0580",5,3,"December 31, 2006","HALIFAX",124,3,41.3333333333333,0,4,"386017.781",3.21228725989697
"1701","2006","1400",1,1,"December 31, 2006","QUÉBEC",70,268,0.261194029850746,0,4,"737279.625",0.949436246797136
"1702","2006","1400",2,1,"December 31, 2006","QUÉBEC",35,43,0.813953488372093,0,4,"737279.625",0.474718123398568
"1703","2006","1400",4,1,"December 31, 2006","QUÉBEC",10,5,2,2,4,"737279.625",0.135633749542448
"1704","2006","1400",4,3,"December 31, 2006","QUÉBEC",4,1,4,2,4,"737279.625",0.0542534998169792
"1705","2006","1400",5,1,"December 31, 2006","QUÉBEC",21,18,1.16666666666667,1.77777777777778,4,"737279.625",0.284830874039141
"1706","2006","1400",5,3,"December 31, 2006","QUÉBEC",282,62,4.54838709677419,2.90322580645161,4,"737279.625",3.82487173709703
"1707","2006","1490",1,1,"December 31, 2006","REGINA",25,87,0.28735632183908,0,4,"202804.938",1.23271160192362
"1708","2006","1490",1,3,"December 31, 2006","REGINA",2,3,0.666666666666667,0,4,"202804.938",0.0986169281538894
"1709","2006","1490",2,1,"December 31, 2006","REGINA",2,1,2,0,4,"202804.938",0.0986169281538894
"1710","2006","1490",4,3,"December 31, 2006","REGINA",24,16,1.5,0,4,"202804.938",1.18340313784667
"1711","2006","1490",5,3,"December 31, 2006","REGINA",11,3,3.66666666666667,1,4,"202804.938",0.542393104846392
"1712","2006","1700",1,1,"December 31, 2006","SASKATOON",10,69,0.144927536231884,0,4,"245414.25",0.407474301105172
"1713","2006","1700",1,3,"December 31, 2006","SASKATOON",3,4,0.75,0,4,"245414.25",0.122242290331552
"1714","2006","1700",2,1,"December 31, 2006","SASKATOON",2,3,0.666666666666667,0,4,"245414.25",0.0814948602210344
"1715","2006","1700",5,3,"December 31, 2006","SASKATOON",9,2,4.5,0,4,"245414.25",0.366726870994655
"1716","2006","2270",1,1,"December 31, 2006","TORONTO",351,1317,0.266514806378132,0,4,"5405200.53",0.649374612564097
"1717","2006","2270",1,3,"December 31, 2006","TORONTO",0,2,0,0,4,"5405200.53",0
"1718","2006","2270",2,1,"December 31, 2006","TORONTO",56,133,0.421052631578947,0,4,"5405200.53",0.103603926790853
"1719","2006","2270",4,1,"December 31, 2006","TORONTO",157,55,2.85454545454545,0.109090909090909,4,"5405200.53",0.290461009038642
"1720","2006","2270",4,3,"December 31, 2006","TORONTO",38,17,2.23529411764706,0,4,"5405200.53",0.0703026646080788
"1721","2006","2270",5,1,"December 31, 2006","TORONTO",2,1,2,0,4,"5405200.53",0.00370014024253047
"1722","2006","2270",5,3,"December 31, 2006","TORONTO",744,65,11.4461538461538,7.04615384615385,4,"5405200.53",1.37645217022133
"1723","2006","2410",1,1,"December 31, 2006","VANCOUVER",667,1025,0.650731707317073,0,4,"2212623.72",3.0145206976268
"1724","2006","2410",1,3,"December 31, 2006","VANCOUVER",16,23,0.695652173913043,0,4,"2212623.72",0.0723123405727568
"1725","2006","2410",2,1,"December 31, 2006","VANCOUVER",100,82,1.21951219512195,0,4,"2212623.72",0.45195212857973
"1726","2006","2410",2,3,"December 31, 2006","VANCOUVER",20,27,0.740740740740741,0,4,"2212623.72",0.090390425715946
"1727","2006","2410",4,1,"December 31, 2006","VANCOUVER",4,1,4,0,4,"2212623.72",0.0180780851431892
"1728","2006","2410",4,3,"December 31, 2006","VANCOUVER",99,49,2.02040816326531,0.224489795918367,4,"2212623.72",0.447432607293932
"1729","2006","2410",5,1,"December 31, 2006","VANCOUVER",26,13,2,2,4,"2212623.72",0.11750755343073
"1730","2006","2410",5,3,"December 31, 2006","VANCOUVER",86,17,5.05882352941176,4.70588235294118,4,"2212623.72",0.388678830578568
"1731","2006","2440",1,1,"December 31, 2006","VICTORIA",82,121,0.677685950413223,0,4,"341758.719",2.3993535626519
"1732","2006","2440",1,3,"December 31, 2006","VICTORIA",5,5,1,0,4,"341758.719",0.146302046503165
"1733","2006","2440",2,1,"December 31, 2006","VICTORIA",9,7,1.28571428571429,0,4,"341758.719",0.263343683705696
"1734","2006","2440",2,3,"December 31, 2006","VICTORIA",12,12,1,0,4,"341758.719",0.351124911607595
"1735","2006","2440",4,3,"December 31, 2006","VICTORIA",9,6,1.5,0,4,"341758.719",0.263343683705696
"1736","2006","2440",5,3,"December 31, 2006","VICTORIA",30,10,3,5.2,4,"341758.719",0.877812279018988
"1737","2006","2680",1,1,"December 31, 2006","WINNIPEG",200,310,0.645161290322581,0,4,"718832.6560000001",2.78228873341558
"1738","2006","2680",1,3,"December 31, 2006","WINNIPEG",1,1,1,0,4,"718832.6560000001",0.0139114436670779
"1739","2006","2680",2,1,"December 31, 2006","WINNIPEG",0,1,0,0,4,"718832.6560000001",0
"1740","2006","2680",2,3,"December 31, 2006","WINNIPEG",2,2,1,0,4,"718832.6560000001",0.0278228873341558
"1741","2006","2680",4,3,"December 31, 2006","WINNIPEG",2,1,2,0,4,"718832.6560000001",0.0278228873341558
"1742","2006","2680",5,3,"December 31, 2006","WINNIPEG",24,3,8,4.66666666666667,4,"718832.6560000001",0.33387464800987
"1743","2007","0340",1,1,"December 31, 2007","EDMONTON",837,1499,0.558372248165444,0,4,"1127964.75",7.42044465485291
"1744","2007","0340",1,3,"December 31, 2007","EDMONTON",0,1,0,0,4,"1127964.75",0
"1745","2007","0340",2,1,"December 31, 2007","EDMONTON",124,120,1.03333333333333,0,4,"1127964.75",1.09932513405228
"1746","2007","0340",2,3,"December 31, 2007","EDMONTON",21,43,0.488372093023256,0,4,"1127964.75",0.186176030766919
"1747","2007","0340",4,3,"December 31, 2007","EDMONTON",25,11,2.27272727272727,0,4,"1127964.75",0.22163813186538
"1748","2007","0340",5,3,"December 31, 2007","EDMONTON",67,5,13.4,4,4,"1127964.75",0.593990193399217
"1749","2007","0580",1,1,"December 31, 2007","HALIFAX",46,163,0.282208588957055,0,4,"389455.75",1.18113546917718
"1750","2007","0580",2,1,"December 31, 2007","HALIFAX",5,12,0.416666666666667,0,4,"389455.75",0.128384290127954
"1751","2007","0580",4,1,"December 31, 2007","HALIFAX",14,2,7,0,4,"389455.75",0.359476012358272
"1752","2007","0580",5,3,"December 31, 2007","HALIFAX",139,1,139,0,4,"389455.75",3.56908326555713
"1753","2007","1400",1,1,"December 31, 2007","QUÉBEC",43,210,0.204761904761905,0,4,"747165.313",0.575508515342441
"1754","2007","1400",2,1,"December 31, 2007","QUÉBEC",21,22,0.954545454545455,0,4,"747165.313",0.281062298190494
"1755","2007","1400",4,1,"December 31, 2007","QUÉBEC",27,13,2.07692307692308,1.76923076923077,4,"747165.313",0.361365811959207
"1756","2007","1400",4,3,"December 31, 2007","QUÉBEC",1,1,1,2,4,"747165.313",0.0133839189614521
"1757","2007","1400",5,1,"December 31, 2007","QUÉBEC",14,12,1.16666666666667,1.33333333333333,4,"747165.313",0.18737486546033
"1758","2007","1400",5,3,"December 31, 2007","QUÉBEC",187,58,3.22413793103448,2.6551724137931,4,"747165.313",2.50279284579154
"1759","2007","1490",1,1,"December 31, 2007",NA,17,56,0.303571428571429,0,4,"205574.063",0.826952571346513
"1760","2007","1490",1,3,"December 31, 2007","REGINA",7,16,0.4375,0,4,"205574.063",0.340509882319152
"1761","2007","1490",4,3,"December 31, 2007","REGINA",2,1,2,0,4,"205574.063",0.0972885378054721
"1762","2007","1700",1,1,"December 31, 2007","SASKATOON",22,120,0.183333333333333,0,4,"250703.938",0.877529095693742
"1763","2007","1700",1,3,"December 31, 2007","SASKATOON",1,1,1,0,4,"250703.938",0.0398876861678974
"1764","2007","1700",2,1,"December 31, 2007","SASKATOON",3,8,0.375,0,4,"250703.938",0.119663058503692
"1765","2007","2270",1,1,"December 31, 2007","TORONTO",422,1601,0.263585259212992,0,4,"5490496.22",0.768600838778102
"1766","2007","2270",2,1,"December 31, 2007","TORONTO",55,142,0.387323943661972,0,4,"5490496.22",0.100173095101411
"1767","2007","2270",4,1,"December 31, 2007","TORONTO",182,60,3.03333333333333,0.116666666666667,4,"5490496.22",0.33148187833558
"1768","2007","2270",4,3,"December 31, 2007","TORONTO",25,13,1.92307692307692,0.692307692307692,4,"5490496.22",0.0455332250460961
"1769","2007","2270",5,3,"December 31, 2007","TORONTO",195,38,5.13157894736842,7.78947368421053,4,"5490496.22",0.35515915535955
"1770","2007","2410",1,1,"December 31, 2007","VANCOUVER",764,1105,0.691402714932127,0,4,"2248043.41",3.39851088551711
"1771","2007","2410",1,3,"December 31, 2007","VANCOUVER",19,26,0.730769230769231,0,4,"2248043.41",0.0845179408701899
"1772","2007","2410",2,1,"December 31, 2007","VANCOUVER",79,69,1.14492753623188,0,4,"2248043.41",0.351416701512895
"1773","2007","2410",2,3,"December 31, 2007","VANCOUVER",31,40,0.775,0,4,"2248043.41",0.137897692998731
"1774","2007","2410",4,1,"December 31, 2007","VANCOUVER",1,1,1,0,4,"2248043.41",0.00444831267737841
"1775","2007","2410",4,3,"December 31, 2007","VANCOUVER",124,50,2.48,0.24,4,"2248043.41",0.551590771994923
"1776","2007","2410",5,1,"December 31, 2007","VANCOUVER",52,26,2,2,4,"2248043.41",0.231312259223678
"1777","2007","2410",5,3,"December 31, 2007","VANCOUVER",152,20,7.6,4.95,4,"2248043.41",0.676143526961519
"1778","2007","2440",1,1,"December 31, 2007","VICTORIA",53,157,0.337579617834395,0,4,"343976.75",1.54080181291323
"1779","2007","2440",1,3,"December 31, 2007","VICTORIA",7,10,0.7,0,4,"343976.75",0.203502126233822
"1780","2007","2440",2,1,"December 31, 2007","VICTORIA",6,10,0.6,0,4,"343976.75",0.174430393914705
"1781","2007","2440",2,3,"December 31, 2007","VICTORIA",28,20,1.4,0,4,"343976.75",0.81400850493529
"1782","2007","2440",4,3,"December 31, 2007","VICTORIA",29,17,1.70588235294118,0,4,"343976.75",0.843080237254407
"1783","2007","2440",5,3,"December 31, 2007","VICTORIA",72,13,5.53846153846154,4.46153846153846,4,"343976.75",2.09316472697646
"1784","2007","2680",1,1,"December 31, 2007","WINNIPEG",196,319,0.614420062695925,0,4,"722117.7810000001",2.71423866240457
"1785","2007","2680",1,3,"December 31, 2007","WINNIPEG",3,5,0.6,0,4,"722117.7810000001",0.041544469322519
"1786","2007","2680",2,1,"December 31, 2007","WINNIPEG",3,2,1.5,0,4,"722117.7810000001",0.041544469322519
"1787","2007","2680",2,3,"December 31, 2007","WINNIPEG",2,2,1,0,4,"722117.7810000001",0.0276963128816793
"1788","2007","2680",4,3,"December 31, 2007","WINNIPEG",6,4,1.5,0,4,"722117.7810000001",0.083088938645038
"1789","2007","2680",5,3,"December 31, 2007","WINNIPEG",75,6,12.5,2.66666666666667,4,"722117.7810000001",1.03861173306298
"1790","2008","0340",1,1,"December 31, 2008","EDMONTON",979,1312,0.746189024390244,0,4,"1160416.1300000001",8.43662867733491
"1791","2008","0340",1,3,"December 31, 2008","EDMONTON",5,5,1,0,4,"1160416.1300000001",0.0430879912019148
