"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","comp_per_10kpop"
"1996","0140",2,1,"December 31, 1996","CALGARY",130,NA,NA,65,2,0,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",867371.684,1.4987807695138
"1996","0140",2,3,"December 31, 1996","CALGARY",162,NA,NA,81,2,0,13.7721518987342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",867371.684,1.86771142047104
"1996","2270",5,2,"June 30, 1996","TORONTO",1724,NA,NA,34,50.7058823529412,1.79411764705882,14.5757575757576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",4475011.36,3.85250418671563
"1996","0610",1,3,"March 31, 1996","HAMILTON",25,NA,NA,25,1,0,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",650534.64,0.384299289581259
"1996","1060",5,3,"September 30, 1996","MONTRÉAL",1358,NA,NA,205,6.62439024390244,2.22926829268293,6.59523809523809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",3516176.53,3.86214966288965
"1996","2410",5,3,"September 30, 1996","VANCOUVER",6131,NA,NA,138,44.4275362318841,6.10144927536232,9.92028985507246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",1953821.83,31.3795245086396
"1996","1060",2,3,"March 31, 1996","MONTRÉAL",12,NA,NA,6,2,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",3516176.53,0.0341279793480676
"1996","2410",5,4,"December 31, 1996","VANCOUVER",77,NA,NA,2,38.5,3.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",1953821.83,0.394099394416122
"1996","0340",5,3,"September 30, 1996","EDMONTON",345,NA,NA,8,43.125,0,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",896539.384,3.84812988873671
"1996","1400",4,1,"September 30, 1996",NA,44,NA,NA,11,4,0,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",693506.376,0.634457036340211
"1996","1700",4,3,"September 30, 1996","SASKATOON",76,NA,NA,15,5.06666666666667,1.46666666666667,5.35714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",229608.608,3.30998043418302
"1996","0340",2,3,"December 31, 1996","EDMONTON",166,NA,NA,83,2,0,8.38775510204082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",896539.384,1.85156394646462
"1996","1265",4,2,"June 30, 1996",NA,3,NA,NA,1,3,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",772422.8697,0.0388388293211096
"1996","0580",5,3,"June 30, 1996",NA,24,NA,NA,1,24,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",355184.127,0.675705871281799
"1996","0140",5,3,"June 30, 1996","CALGARY",523,NA,NA,13,40.2307692307692,0,12.8461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",867371.684,6.02971032658244
"1996","2410",1,1,"December 31, 1996","VANCOUVER",4583,NA,NA,4583,1,0,5.95350712174147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",1953821.83,23.4565912286895
"1996","2440",2,3,"June 30, 1996","VICTORIA",20,NA,NA,10,2,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",318620.251,0.627706491888992
"1996","0610",4,1,"June 30, 1996",NA,246,NA,NA,48,5.125,0,7.93023255813953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",650534.64,3.78150500947959
"1996","2410",1,2,"March 31, 1996","VANCOUVER",2,NA,NA,2,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",1953821.83,0.0102363479069123
"1996","0580",5,1,"June 30, 1996",NA,5,NA,NA,1,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",355184.127,0.140772056517041
"1996","2270",1,1,"March 31, 1996","TORONTO",8539,NA,NA,8539,1,0,6.81974132062628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",4475011.36,19.0815158064761
"1996","1265",2,2,"December 31, 1996",NA,10,NA,NA,5,2,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",772422.8697,0.129462764403699
"1996","1490",5,3,"December 31, 1996","REGINA",33,NA,NA,1,33,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",199991.75,1.65006806530769
"1996","0610",2,3,"December 31, 1996",NA,8,NA,NA,4,2,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",650534.64,0.122975772666003
"1996","1265",5,1,"September 30, 1996",NA,8,NA,NA,2,4,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",772422.8697,0.103570211522959
"1996","1265",5,2,"December 31, 1996",NA,188,NA,NA,4,47,3.5,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",772422.8697,2.43389997078954
"1996","2270",2,3,"December 31, 1996","TORONTO",2,NA,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",4475011.36,0.00446926239758194
"1996","2270",4,1,"June 30, 1996","TORONTO",2162,NA,NA,359,6.02228412256267,0.579387186629526,6.95562130177515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",4475011.36,4.83127265178607
"1996","0140",5,2,"June 30, 1996","CALGARY",6,NA,NA,1,6,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",867371.684,0.069174497054483
"1996","0610",5,3,"September 30, 1996",NA,147,NA,NA,6,24.5,0,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",650534.64,2.2596798227378
"1996","2270",5,1,"June 30, 1996","TORONTO",11,NA,NA,5,2.2,0.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",4475011.36,0.0245809431867006
"1996","1400",2,1,"June 30, 1996","QUÉBEC",240,NA,NA,120,2,0,5.3030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",693506.376,3.46067474367388
"1996","1265",2,1,"September 30, 1996",NA,80,NA,NA,40,2,0,3.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",772422.8697,1.03570211522959
"1996","0140",4,1,"December 31, 1996","CALGARY",58,NA,NA,14,4.14285714285714,0,12.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",867371.684,0.668686804860003
"1996","1060",5,1,"September 30, 1996","MONTRÉAL",75,NA,NA,38,1.97368421052632,0.526315789473684,4.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",3516176.53,0.213299870925422
"1996","2270",5,3,"December 31, 1996",NA,3187,NA,NA,45,70.8222222222222,2.93333333333333,11.8222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",4475011.36,7.12176963054682
"1996","0140",4,3,"March 31, 1996","CALGARY",552,NA,NA,112,4.92857142857143,0,14.8288288288288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",867371.684,6.36405372901244
"1996","1060",4,3,"September 30, 1996","MONTRÉAL",196,NA,NA,41,4.78048780487805,1.24390243902439,15.1153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",3516176.53,0.557423662685104
"1996","2680",2,3,"December 31, 1996","WINNIPEG",10,NA,NA,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",683795.775,0.14624249469807
"1996","0580",2,1,"June 30, 1996",NA,254,NA,NA,127,2,0,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",355184.127,7.1512204710657
"1996","1700",5,3,"March 31, 1996","SASKATOON",157,NA,NA,4,39.25,3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",229608.608,6.83772273903599
"1996","2440",1,3,"September 30, 1996","VICTORIA",3,NA,NA,3,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",318620.251,0.0941559737833488
"1996","1060",1,1,"September 30, 1996","MONTRÉAL",3673,NA,NA,3673,1,0,5.06091370558376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996-4","4",3516176.53,10.4460056787877
"1997","1400",1,1,"September 30, 1997","QUÉBEC",1234,NA,NA,1234,1,0,4.512104283054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",695174.357,17.750942444501
"1997","1265",1,1,"March 31, 1997",NA,1868,NA,NA,1868,1,0,4.09805825242718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,23.9836667418807
"1997","0610",4,1,"March 31, 1997",NA,365,NA,NA,69,5.28985507246377,0,6.65573770491803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,5.54692155686083
"1997","2270",5,2,"June 30, 1997","TORONTO",706,NA,NA,19,37.1578947368421,0.631578947368421,11.4736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,1.54743361182126
"1997","2270",5,4,"June 30, 1997",NA,444,NA,NA,3,148,0,13.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,0.973173546244534
"1997","0340",5,3,"June 30, 1997","EDMONTON",171,NA,NA,4,42.75,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",915045.897,1.86875872085354
"1997","0580",4,1,"December 31, 1997",NA,56,NA,NA,14,4,0,4.91666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",358718.75,1.56111159508668
"1997","0610",5,1,"June 30, 1997","HAMILTON",9,NA,NA,3,3,0,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,0.136773408251363
"1997","2410",5,1,"December 31, 1997","VANCOUVER",106,NA,NA,53,2,1.9622641509434,4.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,0.534704094022933
"1997","0140",1,1,"March 31, 1997","CALGARY",7563,NA,NA,7563,1,0,4.30215577190542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,84.0574004614392
"1997","2410",4,3,"June 30, 1997","VANCOUVER",1659,NA,NA,340,4.87941176470588,0.0294117647058824,6.65060240963855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,8.36862350928345
"1997","0140",5,3,"March 31, 1997","CALGARY",496,NA,NA,19,26.1052631578947,0,13.2631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,5.51268949211607
"1997","2410",2,2,"December 31, 1997","VANCOUVER",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,0.0100887564909987
"1997","0610",5,3,"September 30, 1997","HAMILTON",299,NA,NA,7,42.7142857142857,0,9.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,4.5439165630175
"1997","2410",2,1,"March 31, 1997","VANCOUVER",208,NA,NA,104,2,0,5.76530612244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,1.04923067506387
"1997","0610",1,1,"March 31, 1997",NA,1949,NA,NA,1949,1,0,4.68034351145038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,29.6190414091007
"1997","2270",4,1,"March 31, 1997",NA,2540,NA,NA,434,5.85253456221198,0.15668202764977,6.95923261390887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,5.56725407085837
"1997","2410",1,3,"September 30, 1997","VANCOUVER",98,NA,NA,98,1,0,7.20212765957447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,0.494349068058938
"1997","2440",5,3,"December 31, 1997","VICTORIA",286,NA,NA,9,31.7777777777778,4,8.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",319103.393,8.96261231543846
"1997","1265",4,1,"March 31, 1997",NA,1211,NA,NA,243,4.98353909465021,0.0123456790123457,4.10059171597633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,15.5482978717438
"1997","1700",1,3,"September 30, 1997","SASKATOON",11,NA,NA,11,1,0,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",231285.444,0.475602779394971
"1997","0580",1,1,"September 30, 1997",NA,1442,NA,NA,1442,1,0,4.88561525129983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",358718.75,40.198623573482
"1997","2680",5,3,"December 31, 1997","WINNIPEG",72,NA,NA,3,24,0,11.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",684487.557,1.0518817948359
"1997","1700",5,2,"September 30, 1997","SASKATOON",62,NA,NA,1,62,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",231285.444,2.68067021113529
"1997","0580",2,1,"June 30, 1997",NA,200,NA,NA,100,2,0,5.14754098360656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",358718.75,5.575398553881
"1997","2410",5,3,"March 31, 1997","VANCOUVER",7946,NA,NA,155,51.2645161290323,5.92903225806452,9.58441558441558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,40.082629538738
"1997","0340",2,3,"June 30, 1997","EDMONTON",240,NA,NA,120,2,0,10.1414141414141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",915045.897,2.6228192573383
"1997","0610",1,3,"June 30, 1997","HAMILTON",44,NA,NA,44,1,0,4.19444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,0.668669995895552
"1997","1060",5,3,"September 30, 1997","MONTRÉAL",1884,NA,NA,308,6.11688311688312,2.26298701298701,5.88789237668161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",3532106.29,5.33392781902948
"1997","2410",1,2,"June 30, 1997",NA,18,NA,NA,18,1,0,5.27777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,0.0907988084189886
"1997","0610",2,3,"September 30, 1997","HAMILTON",22,NA,NA,11,2,0,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,0.334334997947776
"1997","1060",2,3,"June 30, 1997","MONTRÉAL",24,NA,NA,12,2,0,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",3532106.29,0.0679481250831781
"1997","1400",4,1,"September 30, 1997","QUÉBEC",62,NA,NA,16,3.875,0,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",695174.357,0.891862586352563
"1997","1400",5,2,"September 30, 1997","QUÉBEC",706,NA,NA,59,11.9661016949153,0,6.04761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",695174.357,10.1557255800792
"1997","1400",5,1,"June 30, 1997","QUÉBEC",4,NA,NA,2,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",695174.357,0.0575395217001654
"1997","0580",5,3,"December 31, 1997",NA,60,NA,NA,1,60,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",358718.75,1.6726195661643
"1997","0140",5,1,"June 30, 1997","CALGARY",6,NA,NA,2,3,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,0.0666857599852751
"1997","1060",2,1,"June 30, 1997","MONTRÉAL",1100,NA,NA,550,2,0,4.64077669902913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",3532106.29,3.11428906631233
"1997","0140",2,2,"September 30, 1997","CALGARY",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,0.0222285866617584
"1997","1700",2,3,"September 30, 1997","SASKATOON",76,NA,NA,38,2,0,4.61111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",231285.444,3.28598283945617
"1997","2410",4,2,"June 30, 1997","VANCOUVER",124,NA,NA,26,4.76923076923077,0.115384615384615,6.57692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,0.625502902441921
"1997","2270",2,1,"March 31, 1997","TORONTO",2166,NA,NA,1083,2,0,5.86326530612245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,4.74750878640915
"1997","2440",2,3,"September 30, 1997","VICTORIA",18,NA,NA,9,2,0,9.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",319103.393,0.564080495377246
"1997","2440",2,2,"March 31, 1997","VICTORIA",2,NA,NA,2,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",319103.393,0.0626756105974718
"1997","2270",2,2,"March 31, 1997","TORONTO",4,NA,NA,2,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,0.00876732924544625
"1997","0140",5,2,"December 31, 1997","CALGARY",18,NA,NA,3,6,0,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,0.200057279955825
"1997","1060",5,1,"June 30, 1997","MONTRÉAL",72,NA,NA,33,2.18181818181818,1.18181818181818,3.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",3532106.29,0.203844375249534
"1997","0610",4,2,"September 30, 1997",NA,26,NA,NA,6,4.33333333333333,0,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,0.395123179392826
"1997","2440",1,2,"March 31, 1997",NA,32,NA,NA,32,1,0,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",319103.393,1.00280976955955
"1997","1700",5,3,"March 31, 1997","SASKATOON",152,NA,NA,4,38,2.25,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",231285.444,6.57196567891233
"1997","0140",4,1,"June 30, 1997","CALGARY",20,NA,NA,4,5,0,14.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,0.222285866617584
"1997","1265",4,3,"June 30, 1997",NA,41,NA,NA,11,3.72727272727273,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,0.526408103007017
"1997","2440",1,3,"September 30, 1997","VICTORIA",7,NA,NA,7,1,0,5.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",319103.393,0.219364637091151
"1997","1265",4,2,"June 30, 1997",NA,11,NA,NA,2,5.5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,0.141231442270175
"1997","2440",1,1,"June 30, 1997","VICTORIA",599,NA,NA,599,1,0,6.01024590163934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",319103.393,18.7713453739428
"1997","1490",4,3,"June 30, 1997","REGINA",3,NA,NA,1,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",199684.114,0.15023728928181
"1997","1265",5,1,"June 30, 1997",NA,9,NA,NA,2,4.5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,0.115552998221052
"1997","2410",5,2,"December 31, 1997","VANCOUVER",616,NA,NA,16,38.5,4.375,9.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,3.10733699922761
"1997","0340",4,1,"September 30, 1997","EDMONTON",30,NA,NA,9,3.33333333333333,0,10.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",915045.897,0.327852407167288
"1997","0610",2,1,"June 30, 1997",NA,96,NA,NA,48,2,0,6.45652173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,1.4589163546812
"1997","1265",5,3,"March 31, 1997",NA,155,NA,NA,12,12.9166666666667,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,1.99007941380701
"1997","2410",2,3,"September 30, 1997","VANCOUVER",372,NA,NA,186,2,0,6.64044943820225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,1.87650870732576
"1997","0610",4,3,"December 31, 1997","HAMILTON",539,NA,NA,100,5.39,0,7.3956043956044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,8.19120744972051
"1997","0610",5,2,"March 31, 1997",NA,60,NA,NA,1,60,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",658022.646,0.911822721675752
"1997","2270",1,3,"June 30, 1997","TORONTO",29,NA,NA,29,1,0,6.51724137931035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,0.0635631370294853
"1997","1700",2,1,"June 30, 1997","SASKATOON",32,NA,NA,16,2,0,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",231285.444,1.38357172187628
"1997","0140",4,2,"June 30, 1997","CALGARY",8,NA,NA,2,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,0.0889143466470334
"1997","0340",1,1,"June 30, 1997","EDMONTON",3348,NA,NA,3348,1,0,4.15880893300248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",915045.897,36.5883286398693
"1997","2440",2,1,"December 31, 1997","VICTORIA",100,NA,NA,63,1.58730158730159,0,7.22448979591837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",319103.393,3.13378052987359
"1997","1265",5,2,"March 31, 1997",NA,54,NA,NA,5,10.8,0,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,0.693317989326315
"1997","2270",4,3,"March 31, 1997","TORONTO",2464,NA,NA,361,6.82548476454294,0.941828254847645,6.35227272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,5.40067481519489
"1997","2410",5,4,"September 30, 1997","VANCOUVER",29,NA,NA,1,29,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,0.146286969119482
"1997","0340",2,2,"December 31, 1997","EDMONTON",4,NA,NA,2,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",915045.897,0.0437136542889717
"1997","1490",1,1,"September 30, 1997","REGINA",337,NA,NA,337,1,0,5.44043321299639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",199684.114,16.87665549599
"1997","1700",1,1,"June 30, 1997","SASKATOON",661,NA,NA,661,1,0,4.96747967479675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",231285.444,28.5794033800069
"1997","2680",2,3,"September 30, 1997","WINNIPEG",98,NA,NA,49,2,0,4.86111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",684487.557,1.43172799852664
"1997","2270",4,2,"March 31, 1997","TORONTO",35,NA,NA,10,3.5,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,0.0767141308976547
"1997","1265",2,1,"March 31, 1997",NA,156,NA,NA,78,2,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,2.00291863583158
"1997","0140",4,3,"September 30, 1997","CALGARY",631,NA,NA,145,4.35172413793103,0,9.08391608391608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,7.01311909178476
"1997","1265",2,2,"September 30, 1997",NA,7,NA,NA,4,1.75,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",778863.3907,0.0898745541719297
"1997","2680",2,1,"March 31, 1997","WINNIPEG",4,NA,NA,2,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",684487.557,0.0584378774908833
"1997","1400",5,3,"September 30, 1997","QUÉBEC",244,NA,NA,14,17.4285714285714,0,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",695174.357,3.50991082371009
"1997","2680",1,3,"March 31, 1997","WINNIPEG",12,NA,NA,12,1,0,5.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",684487.557,0.17531363247265
"1997","0340",1,3,"March 31, 1997","EDMONTON",19,NA,NA,19,1,0,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",915045.897,0.207639857872616
"1997","1060",4,3,"September 30, 1997","MONTRÉAL",273,NA,NA,62,4.40322580645161,1.2741935483871,9.02380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",3532106.29,0.77290992282115
"1997","2270",1,1,"March 31, 1997","TORONTO",12263,NA,NA,12263,1,0,5.95727624257286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,26.8784396342268
"1997","1700",2,2,"September 30, 1997","SASKATOON",8,NA,NA,4,2,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",231285.444,0.34589293046907
"1997","2410",1,1,"June 30, 1997","VANCOUVER",4863,NA,NA,4863,1,0,5.6730112249878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",1982404.87,24.5308114078634
"1997","0140",2,3,"September 30, 1997","CALGARY",218,NA,NA,109,2,0,9.39622641509434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",899742.314,2.42291594613166
"1997","2270",2,3,"June 30, 1997","TORONTO",2,NA,NA,1,2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997-4","4",4562392.82,0.00438366462272313
