"","reference_period_qq","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"223","2006-4","0140","December 31, 2006","CALGARY",543,1136,0.477992957746479,0.00264084507042254,2006,4,"1151604.22",4.71516160300281
"224","2006-4","0610","December 31, 2006","HAMILTON",111,217,0.511520737327189,0,2006,4,"720910",1.53972063086932
"225","2006-4","1265","December 31, 2006","OTTAWA",238,396,0.601010101010101,0.0303030303030303,2006,4,"896678",2.65424154490241
"226","2007-1","0140","March 31, 2007","CALGARY",506,1064,0.475563909774436,0,2007,1,"1159448.3399999999",4.36414441716308
"227","2007-1","0610","March 31, 2007","HAMILTON",135,217,0.622119815668203,0,2007,1,"721701.75",1.87057880904404
"228","2007-1","1265","March 31, 2007","OTTAWA",231,296,0.780405405405405,0.0405405405405405,2007,1,"898783.410189328",2.57014089691909
"229","2007-2","0140","June 30, 2007","CALGARY",503,1394,0.360832137733142,0,2007,2,"1167359.91",4.308868205008
"230","2007-2","0610","June 30, 2007","HAMILTON",109,223,0.488789237668161,0.0269058295964126,2007,2,"722633.75",1.5083712876682
"231","2007-2","1265","June 30, 2007","OTTAWA",319,361,0.883656509695291,0.0609418282548476,2007,2,"901363.735841136",3.53908180810397
"232","2007-3","0140","September 30, 2007","CALGARY",515,1155,0.445887445887446,0,2007,3,"1175303.1300000001",4.38184828113237
"233","2007-3","0610","September 30, 2007","HAMILTON",104,229,0.454148471615721,0.0262008733624454,2007,3,"723994.125",1.4364757448826
"234","2007-3","1265","September 30, 2007","OTTAWA",391,405,0.965432098765432,0.054320987654321,2007,3,"904324.9435723771",4.3236670931073
"235","2007-4","0140","December 31, 2007","CALGARY",560,1410,0.397163120567376,0.00212765957446809,2007,4,"1183363.8800000001",4.73227220692252
"236","2007-4","0610","December 31, 2007","HAMILTON",125,251,0.49800796812749,0.0239043824701195,2007,4,"725091.375",1.72392065758609
"237","2007-4","1265","December 31, 2007","OTTAWA",399,389,1.02570694087404,0.0668380462724936,2007,4,"907573",4.39634056984948
"238","2008-1","0140","March 31, 2008","CALGARY",797,1357,0.587324981577008,0.0250552689756817,2008,1,"1191506.3800000001",6.68901160227107
"239","2008-1","0610","March 31, 2008","HAMILTON",98,194,0.505154639175258,0,2008,1,"726213.625",1.34946517975341
"240","2008-1","1265","March 31, 2008","OTTAWA",309,311,0.993569131832797,0.0771704180064309,2008,1,"911018.511662622",3.3918081361055
"241","2008-2","0140","June 30, 2008","CALGARY",753,1283,0.586905689789556,0.00623538581449727,2008,2,"1199730.6300000001",6.27640889688713
"242","2008-2","0610","June 30, 2008","HAMILTON",117,242,0.483471074380165,0,2008,2,"727360.875",1.60855503810265
"243","2008-2","1265","June 30, 2008","OTTAWA",274,391,0.70076726342711,0.061381074168798,2008,2,"914590.644785529",2.99587582228389
"244","2008-3","0140","September 30, 2008","CALGARY",884,1251,0.706634692246203,0.00639488409272582,2008,3,"1210335.22",7.3037616801732
"245","2008-3","0610","September 30, 2008","HAMILTON",121,289,0.418685121107266,0,2008,3,"728309.375",1.66138188184108
"246","2008-3","1265","September 30, 2008","OTTAWA",239,344,0.694767441860465,0.0901162790697674,2008,3,"918223.205515671",2.60285297261441
"247","2008-4","0140","December 31, 2008","CALGARY",1008,1292,0.780185758513932,0.00619195046439629,2008,4,"1217803.5299999998",8.27719722572984
"248","2008-4","0610","December 31, 2008","HAMILTON",127,239,0.531380753138075,0,2008,4,"729596.125",1.74068906958627
"249","2008-4","1265","December 31, 2008","OTTAWA",287,448,0.640625,0.0691964285714286,2008,4,"921850",3.11330476758692
"250","2009-1","0140","March 31, 2009","CALGARY",1114,1209,0.921422663358147,0.00909842845326716,2009,1,"1224434.16",9.09808004703168
"251","2009-1","0610","March 31, 2009","HAMILTON",129,222,0.581081081081081,0,2009,1,"730997.375",1.76471221938382
"252","2009-1","1265","March 31, 2009","OTTAWA",297,323,0.919504643962848,0.145510835913313,2009,1,"925428.8556601809",3.20932287969481
"253","2009-2","0140","June 30, 2009","CALGARY",1084,1166,0.92967409948542,0.00600343053173242,2009,2,"1230227.09",8.81138131985047
"254","2009-2","0610","June 30, 2009","HAMILTON",113,214,0.52803738317757,0,2009,2,"732513.125",1.54263447497954
"255","2009-2","1265","June 30, 2009","OTTAWA",293,413,0.709443099273608,0.113801452784504,2009,2,"929013.6850167441",3.15388249630272
"256","2009-3","0140","September 30, 2009","CALGARY",908,514,1.76653696498054,0.0291828793774319,2009,3,"1232526.72",7.36698024688665
"257","2009-3","0610","September 30, 2009","HAMILTON",93,62,1.5,0,2009,3,"734654.625",1.26590096672977
"258","2009-3","1265","September 30, 2009","OTTAWA",286,120,2.38333333333333,0.391666666666667,2009,3,"932682.421864935",3.06642425433656
"259","2009-4","0140","December 31, 2009","CALGARY",898,490,1.83265306122449,0.0469387755102041,2009,4,"1237706.53",7.25535478915184
"260","2009-4","0610","December 31, 2009","HAMILTON",86,61,1.40983606557377,0,2009,4,"736194.875",1.1681689579814
"261","2009-4","1265","December 31, 2009","OTTAWA",287,113,2.53982300884956,0.336283185840708,2009,4,"936513",3.06455970178737
"262","2010-1","0140","March 31, 2010","CALGARY",920,488,1.88524590163934,0.0737704918032787,2010,1,"1243110.9100000001",7.40078775432837
"263","2010-1","0610","March 31, 2010","HAMILTON",120,84,1.42857142857143,0,2010,1,"737645.125",1.62679852320586
"264","2010-1","1265","March 31, 2010","OTTAWA",273,114,2.39473684210526,0.333333333333333,2010,1,"940548.3625716519",2.90256206765979
"265","2010-2","0140","June 30, 2010","CALGARY",1059,451,2.34811529933481,0.0753880266075388,2010,2,"1248739.8399999999",8.48054947938556
"266","2010-2","0610","June 30, 2010","HAMILTON",90,64,1.40625,0,2010,2,"739005.375",1.2178531177801
"267","2010-2","1265","June 30, 2010","OTTAWA",272,103,2.64077669902913,0.213592233009709,2010,2,"944691.490147491",2.87924685293326
"268","2010-3","0140","September 30, 2010","CALGARY",1181,455,2.5956043956044,0.6,2010,3,"1253132.41",9.42438317432074
"269","2010-3","0610","September 30, 2010","HAMILTON",79,53,1.49056603773585,0,2010,3,"739950.469",1.06763902868747
"270","2010-3","1265","September 30, 2010","OTTAWA",238,109,2.18348623853211,0.0825688073394495,2010,3,"948810.372649585",2.50840428035559
"271","2010-4","0140","December 31, 2010","CALGARY",1130,503,2.24652087475149,0.532803180914513,2010,4,"1259794.84",8.96971446557123
"272","2010-4","0610","December 31, 2010","HAMILTON",73,46,1.58695652173913,0,2010,4,"741260.781",0.984808610830849
"273","2010-4","1265","December 31, 2010","OTTAWA",275,121,2.27272727272727,0.0743801652892562,2010,4,"952773",2.88631184972706
"274","2011-1","0140","March 31, 2011","CALGARY",1079,443,2.43566591422122,0.607223476297968,2011,1,"1267266.22",8.51439092253244
"275","2011-1","0610","March 31, 2011","HAMILTON",47,41,1.14634146341463,0,2011,1,"742611.1560000001",0.632901884388066
"276","2011-1","1265","March 31, 2011","OTTAWA",351,151,2.32450331125828,0.0596026490066225,2011,1,"956480.9596782071",3.66970190518051
"277","2011-2","0140","June 30, 2011","CALGARY",1007,467,2.15631691648822,0.518201284796574,2011,2,"1275546.53",7.89465516401036
"278","2011-2","0610","June 30, 2011","HAMILTON",44,39,1.12820512820513,0,2011,2,"744001.5939999999",0.591396582411086
"279","2011-2","1265","June 30, 2011","OTTAWA",309,151,2.04635761589404,0.0596026490066225,2011,2,"959970.229393287",3.21884981990839
"280","2011-3","0140","September 30, 2011","CALGARY",1071,543,1.97237569060773,0.453038674033149,2011,3,"1285402.34",8.33202155210018
"281","2011-3","0610","September 30, 2011","HAMILTON",48,44,1.09090909090909,0,2011,3,"745680.6880000001",0.64370716276348
"282","2011-3","1265","September 30, 2011","OTTAWA",319,118,2.70338983050847,0.186440677966102,2011,3,"963310.384411724",3.31149757297392
"283","2011-4","0140","December 31, 2011","CALGARY",954,617,1.54619124797407,0.366288492706645,2011,4,"1294993.91",7.36683001080677
"284","2011-4","0610","December 31, 2011","HAMILTON",75,37,2.02702702702703,0,2011,4,"747051.8130000001",1.00394642908122
"285","2011-4","1265","December 31, 2011","OTTAWA",312,158,1.9746835443038,0.329113924050633,2011,4,"966571",3.22790565824963
"286","2012-1","0140","March 31, 2012","CALGARY",1029,575,1.7895652173913,0.413913043478261,2012,1,"1305087.78",7.88452712353187
"287","2012-1","0610","March 31, 2012","HAMILTON",73,41,1.78048780487805,0,2012,1,"748363.563",0.975461708843246
"288","2012-1","1265","March 31, 2012","OTTAWA",372,158,2.35443037974684,0.316455696202532,2012,1,"969798.204965517",3.83584954163972
"289","2012-2","0140","June 30, 2012","CALGARY",915,551,1.66061705989111,0.441016333938294,2012,2,"1315683.97",6.95455763590401
"290","2012-2","0610","June 30, 2012","HAMILTON",70,58,1.20689655172414,0,2012,2,"749615.9380000001",0.933811522027697
"291","2012-2","1265","June 30, 2012","OTTAWA",305,184,1.65760869565217,1.20108695652174,2012,2,"972944.342279357",3.13481446724346
"292","2012-3","0140","September 30, 2012","CALGARY",848,565,1.50088495575221,0.348672566371681,2012,3,"1328390.13",6.3836668223363
"293","2012-3","0610","September 30, 2012","HAMILTON",65,53,1.22641509433962,0,2012,3,"750706.4380000001",0.865851106501367
"294","2012-3","1265","September 30, 2012","OTTAWA",337,203,1.66009852216749,1.17241379310345,2012,3,"975938.308453518",3.45308711709466
"295","2012-4","0140","December 31, 2012","CALGARY",864,542,1.59409594095941,0.300738007380074,2012,4,"1339347.8800000001",6.45090056811827
"296","2012-4","0610","December 31, 2012","HAMILTON",69,59,1.16949152542373,0,2012,4,"751881.0630000001",0.917698335487936
"297","2012-4","1265","December 31, 2012","OTTAWA",433,186,2.32795698924731,1.2258064516129,2012,4,"978709",4.42419554739969
"298","2013-1","0140","March 31, 2013","CALGARY",909,490,1.85510204081633,0.33265306122449,2013,1,"1350164.8800000001",6.73251106931473
"299","2013-1","0610","March 31, 2013","HAMILTON",84,67,1.25373134328358,0.313432835820896,2013,1,"753037.3130000001",1.11548257370349
"300","2013-1","1265","March 31, 2013","OTTAWA",418,176,2.375,1.32386363636364,2013,1,"981215.42358472",4.26002272235898
"301","2013-2","0140","June 30, 2013","CALGARY",853,491,1.73727087576375,0.203665987780041,2013,2,"1360841.1300000001",6.26818209117474
"302","2013-2","0610","June 30, 2013","HAMILTON",80,72,1.11111111111111,0.291666666666667,2013,2,"754175.1880000001",1.06076149511299
"303","2013-2","1265","June 30, 2013","OTTAWA",493,184,2.67934782608696,1.66304347826087,2013,2,"983537.026489281",5.01252100045237
"304","2013-3","0140","September 30, 2013","CALGARY",654,479,1.36534446764092,0.15866388308977,2013,3,"1373362.25",4.76203565373957
"305","2013-3","0610","September 30, 2013","HAMILTON",74,59,1.25423728813559,0,2013,3,"755268.594",0.979783888643991
"306","2013-3","1265","September 30, 2013","OTTAWA",408,177,2.30508474576271,1.29943502824859,2013,3,"985783.3661492",4.13884037822412
"307","2013-4","0140","December 31, 2013","CALGARY",515,456,1.12938596491228,0.0921052631578947,2013,4,"1382962.75",3.72388916476601
"308","2013-4","0610","December 31, 2013","HAMILTON",64,58,1.10344827586207,0,2013,4,"756380.1560000001",0.846135365825224
"309","2013-4","1265","December 31, 2013","OTTAWA",426,156,2.73076923076923,1.33974358974359,2013,4,"988064",4.31146160572594
"310","2014-1","0140","March 31, 2014","CALGARY",506,466,1.08583690987124,0.0836909871244635,2014,1,"1391628.25",3.6360285155177
"311","2014-1","0610","March 31, 2014","HAMILTON",91,85,1.07058823529412,0,2014,1,"757483.7810000001",1.20134585429493
"312","2014-1","1265","March 31, 2014","OTTAWA",338,180,1.87777777777778,0.466666666666667,2014,1,"990453.6944455979",3.41257750761578
"313","2014-2","0140","June 30, 2014","CALGARY",473,423,1.11820330969267,0.0354609929078014,2014,2,"1399358.75",3.38011964408698
"314","2014-2","0610","June 30, 2014","HAMILTON",131,103,1.27184466019417,0.0970873786407767,2014,2,"758579.469",1.72691201585895
"315","2014-2","1265","June 30, 2014","OTTAWA",296,149,1.98657718120805,0.348993288590604,2014,2,"992888.051763518",2.98120215541178
"316","2014-3","0140","September 30, 2014","CALGARY",399,365,1.09315068493151,0.0191780821917808,2014,3,"1404290.5",2.8412924533777
"317","2014-3","0610","September 30, 2014","HAMILTON",81,70,1.15714285714286,0,2014,3,"759123.625",1.06701988098447
"318","2014-3","1265","September 30, 2014","OTTAWA",430,152,2.82894736842105,1.03947368421053,2014,3,"995267.8831996779",4.32044484965793
"319","2014-4","0140","December 31, 2014","CALGARY",451,417,1.08153477218225,0.00959232613908873,2014,4,"1410896.5",3.1965491444624
"320","2014-4","0610","December 31, 2014","HAMILTON",92,78,1.17948717948718,0.0128205128205128,2014,4,"760420.875",1.20985631805545
"321","2014-4","1265","December 31, 2014","OTTAWA",555,167,3.32335329341317,1.40718562874252,2014,4,"997494",5.56394324176386
"322","2015-1","0140","March 31, 2015","CALGARY",554,448,1.23660714285714,0.0334821428571429,2015,1,"1417313",3.90880490054067
"323","2015-1","0610","March 31, 2015","HAMILTON",127,78,1.62820512820513,0.192307692307692,2015,1,"761927.625",1.66682498222846
"324","2015-1","1265","March 31, 2015","OTTAWA",640,167,3.83233532934132,1.62874251497006,2015,1,"999523.673632883",6.40304994151711
"325","2015-2","0140","June 30, 2015","CALGARY",560,436,1.28440366972477,0.0642201834862385,2015,2,"1423540",3.93385503744187
"326","2015-2","0610","June 30, 2015","HAMILTON",206,104,1.98076923076923,0.115384615384615,2015,2,"763643.875",2.69759251326412
"327","2015-2","1265","June 30, 2015","OTTAWA",644,185,3.48108108108108,1.48648648648649,2015,2,"1001540.0164566401",6.43009754396449
"328","2015-3","0140","September 30, 2015","CALGARY",607,410,1.48048780487805,0.141463414634146,2015,3,"1429724.69",4.24557262139748
"329","2015-3","0610","September 30, 2015","HAMILTON",325,127,2.55905511811024,0.125984251968504,2015,3,"765954.7810000001",4.2430703229725
"330","2015-3","1265","September 30, 2015","OTTAWA",847,241,3.51452282157676,1.40663900414938,2015,3,"1003782.60105208",8.43808210176433
"331","2015-4","0140","December 31, 2015","CALGARY",807,503,1.60437375745527,0.165009940357853,2015,4,"1435513.8099999998",5.62168050476644
"332","2015-4","0610","December 31, 2015","HAMILTON",287,158,1.81645569620253,0.00632911392405063,2015,4,"767935.969",3.73729075841739
"333","2015-4","1265","December 31, 2015","OTTAWA",897,236,3.80084745762712,1.27966101694915,2015,4,"1006491",8.91215122638951
"334","2016-1","0140","March 31, 2016","CALGARY",957,527,1.81593927893738,0.153700189753321,2016,1,"1441054.56",6.64096992968816
"335","2016-1","0610","March 31, 2016","HAMILTON",321,185,1.73513513513514,0.00540540540540541,2016,1,"769972.5939999999",4.16897955201767
"336","2016-1","1265","March 31, 2016","OTTAWA",965,288,3.35069444444444,1.16319444444444,2016,1,"1009856.4078978599",9.55581399942558
"337","2016-2","0140","June 30, 2016","CALGARY",1092,541,2.0184842883549,0.243992606284658,2016,2,"1446346.94",7.550055728676
"338","2016-2","0610","June 30, 2016","HAMILTON",301,153,1.96732026143791,0.0065359477124183,2016,2,"772064.656",3.89863721465317
"339","2016-2","1265","June 30, 2016","OTTAWA",889,263,3.38022813688213,1.28897338403042,2016,2,"1013876.50740989",8.76832625573989
"340","2016-3","0140","September 30, 2016","CALGARY",1276,539,2.36734693877551,0.352504638218924,2016,3,"1449986.25",8.80008344906719
"341","2016-3","0610","September 30, 2016","HAMILTON",297,132,2.25,0.00757575757575758,2016,3,"774498.875",3.83473765536457
"342","2016-3","1265","September 30, 2016","OTTAWA",866,271,3.19557195571956,1.27675276752768,2016,3,"1018500.60321697",8.50269501328432
"343","2016-4","0140","December 31, 2016","CALGARY",1510,617,2.44732576985413,0.470016207455429,2016,4,"1455343.75",10.3755556032724
"344","2016-4","0610","December 31, 2016","HAMILTON",364,160,2.275,0.00625,2016,4,"776587.125",4.6871753121068
"345","2016-4","1265","December 31, 2016","OTTAWA",838,274,3.05839416058394,1.31021897810219,2016,4,"1023678",8.18616791608299
"346","2017-1","0140","March 31, 2017","CALGARY",2013,722,2.78808864265928,0.523545706371191,2017,1,"1461014.75",13.7780949850096
"347","2017-1","0610","March 31, 2017","HAMILTON",344,142,2.42253521126761,0.0352112676056338,2017,1,"778616.125",4.41809498872118
"348","2017-1","1265","March 31, 2017","OTTAWA",704,257,2.73929961089494,1.24902723735409,2017,1,"1029335.19477565",6.83936587005986
"349","2017-2","0140","June 30, 2017","CALGARY",1917,685,2.7985401459854,0.605839416058394,2017,2,"1466999.25",13.0674913432982
"350","2017-2","0610","June 30, 2017","HAMILTON",346,163,2.12269938650307,0.049079754601227,2017,2,"780585.875",4.43256803743726
"351","2017-2","1265","June 30, 2017","OTTAWA",672,238,2.82352941176471,1.33193277310924,2017,2,"1035307.45390377",6.49082547861634
"352","2017-3","0140","September 30, 2017","CALGARY",1782,657,2.71232876712329,0.636225266362253,2017,3,"1473189.4400000002",12.0962040021139
"353","2017-3","0610","September 30, 2017","HAMILTON",267,127,2.10236220472441,0.062992125984252,2017,3,"781949.1880000001",3.41454411741137
"354","2017-3","1265","September 30, 2017","OTTAWA",636,225,2.82666666666667,1.49777777777778,2017,3,"1041407.2360800101",6.10712099902422
"355","2017-4","0140","December 31, 2017","CALGARY",2030,728,2.78846153846154,0.616758241758242,2017,4,"1479844.0599999998",13.7176615757744
"356","2017-4","0610","December 31, 2017","HAMILTON",290,83,3.49397590361446,0.0843373493975904,2017,4,"784019.313",3.69888847368228
"357","2017-4","1265","December 31, 2017","OTTAWA",684,250,2.736,1.3,2017,4,"1047446.9999999999",6.5301633400067
