reference_period,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2013,Quebec,1400,G0A,365.0,259,,365.0,1.0,0.03,0.67
2013,Quebec,1400,G0R,60.0,35,,60.0,2.0,0.17,1.0
2013,Quebec,1400,G1N,5.0,2,,5.0,3.0,1.5,9.0
2013,Quebec,1400,G3J,67.0,23,,67.0,3.0,1.26,3.86
2013,Quebec,1400,G6X,39.0,2,,39.0,20.0,0.0,1.0
2013,Quebec,1400,G6Z,84.0,47,,84.0,2.0,0.13,0.37
2013,Quebec,1400,G7A,125.0,58,,125.0,2.0,0.19,2.33
2013,Quebec,1400,G1E,315.0,50,,315.0,6.0,1.4,1.33
2013,Quebec,1400,G2K,200.0,23,,200.0,9.0,2.83,2.13
2013,Quebec,1400,G6W,73.0,13,,73.0,6.0,0.54,0.62
2014,Quebec,1400,G2J,3.0,2,,3.0,2.0,0.0,8.5
2014,Quebec,1400,G1K,13.0,4,,13.0,3.0,2.5,9.25
2014,Quebec,1400,G3B,58.0,32,,58.0,2.0,0.13,2.53
2014,Quebec,1400,G1L,18.0,3,,18.0,6.0,2.0,0.0
2014,Quebec,1400,G6C,17.0,15,,17.0,1.0,0.27,0.57
2014,Quebec,1400,G1G,38.0,3,,38.0,13.0,3.33,-0.33
2014,Quebec,1400,G1J,16.0,3,,16.0,5.0,3.0,0.0
2014,Quebec,1400,G1R,39.0,3,,39.0,13.0,3.67,0.0
2014,Quebec,1400,G1T,17.0,17,,17.0,1.0,0.0,0.62
2014,Quebec,1400,G2N,33.0,17,,33.0,2.0,0.0,0.35
2014,Quebec,1400,G3J,48.0,25,,48.0,2.0,0.6,3.38
2014,Quebec,1400,G6J,28.0,21,,28.0,1.0,0.0,0.44
2014,Quebec,1400,G6V,253.0,85,,253.0,3.0,0.47,1.08
2014,Quebec,1400,G1H,11.0,7,,11.0,2.0,0.29,0.29
2014,Quebec,1400,G6Z,128.0,69,2.0,126.0,2.0,0.23,0.6
2014,Quebec,1400,G0R,41.0,22,1.0,40.0,2.0,0.27,-0.06
2014,Quebec,1400,G2E,56.0,23,,56.0,2.0,0.35,1.5
2014,Quebec,1400,G2A,50.0,14,1.0,49.0,4.0,0.43,1.15
2014,Quebec,1400,nan,31.0,29,,31.0,1.0,0.0,0.42
2014,Quebec,1400,G2B,127.0,19,,127.0,7.0,1.95,0.58
2014,Quebec,1400,G3E,248.0,109,,248.0,2.0,0.11,1.69
2014,Quebec,1400,G0A,294.0,250,3.0,291.0,1.0,0.02,0.91
2014,Quebec,1400,G3C,120.0,92,,120.0,1.0,0.05,0.61
2014,Quebec,1400,G6K,7.0,7,,7.0,1.0,0.0,0.33
2014,Quebec,1400,G1X,215.0,17,,215.0,13.0,1.12,0.87
2014,Quebec,1400,G2G,27.0,11,,27.0,2.0,1.09,3.64
2014,Quebec,1400,G2M,90.0,62,,90.0,1.0,0.16,2.77
2014,Quebec,1400,G2K,231.0,25,,231.0,9.0,2.12,8.05
2014,Quebec,1400,G7A,217.0,43,,217.0,5.0,0.28,1.17
2014,Quebec,1400,G2L,202.0,30,,202.0,7.0,0.53,0.29
2014,Quebec,1400,G6X,2.0,1,,2.0,2.0,2.0,0.0
2014,Quebec,1400,G1B,86.0,52,,86.0,2.0,0.23,0.78
2014,Quebec,1400,G1S,166.0,16,,166.0,10.0,1.13,1.2
2014,Quebec,1400,G1W,94.0,30,1.0,93.0,3.0,0.6,0.33
2014,Quebec,1400,G6W,363.0,17,,363.0,21.0,0.41,0.67
2014,Quebec,1400,G1E,333.0,27,,333.0,12.0,1.3,1.79
2014,Quebec,1400,G3G,79.0,19,,79.0,4.0,0.53,1.24
2014,Quebec,1400,G1C,95.0,27,,95.0,4.0,0.67,0.52
2014,Quebec,1400,G1V,46.0,6,2.0,44.0,8.0,0.5,2.5
2014,Quebec,1400,G3A,166.0,13,,166.0,13.0,0.0,0.69
2014,Quebec,1400,G3K,183.0,82,,183.0,2.0,0.33,0.79
2014,Quebec,1400,G3N,120.0,98,,120.0,1.0,0.1,0.78
2014,Quebec,1400,G1P,34.0,9,1.0,33.0,4.0,1.44,0.33
2014,Quebec,1400,G1Y,6.0,5,,6.0,1.0,0.0,0.0
2015,Quebec,1400,G1L,31.0,3,,31.0,10.0,3.0,1.0
2015,Quebec,1400,G1X,136.0,10,1.0,135.0,14.0,1.6,3.8
2015,Quebec,1400,G3J,94.0,24,,94.0,4.0,1.33,2.27
2015,Quebec,1400,G1C,76.0,16,,76.0,5.0,1.88,4.07
2015,Quebec,1400,G1P,207.0,3,,207.0,69.0,3.67,1.33
2015,Quebec,1400,G3G,40.0,23,1.0,39.0,2.0,0.35,2.2
2015,Quebec,1400,G0R,36.0,18,,36.0,2.0,0.5,2.33
2015,Quebec,1400,G1K,282.0,11,,282.0,26.0,3.36,2.64
2015,Quebec,1400,G1V,453.0,9,,453.0,50.0,4.22,3.25
2015,Quebec,1400,G1W,544.0,22,1.0,543.0,25.0,1.45,1.67
2015,Quebec,1400,G2B,128.0,8,,128.0,16.0,1.63,0.67
2015,Quebec,1400,G3C,90.0,76,1.0,89.0,1.0,0.0,1.26
2015,Quebec,1400,G6X,1.0,1,,1.0,1.0,0.0,0.0
2015,Quebec,1400,G0A,273.0,241,2.0,271.0,1.0,0.04,0.9
2015,Quebec,1400,G1N,47.0,3,,47.0,16.0,2.67,0.33
2015,Quebec,1400,G2J,2.0,1,,2.0,2.0,0.0,27.0
2015,Quebec,1400,G1S,97.0,9,,97.0,11.0,1.67,4.0
2015,Quebec,1400,G2A,58.0,13,,58.0,4.0,1.08,0.85
2015,Quebec,1400,G3N,79.0,67,1.0,78.0,1.0,0.19,1.86
2015,Quebec,1400,G1E,79.0,16,,79.0,5.0,1.31,0.5
2015,Quebec,1400,G1G,12.0,7,,12.0,2.0,0.86,0.29
2015,Quebec,1400,G1H,222.0,12,,222.0,19.0,1.42,0.73
2015,Quebec,1400,G1J,129.0,5,,129.0,26.0,3.2,0.6
2015,Quebec,1400,G1R,87.0,3,,87.0,29.0,3.0,4.0
2015,Quebec,1400,G6C,46.0,31,,46.0,1.0,0.29,1.67
2015,Quebec,1400,G6J,20.0,16,,20.0,1.0,0.0,0.2
2015,Quebec,1400,G2L,73.0,29,,73.0,3.0,0.69,0.14
2015,Quebec,1400,G3E,99.0,57,1.0,98.0,2.0,0.32,1.3
2015,Quebec,1400,G6K,11.0,6,,11.0,2.0,0.33,0.0
2015,Quebec,1400,G2C,208.0,4,,208.0,52.0,2.75,0.0
2015,Quebec,1400,G2M,36.0,28,,36.0,1.0,0.07,1.17
2015,Quebec,1400,nan,75.0,49,,75.0,2.0,0.22,0.79
2015,Quebec,1400,G2G,20.0,8,,20.0,3.0,1.5,0.5
2015,Quebec,1400,G2K,169.0,10,,169.0,17.0,1.9,1.13
2015,Quebec,1400,G6Z,127.0,60,,127.0,2.0,0.52,1.55
2015,Quebec,1400,G1B,58.0,40,,58.0,1.0,0.3,1.84
2015,Quebec,1400,G1M,72.0,1,,72.0,72.0,4.0,0.0
2015,Quebec,1400,G1T,13.0,13,,13.0,1.0,0.0,1.5
2015,Quebec,1400,G1Y,10.0,9,,10.0,1.0,0.0,0.38
2015,Quebec,1400,G2E,24.0,5,,24.0,5.0,0.6,0.0
2015,Quebec,1400,G3A,426.0,17,,426.0,25.0,1.18,2.0
2015,Quebec,1400,G6V,247.0,66,,247.0,4.0,0.59,0.7
2015,Quebec,1400,G6W,79.0,22,,79.0,4.0,0.64,3.55
2015,Quebec,1400,G7A,261.0,95,,261.0,3.0,0.46,0.45
2015,Quebec,1400,G3K,107.0,41,,107.0,3.0,0.17,1.44
2015,Quebec,1400,G2N,26.0,17,1.0,25.0,2.0,0.0,1.25
2015,Quebec,1400,G3B,32.0,32,,32.0,1.0,0.0,1.52
2016,Quebec,1400,G2G,33.0,15,,33.0,2.0,0.67,2.73
2016,Quebec,1400,G6K,9.0,8,,9.0,1.0,0.0,0.5
2016,Quebec,1400,G1E,108.0,12,,108.0,9.0,1.83,1.91
2016,Quebec,1400,G1N,126.0,16,,126.0,8.0,1.81,4.63
2016,Quebec,1400,G2B,29.0,10,,29.0,3.0,0.9,1.1
2016,Quebec,1400,G1C,97.0,10,,97.0,10.0,3.2,0.5
2016,Quebec,1400,G1J,27.0,3,,27.0,9.0,1.0,0.33
2016,Quebec,1400,G3C,135.0,119,2.0,133.0,1.0,0.0,2.17
2016,Quebec,1400,G1M,172.0,4,,172.0,43.0,3.75,2.75
2016,Quebec,1400,G1B,106.0,77,1.0,105.0,1.0,0.1,1.35
2016,Quebec,1400,G2L,117.0,39,,117.0,3.0,0.56,1.33
2016,Quebec,1400,G1V,211.0,6,,211.0,35.0,3.17,1.5
2016,Quebec,1400,G0A,281.0,243,4.0,277.0,1.0,0.04,1.24
2016,Quebec,1400,G1H,325.0,9,,325.0,36.0,2.44,0.78
2016,Quebec,1400,G1W,153.0,30,,153.0,5.0,0.67,2.17
2016,Quebec,1400,G2A,22.0,13,1.0,21.0,2.0,0.15,1.23
2016,Quebec,1400,G2K,234.0,10,,234.0,23.0,2.9,2.75
2016,Quebec,1400,G3K,83.0,48,1.0,82.0,2.0,0.04,1.67
2016,Quebec,1400,G1G,99.0,6,,99.0,17.0,1.83,3.5
2016,Quebec,1400,G6J,36.0,22,,36.0,2.0,0.18,0.82
2016,Quebec,1400,G3A,81.0,17,,81.0,5.0,0.29,1.18
2016,Quebec,1400,G3J,49.0,19,,49.0,3.0,1.11,4.84
2016,Quebec,1400,G1L,17.0,2,,17.0,9.0,3.0,4.0
2016,Quebec,1400,G3N,87.0,76,,87.0,1.0,0.07,1.08
2016,Quebec,1400,G3B,49.0,48,1.0,48.0,1.0,0.0,1.71
2016,Quebec,1400,G6Z,72.0,54,,72.0,1.0,0.06,0.39
2016,Quebec,1400,G2E,37.0,10,,37.0,4.0,0.4,1.1
2016,Quebec,1400,G3E,57.0,29,,57.0,2.0,0.62,0.79
2016,Quebec,1400,G6W,220.0,21,,220.0,10.0,1.48,1.14
2016,Quebec,1400,nan,42.0,29,2.0,40.0,1.0,0.31,1.21
2016,Quebec,1400,G1T,20.0,17,1.0,19.0,1.0,0.0,3.19
2016,Quebec,1400,G1X,71.0,6,1.0,70.0,12.0,0.67,0.17
2016,Quebec,1400,G1K,170.0,8,,170.0,21.0,3.0,3.0
2016,Quebec,1400,G1P,14.0,3,,14.0,5.0,1.67,2.33
2016,Quebec,1400,G6V,476.0,41,,476.0,12.0,1.29,0.78
2016,Quebec,1400,G1S,130.0,9,,130.0,14.0,2.0,2.78
2016,Quebec,1400,G2N,11.0,7,,11.0,2.0,0.29,0.29
2016,Quebec,1400,G1Y,4.0,4,,4.0,1.0,0.0,4.5
2016,Quebec,1400,G2C,119.0,4,1.0,118.0,30.0,2.25,4.0
2016,Quebec,1400,G6C,194.0,53,,194.0,4.0,0.98,1.11
2016,Quebec,1400,G2J,1.0,1,,1.0,1.0,0.0,9.0
2016,Quebec,1400,G2M,63.0,35,,63.0,2.0,0.14,0.94
2016,Quebec,1400,G3G,79.0,25,1.0,78.0,3.0,0.2,2.12
2016,Quebec,1400,G7A,274.0,82,,274.0,3.0,0.44,1.9
2016,Quebec,1400,G0R,26.0,15,,26.0,2.0,0.13,1.93
2017,Quebec,1400,G1L,17.0,2,,17.0,9.0,3.5,18.0
2017,Quebec,1400,G1Y,70.0,3,,70.0,23.0,2.33,7.67
2017,Quebec,1400,G1B,65.0,50,,65.0,1.0,0.28,4.39
2017,Quebec,1400,G3A,342.0,22,,342.0,16.0,0.95,0.91
2017,Quebec,1400,G6C,214.0,66,,214.0,3.0,0.71,1.77
2017,Quebec,1400,G1T,257.0,9,,257.0,29.0,1.33,4.75
2017,Quebec,1400,G2A,95.0,20,,95.0,5.0,0.7,2.0
2017,Quebec,1400,G2G,51.0,45,,51.0,1.0,0.0,3.16
2017,Quebec,1400,G0R,40.0,31,1.0,39.0,1.0,0.13,2.94
2017,Quebec,1400,G1W,27.0,18,,27.0,2.0,0.0,2.67
2017,Quebec,1400,G0S,12.0,12,,12.0,1.0,0.0,0.58
2017,Quebec,1400,G2E,242.0,7,,242.0,35.0,2.43,3.0
2017,Quebec,1400,G6W,334.0,29,,334.0,12.0,0.97,2.97
2017,Quebec,1400,G6K,11.0,5,,11.0,2.0,0.6,8.0
2017,Quebec,1400,G1K,135.0,9,,135.0,15.0,3.22,4.44
2017,Quebec,1400,G1P,10.0,4,,10.0,3.0,0.0,1.5
2017,Quebec,1400,G2L,41.0,24,,41.0,2.0,0.83,4.88
2017,Quebec,1400,G6V,682.0,43,,682.0,16.0,1.23,3.65
2017,Quebec,1400,G1G,47.0,7,,47.0,7.0,2.0,5.29
2017,Quebec,1400,G0A,399.0,234,,399.0,2.0,0.1,2.37
2017,Quebec,1400,G1H,142.0,2,,142.0,71.0,3.0,4.0
2017,Quebec,1400,G1V,693.0,7,,693.0,99.0,4.14,2.57
2017,Quebec,1400,G2C,159.0,5,,159.0,32.0,2.8,5.0
2017,Quebec,1400,G1X,79.0,6,,79.0,13.0,1.17,7.17
2017,Quebec,1400,G3E,132.0,30,,132.0,4.0,0.6,4.73
2017,Quebec,1400,G3G,18.0,13,,18.0,1.0,0.0,6.38
2017,Quebec,1400,G3K,394.0,47,,394.0,8.0,0.38,1.94
2017,Quebec,1400,G2B,120.0,20,,120.0,6.0,0.5,0.68
2017,Quebec,1400,G2N,8.0,4,,8.0,2.0,0.5,1.0
2017,Quebec,1400,G3C,140.0,122,,140.0,1.0,0.02,3.22
2017,Quebec,1400,G1C,211.0,15,1.0,210.0,14.0,1.2,4.87
2017,Quebec,1400,G1J,39.0,7,,39.0,6.0,0.86,1.0
2017,Quebec,1400,G3J,53.0,15,,53.0,4.0,0.53,4.0
2017,Quebec,1400,G3N,66.0,56,1.0,65.0,1.0,0.07,1.5
2017,Quebec,1400,G1S,7.0,4,,7.0,2.0,0.75,2.75
2017,Quebec,1400,G2K,156.0,7,,156.0,22.0,2.29,7.14
2017,Quebec,1400,G3B,33.0,33,,33.0,1.0,0.0,4.21
2017,Quebec,1400,G6J,33.0,19,,33.0,2.0,0.47,0.68
2017,Quebec,1400,G1E,104.0,9,,104.0,12.0,1.78,3.0
2017,Quebec,1400,G1M,166.0,4,,166.0,42.0,4.25,2.75
2017,Quebec,1400,G1N,128.0,11,,128.0,12.0,2.82,8.18
2017,Quebec,1400,G6Z,109.0,61,,109.0,2.0,0.13,2.36
2017,Quebec,1400,G7A,519.0,122,,519.0,4.0,0.52,2.07
2017,Quebec,1400,G2J,4.0,3,,4.0,1.0,0.0,1.67
2017,Quebec,1400,G2M,36.0,24,,36.0,2.0,0.0,3.04
2018,Quebec,1400,G1M,227.0,2,,227.0,114.0,6.5,1.5
2018,Quebec,1400,G2J,216.0,1,,216.0,216.0,7.0,38.0
2018,Quebec,1400,G3B,33.0,33,,33.0,1.0,0.0,7.39
2018,Quebec,1400,G1L,38.0,3,,38.0,13.0,3.33,4.0
2018,Quebec,1400,G2M,49.0,37,,49.0,1.0,0.0,0.49
2018,Quebec,1400,G6K,11.0,5,,11.0,2.0,0.6,0.4
2018,Quebec,1400,G1N,16.0,7,,16.0,2.0,1.29,2.29
2018,Quebec,1400,G2K,365.0,41,,365.0,9.0,1.27,2.76
2018,Quebec,1400,G2L,31.0,16,,31.0,2.0,0.13,2.31
2018,Quebec,1400,G3G,2.0,2,,2.0,1.0,0.0,0.5
2018,Quebec,1400,G1E,151.0,13,,151.0,12.0,1.69,4.08
2018,Quebec,1400,G1V,282.0,4,,282.0,71.0,4.5,3.75
2018,Quebec,1400,G2A,16.0,10,,16.0,2.0,0.2,3.0
2018,Quebec,1400,G0S,29.0,23,,29.0,1.0,0.17,2.22
2018,Quebec,1400,G3N,79.0,51,1.0,78.0,2.0,0.29,1.18
2018,Quebec,1400,G0R,41.0,33,,41.0,1.0,0.12,2.73
2018,Quebec,1400,G1C,166.0,15,,166.0,11.0,1.53,2.53
2018,Quebec,1400,G3A,135.0,17,1.0,134.0,8.0,0.59,3.0
2018,Quebec,1400,G3E,23.0,9,,23.0,3.0,0.89,1.44
2018,Quebec,1400,G1S,286.0,7,,286.0,41.0,3.86,8.29
2018,Quebec,1400,G3K,136.0,49,,136.0,3.0,0.33,1.35
2018,Quebec,1400,G6V,291.0,43,,291.0,7.0,0.93,5.6
2018,Quebec,1400,G6X,4.0,1,,4.0,4.0,3.0,1.0
2018,Quebec,1400,G1B,92.0,47,,92.0,2.0,0.19,2.28
2018,Quebec,1400,G6J,19.0,13,,19.0,1.0,0.23,1.08
2018,Quebec,1400,G6W,200.0,25,,200.0,8.0,0.52,2.08
2018,Quebec,1400,G1T,13.0,13,,13.0,1.0,0.0,1.54
2018,Quebec,1400,G1W,123.0,21,,123.0,6.0,0.38,2.0
2018,Quebec,1400,G1Y,431.0,2,,431.0,216.0,5.0,14.5
2018,Quebec,1400,G1J,94.0,7,,94.0,13.0,2.57,7.71
2018,Quebec,1400,G2G,54.0,32,,54.0,2.0,0.28,0.56
2018,Quebec,1400,G2N,20.0,12,,20.0,2.0,0.0,1.0
2018,Quebec,1400,G3C,133.0,95,1.0,132.0,1.0,0.0,5.99
2018,Quebec,1400,G6Z,88.0,44,,88.0,2.0,0.09,1.64
2018,Quebec,1400,G0A,302.0,245,4.0,298.0,1.0,0.03,3.03
2018,Quebec,1400,G1H,4.0,3,,4.0,1.0,0.0,2.33
2018,Quebec,1400,G1G,30.0,2,,30.0,15.0,3.0,0.0
2018,Quebec,1400,G1K,11.0,5,,11.0,2.0,1.8,0.6
2018,Quebec,1400,G2E,126.0,4,,126.0,32.0,4.0,7.75
2018,Quebec,1400,G7A,311.0,90,,311.0,3.0,0.33,0.97
2018,Quebec,1400,G1P,13.0,5,,13.0,3.0,0.6,3.0
2018,Quebec,1400,G1X,153.0,15,,153.0,10.0,0.8,2.8
2018,Quebec,1400,G2C,150.0,3,,150.0,50.0,3.33,17.67
2018,Quebec,1400,G6C,149.0,50,,149.0,3.0,0.74,1.68
2018,Quebec,1400,G3J,22.0,8,,22.0,3.0,0.88,0.63
2018,Quebec,1400,G2B,190.0,19,,190.0,10.0,0.74,2.05
2019,Quebec,1400,G0S,16.0,16,,16.0,1.0,0.0,4.0
2019,Quebec,1400,G1B,76.0,55,1.0,75.0,1.0,0.0,2.58
2019,Quebec,1400,G0A,241.0,202,1.0,240.0,1.0,0.03,2.01
2019,Quebec,1400,G1E,70.0,15,,70.0,5.0,1.67,3.73
2019,Quebec,1400,G1J,209.0,8,,209.0,26.0,2.63,7.88
2019,Quebec,1400,G2C,7.0,1,,7.0,7.0,0.0,25.0
2019,Quebec,1400,G3K,111.0,42,,111.0,3.0,0.31,2.52
2019,Quebec,1400,G3N,117.0,75,1.0,116.0,2.0,0.16,1.47
2019,Quebec,1400,G6Z,47.0,33,,47.0,1.0,0.06,1.73
2019,Quebec,1400,G1T,24.0,18,,24.0,1.0,0.0,7.94
2019,Quebec,1400,G2L,369.0,28,1.0,368.0,13.0,0.29,2.93
2019,Quebec,1400,G3A,20.0,19,1.0,19.0,1.0,0.0,2.11
2019,Quebec,1400,G1W,156.0,20,,156.0,8.0,1.0,3.0
2019,Quebec,1400,G2K,314.0,22,,314.0,14.0,1.32,6.77
2019,Quebec,1400,G6W,216.0,39,1.0,215.0,6.0,0.56,2.05
2019,Quebec,1400,G3B,47.0,47,,47.0,1.0,0.0,8.32
2019,Quebec,1400,G6V,391.0,47,1.0,390.0,8.0,1.28,2.89
2019,Quebec,1400,G1G,8.0,6,,8.0,1.0,0.0,2.5
2019,Quebec,1400,G1R,160.0,2,,160.0,80.0,8.0,44.0
2019,Quebec,1400,G0R,49.0,34,,49.0,1.0,0.18,2.5
2019,Quebec,1400,G1M,233.0,5,,233.0,47.0,4.6,0.8
2019,Quebec,1400,G1V,322.0,9,,322.0,36.0,4.11,7.33
2019,Quebec,1400,G3E,16.0,5,,16.0,3.0,1.0,0.2
2019,Quebec,1400,G3G,10.0,6,,10.0,2.0,0.0,2.83
2019,Quebec,1400,G3J,162.0,10,,162.0,16.0,0.7,2.9
2019,Quebec,1400,G2G,45.0,18,,45.0,3.0,0.11,0.61
2019,Quebec,1400,G6K,11.0,4,,11.0,3.0,0.0,0.25
2019,Quebec,1400,G1Y,6.0,5,,6.0,1.0,0.0,2.4
2019,Quebec,1400,G1H,9.0,6,1.0,8.0,2.0,0.0,0.83
2019,Quebec,1400,G1P,11.0,4,,11.0,3.0,0.75,3.75
2019,Quebec,1400,G7A,280.0,61,1.0,279.0,5.0,0.54,2.05
2019,Quebec,1400,G2J,609.0,6,,609.0,102.0,4.67,3.0
2019,Quebec,1400,G2B,152.0,8,,152.0,19.0,1.63,4.0
2019,Quebec,1400,G1N,29.0,8,,29.0,4.0,2.13,3.13
2019,Quebec,1400,G1X,33.0,26,,33.0,1.0,0.15,1.58
2019,Quebec,1400,G2N,22.0,14,,22.0,2.0,0.29,5.0
2019,Quebec,1400,G3C,81.0,61,1.0,80.0,1.0,0.07,9.82
2019,Quebec,1400,G6C,144.0,40,,144.0,4.0,0.58,1.95
2019,Quebec,1400,G1C,553.0,28,,553.0,20.0,1.68,1.93
2019,Quebec,1400,G1K,247.0,11,,247.0,22.0,2.64,2.0
2019,Quebec,1400,G2E,33.0,11,,33.0,3.0,0.45,2.36
2019,Quebec,1400,G6J,103.0,36,,103.0,3.0,0.89,3.42
2019,Quebec,1400,G2A,172.0,9,,172.0,19.0,2.0,7.0
2019,Quebec,1400,G2M,77.0,46,,77.0,2.0,0.22,0.98
2019,Quebec,1400,G1L,39.0,7,,39.0,6.0,2.57,11.57
2019,Quebec,1400,G1S,156.0,10,,156.0,16.0,1.3,7.8
2020,Quebec,1400,,6705.0,1323,13.0,6692.0,5.0,0.4,4.64
2020,Quebec,1400,nan,8.0,3,,8.0,3.0,0.0,52.67
2021,Quebec,1400,,9132.0,1751,49.0,9083.0,5.0,0.41,1.93
2021,Quebec,1400,nan,257.0,4,,257.0,64.0,1.5,48.75
2022,Quebec,1400,,8280.0,1495,17.0,8263.0,6.0,0.43,2.19
2022,Quebec,1400,nan,10.0,2,,10.0,5.0,0.0,69.5
2023,Quebec,1400,,5009.0,856,15.0,4994.0,6.0,0.52,1.87
1988,Regina,1490,,2.0,2,,,1.0,0.0,0.0
1988,Regina,1490,nan,657.0,380,,,2.0,0.01,0.1
1989,Regina,1490,nan,593.0,444,,,1.0,0.01,0.15
1989,Regina,1490,,4.0,4,,,1.0,0.0,0.25
1990,Regina,1490,nan,457.0,323,,,1.0,0.0,0.41
1990,Regina,1490,,14.0,13,,,1.0,0.0,0.0
1991,Regina,1490,,5.0,5,,,1.0,0.0,0.0
1991,Regina,1490,nan,184.0,163,,,1.0,0.03,0.47
1992,Regina,1490,nan,661.0,551,,,1.0,0.0,0.28
1992,Regina,1490,,5.0,5,,,1.0,0.0,1.0
1993,Regina,1490,,7.0,6,,,1.0,0.0,-0.33
1993,Regina,1490,nan,556.0,435,,,1.0,0.0,0.14
1994,Regina,1490,,8.0,6,,,1.0,0.0,4.0
1994,Regina,1490,nan,454.0,407,,,1.0,0.0,0.23
1995,Regina,1490,,2.0,2,,,1.0,0.0,0.5
1995,Regina,1490,nan,369.0,329,,,1.0,0.0,0.27
1996,Regina,1490,,7.0,6,,,1.0,0.0,0.5
1996,Regina,1490,nan,427.0,368,,,1.0,0.0,0.2
1997,Regina,1490,nan,509.0,372,,,1.0,0.0,0.15
1997,Regina,1490,,7.0,7,,,1.0,0.0,1.0
1998,Regina,1490,nan,522.0,464,,,1.0,0.0,0.63
1998,Regina,1490,,15.0,14,,,1.0,0.0,0.08
1999,Regina,1490,,19.0,3,,,6.0,0.0,0.0
1999,Regina,1490,nan,554.0,417,,,1.0,0.0,0.06
2000,Regina,1490,nan,615.0,489,,,1.0,0.0,0.09
2001,Regina,1490,nan,626.0,424,,,1.0,0.01,0.07
2002,Regina,1490,,3.0,3,,,1.0,0.0,0.0
2002,Regina,1490,nan,648.0,518,,,1.0,0.0,0.07
2003,Regina,1490,S4V,1.0,1,,,1.0,0.0,0.0
2003,Regina,1490,nan,884.0,570,,,2.0,0.0,0.24
2003,Regina,1490,,4.0,3,,,1.0,0.0,0.0
2004,Regina,1490,S4T,9.0,3,,,3.0,0.0,8.67
2004,Regina,1490,,2.0,2,,,1.0,0.0,0.0
2004,Regina,1490,S4V,42.0,4,,,11.0,0.0,0.0
2004,Regina,1490,S4S,19.0,2,,,10.0,0.0,0.0
2004,Regina,1490,nan,1155.0,706,,,2.0,0.0,0.24
2004,Regina,1490,S4N,14.0,4,,,4.0,0.0,0.0
2004,Regina,1490,S4P,1.0,1,,,1.0,0.0,0.0
2005,Regina,1490,S4S,25.0,4,,,6.0,0.0,0.5
2005,Regina,1490,S4T,47.0,27,,,2.0,0.0,0.52
2005,Regina,1490,nan,340.0,322,,,1.0,0.0,0.11
2005,Regina,1490,S4N,46.0,40,,,1.0,0.0,0.1
2005,Regina,1490,S4P,20.0,20,,,1.0,0.0,0.0
2005,Regina,1490,S4X,153.0,82,,,2.0,0.0,0.55
2005,Regina,1490,,2.0,1,,,2.0,0.0,0.0
2005,Regina,1490,S4V,201.0,125,,,2.0,0.0,0.09
2005,Regina,1490,S4R,54.0,17,,,3.0,0.0,0.06
2006,Regina,1490,S4N,68.0,60,,,1.0,0.0,0.02
2006,Regina,1490,S4T,63.0,39,,,2.0,0.0,2.0
2006,Regina,1490,S4V,330.0,303,,,1.0,0.0,0.19
2006,Regina,1490,S4S,8.0,5,,,2.0,0.0,0.8
2006,Regina,1490,S4P,76.0,56,,,1.0,0.0,0.09
2006,Regina,1490,nan,119.0,116,,,1.0,0.0,0.0
2006,Regina,1490,S4X,291.0,204,,,1.0,0.0,0.05
2006,Regina,1490,S4R,31.0,31,,,1.0,0.0,0.13
2007,Regina,1490,S4P,74.0,73,,,1.0,0.0,0.15
2007,Regina,1490,S4V,495.0,321,,,2.0,0.0,0.56
2007,Regina,1490,nan,171.0,164,,,1.0,0.0,0.04
2007,Regina,1490,S4N,71.0,71,,,1.0,0.0,0.11
2007,Regina,1490,S4R,59.0,44,,,1.0,0.0,0.58
2007,Regina,1490,S4X,404.0,230,,,2.0,0.01,0.1
2007,Regina,1490,S4T,77.0,24,,,3.0,0.0,1.0
2007,Regina,1490,S4S,47.0,18,,,3.0,0.0,0.25
2008,Regina,1490,S4R,85.0,46,,,2.0,0.0,0.44
2008,Regina,1490,S4S,61.0,12,,,5.0,0.0,0.1
2008,Regina,1490,S4X,404.0,266,,,2.0,0.0,0.13
2008,Regina,1490,S4T,38.0,38,,,1.0,0.0,0.21
2008,Regina,1490,S4P,120.0,72,,,2.0,0.0,0.26
2008,Regina,1490,S4V,327.0,250,,,1.0,0.0,0.63
2008,Regina,1490,S4N,43.0,42,,,1.0,0.0,0.5
2008,Regina,1490,nan,297.0,295,,,1.0,0.0,0.0
2009,Regina,1490,S4P,39.0,39,,,1.0,0.0,0.42
2009,Regina,1490,S4X,215.0,178,,,1.0,0.0,0.29
2009,Regina,1490,S4T,90.0,77,,,1.0,0.0,0.73
2009,Regina,1490,nan,160.0,159,,,1.0,0.0,0.03
2009,Regina,1490,S4V,206.0,93,,,2.0,0.0,0.96
2009,Regina,1490,S4N,155.0,32,,,5.0,0.0,0.34
2009,Regina,1490,S4S,48.0,10,,,5.0,0.0,2.63
2009,Regina,1490,S4R,17.0,16,,,1.0,0.0,0.69
2010,Regina,1490,S4V,299.0,183,,299.0,2.0,0.02,0.28
2010,Regina,1490,S4S,45.0,9,,45.0,5.0,0.0,1.56
2010,Regina,1490,S0G,32.0,32,,32.0,1.0,0.0,0.0
